# 1 is H (hydrophobic), 2 is P (polar)

bond_coeff 1 10 1
pair_style lj/cut 3.0
pair_coeff 1 1 1 1 3.0
pair_coeff 1 2 0.179 1 3.0
pair_coeff 2 2 0.179 1 3.0
