0 6.804524333562456 -0.3174317003863305 896 896
20 7.000556595172512 -0.220885697187313 622 622
40 7.822714098520975 -0.2331486157352579 591 589
60 7.473658719136548 -0.23843804961210202 630 630
80 7.686410144096593 -0.2359890737737924 579 579
100 8.472634764789358 -0.24765714646650727 570 570
120 7.81987186818358 -0.22967472067807815 628 628
140 7.05241439045241 -0.20286387404470485 638 638
160 8.064735558688625 -0.21490006056935196 593 591
180 7.43914510069319 -0.24549990383201148 581 580
200 7.481560347257901 -0.23987736449355013 597 596
220 7.0543903088399045 -0.25227789678245705 617 617
240 7.4945460875416146 -0.23289081607587236 568 567
260 7.894217881758494 -0.21452552902582334 634 633
280 8.359282891086664 -0.2535951292476879 628 628
300 8.166656950959032 -0.2222532798340925 585 585
320 7.026883816704435 -0.24083806257263096 613 611
340 8.4311016356898 -0.24010299391210077 566 566
360 8.249994298753776 -0.2322926634349468 553 551
380 7.604316798009058 -0.2300629903856779 605 605
400 6.988184289838636 -0.2409639904093933 631 631
420 7.139509749142138 -0.23644671826489994 631 631
440 8.691795485416636 -0.2349678264394941 586 586
460 7.947538747611343 -0.24582139148494286 597 597
480 7.286676572754613 -0.23101495509190373 601 601
500 8.109299558545855 -0.23582974840307647 618 618
520 8.522307380862614 -0.2411891147376768 584 584
540 8.767169533878201 -0.23514066388291377 587 586
560 7.135941473182357 -0.22126651160749533 608 608
580 7.971367211191734 -0.25359610003497746 606 605
600 8.228720160740515 -0.23462184873949576 563 563
620 8.17690206681678 -0.22312268162489812 589 588
640 8.57251450055323 -0.2413553979511427 581 580
660 8.348450421605714 -0.24613757066071107 602 601
680 8.51234179724769 -0.24941226666666672 590 589
700 8.45370466190873 -0.22592404204815186 566 565
720 8.849278109919084 -0.2522991982226719 570 570
740 7.538477934734613 -0.24430711946525496 582 582
760 7.24297502127266 -0.21821366439045187 591 591
780 8.663099667738594 -0.24549576271186435 579 579
800 7.391533615883401 -0.24778505740217582 590 588
820 8.169296854178258 -0.20399066881072625 610 610
840 6.8551012131158275 -0.21150738115660683 601 601
860 7.468455329006059 -0.22677002128105328 594 594
880 8.171069293581589 -0.22622292541873523 606 606
900 7.4668626901567725 -0.2536825693794823 582 581
920 7.552178728273698 -0.23012863913337844 612 612
940 8.112627741245367 -0.2278666047696677 584 584
960 7.99814100988454 -0.23284638210454234 610 609
980 7.992228634650735 -0.2238612052059189 544 544
1000 7.924448367309441 -0.23941394474397903 572 572
