fh_0.02_clique_disp_lj_units,fh_0.14_clique_disp_lj_units,fh_0.22_clique_disp_lj_units
1.7423750407614649,2.2610052604691147,1.5536514800261092
1.7573731785480151,1.7011335707572122,0.6014156471248504
1.6386271568988202,1.7424006345976477,1.506265978687934
1.6535447335445481,1.8357600459137315,1.4677364751986937
1.1063424845186505,2.5775868889473506,1.295521207588095
2.4828592733661017,1.9838283200854288,1.4021039275899407
2.6544146331270007,1.8943934646678051,1.7040560634610338
2.5817655838113622,1.290764487,2.069290121
2.033637072680893,1.9178755972054045,1.6038119337973655
2.4960506959894895,2.4617862245186015,1.6479342851346923
2.2444776381040725,1.0467828631362235,0.9158560182875152
1.033577615646252,1.7196108402769712,1.3887793238173347
1.2892671450787634,2.8057926234176205,1.4719550185208412
2.1920898843132295,1.8387062104042275,0.9655093171394307
2.2124015170885993,2.4535174686144696,1.2739646600110415
2.1082778948084098,1.019044849762852,1.0543326073316175
1.7110442206255478,1.5643721267001396,1.2234428267880735
1.8356662829852919,2.389841088487465,2.156325427526157
3.746167174171977,1.8722053394317526,1.4303662569917237
1.9244212726250036,2.997401980113981,1.2827313906009583
1.046790420505511,1.2949175235826205,0.5919843850645679
2.014296179705599,1.4597421365840673,1.0060365104626194
1.5866346477310624,1.1910463339985629,1.5127559581660581
1.1058711462936939,1.3181714186612576,1.9451628517680506
1.8815381078212288,2.1496517856648034,1.647260115964471
1.7929966374845465,1.7423526374980853,1.238211608327141
2.327267331648245,2.4442707109574413,1.3204019292241749
1.4382077188604099,0.6726784837890438,1.7489462722800009
1.5543080529014701,2.283758661203506,1.165112207388628
1.4644871121432355,1.4069657201255656,0.9948393328511863
1.9317589304466374,1.4835840957495976,2.0048647523368137
1.6491152429199036,2.011588095706782,2.1021720993829547
1.7885112885519923,0.894777905,1.244481172864119
2.0736907511658376,2.329101999341998,1.2069892774126683
2.011254780335644,1.8278446140052123,1.310785048040085
2.1252196088752973,1.501982617053049,1.224223511916949
2.282268071176084,1.2413884512661568,1.2707936709880239
1.4336516022749128,1.6311190748000177,1.371033680337447
2.074914144361015,1.5006777156358733,1.8368167264689106
1.5922775872313468,1.301759472731311,1.1729871899555937
2.0544951181837487,1.0151950725926273,1.1406631919227364
2.114644293,1.2336677310550987,1.0621841491703403
2.815182854002898,1.4647336531344128,1.326234693775863
2.587534643292601,2.8092848587281862,1.8787134757788522
1.8587603167672735,1.7969437195111841,0.9364340884417095
1.6307026245474896,2.186385043220699,1.3131478273927648
2.6205733577888424,1.2341222622074006,1.143788754135676
1.4306606978829404,1.2347214315764938,1.9366667383009453
2.9154842499805955,1.4769682156410577,0.9885619814725819
2.7641817668206814,1.085233912312905,1.057177604257582
2.6296091421407164,1.4838357511214766,2.5802491302832355
1.2595932361941202,1.9731626068095673,1.5951989746464794
1.6411063913560962,1.8273233579922628,1.0400446992760102
2.257695441913395,2.0615137745389167,0.5698731634078852
1.963892032340691,1.3621677188045365,1.5500558621144487
2.248593173779903,1.6575724313484246,1.5146334154870529
3.4219766424844327,1.5815536877626275,1.785296456
2.2638708114204955,1.727810028971419,1.5694392643846085
2.3313423115075356,0.6515935498519777,2.1383144214744894
2.38826561,1.3112822905679515,1.3894408625993373
0.6287844327887162,1.7636608248063856,1.6567579899840887
1.4551863255895556,1.8757762949501298,1.7697225522628082
1.9058593549008773,2.686047215889111,1.9146142159782147
2.782962917836027,0.9967085939812413,2.291277883716691
1.670468057244451,2.156347136174733,2.183810027197125
2.378281955512505,1.222257256625084,1.1846364191678669
2.139016296418843,1.0161562144426637,1.1896257153512686
0.8606971349232599,1.8068977522935523,1.1383181220584064
1.897044379,1.779373357944817,1.7402451231731635
2.6472352144836164,1.5543191668614798,1.4751330236799585
2.0059759410737255,2.686271162964565,1.2793234424299527
2.1324060968236256,1.432399394797452,0.8975774535539314
2.1223887993025525,1.8725913254780115,1.134636426088579
1.0207017598392167,2.516136583793009,1.2492755596303224
1.9725609545160556,1.2871138762098724,0.9827104021316023
2.7985936804534486,1.611849223,1.0895462490700525
1.3977948443840464,1.8309924997729818,0.79730754
2.2434189818140626,1.7507745561227006,1.2087962023127572
1.209357907684915,2.216965557679152,1.2730788004514504
1.8996182985896581,1.5378545683348133,1.4072767345219175
1.9384833120686444,1.510673501524071,1.303777213086771
1.8717816153172973,2.4836485634568772,1.981001528352925
1.9966925556277608,1.4981718842736091,1.1192460121534142
1.5474250464980255,0.6809640499641956,1.2780308498133046
2.5005918225322716,1.5094446729526225,1.0182636133315395
2.218174537878247,1.8195804397703694,1.7115319200005397
2.4361990831251106,1.1782022582759657,1.2819795527451907
1.496649887347069,2.1614859557207504,2.080160081261492
2.123930768995076,1.5285856880739443,2.8166615300650233
2.3149163267229222,3.104878669472167,1.4867079365946676
1.1812547657367896,1.4962571317710531,0.6180643829522808
1.777218891300258,1.7578478518662015,1.4495044372817025
2.139291688648829,0.9521612209072734,1.6020181508131444
1.7448515314676354,1.7738002460689573,0.7299051462667916
2.0589959526553767,1.482085983296566,0.9103101537512979
3.218944187328864,1.4098514407142226,1.269141565510476
2.044759514053531,1.5718334795431108,1.8905362073486822
1.6071447659118043,1.4815055913999726,1.08301888
1.7545433551708425,1.5717916623961308,1.3442141788878819
1.9007354729653207,1.7677144090487813,0.37098177337595406
1.4546471437291402,2.036589516210851,1.1127460607004358
2.109515029897126,1.5611956212474265,1.1205646481710536
1.0117118204515012,1.891833593030143,0.9180550979364868
2.156801423501461,2.670653991344424,1.7286611627880006
1.5358166972810265,2.1230868905108258,1.7650753494155018
1.8335055043354174,1.5903822801262286,1.8843005412157887
2.110714332922405,1.685965280862758,1.5827839491611981
2.0480739303560105,1.4609451770387922,1.6365196287266794
2.1329632587694167,2.3315529020212065,2.214805166201354
1.3834765523742503,1.332235223310731,1.9437587686353899
1.6287293732893804,1.7140433209412114,1.1644273896744561
1.8956080439141263,1.547202978,1.586609693
1.4631686379126982,0.9503916835569469,1.544378216608826
1.7494480333090268,1.3088560758824523,1.586956371757434
1.7865697535593639,2.165473497198288,1.725651543426481
2.095721625478967,1.7099399568266533,2.451782942320264
2.1021996070007316,2.1303829246817676,1.2303590305684666
2.251954282173638,1.6326163661591266,1.1254902629222634
2.799035273363515,1.470314662459491,2.0069255940410295
2.236540248658561,1.5208197464146376,1.3319026948677173
1.884445017032442,2.2929581949052342,1.2990138816922965
1.5528832549981684,1.2564816424173797,1.5139310586557804
3.608996434616289,1.8253783034613642,1.3156491941031911
1.920252281297857,1.7078772181360469,1.4132607131973955
2.2803718821836956,1.9050244105791327,1.7604467705869828
1.9019767422193374,1.3821480337945227,1.0498942126414148
2.0645525487479843,1.4278507700073817,1.719668621939455
3.3743421808484344,1.9157194894875746,2.4062089658664467
1.3670683569878725,1.639020792121145,1.2450304212341292
3.5347798429682618,1.3302182548506734,1.175919340139468
1.0333129445110405,2.056403989726977,1.044094171544332
2.2785151635230814,0.9381168376221246,1.7294893229919792
2.3668540899367905,2.3244444655852745,1.5625703864846998
1.9760437941819384,1.7325320350372089,0.9602544764216155
1.847258638233551,1.4954350442641209,1.3143777305559858
2.4337148811824516,0.9188558972514995,0.8759520183779367
2.8010570924745974,2.1568264715481584,1.5045731271155807
1.5967764273224494,0.8141545538628805,1.229321084069709
0.6577079693203141,2.4267883670195154,1.8974635630259433
2.0747764044833388,1.1193102997342441,1.496930623704073
1.9453935989462172,0.6158958046260995,1.5080401845590323
1.4462721844765132,0.5524000241408191,0.5997079443132605
2.4148599319733313,1.4157231000946413,0.5468532315382747
1.2190535245000766,1.7976001677652702,1.146666656
2.868848992277869,2.436441759013616,1.353394629272821
1.254460981588006,3.0881484051294477,0.927345887
1.5038328921609647,1.1969458420827417,1.779765462052728
2.4332894717142555,1.863328055182299,1.143618453
2.6139038135029073,0.6385292472091715,1.0436737018480042
1.6078964010387695,0.6811201922993793,1.0269583727911606
2.1645255492802544,2.4879175004938494,1.9362506911769093
1.4893943593864796,1.391518770162134,1.3734352473263212
1.8883596029041447,0.8739798407316293,1.6863456326647803
1.9895136241082283,1.9464135619795915,2.050903593326061
1.9347273647726841,1.117831543022414,1.1615910519796169
0.9629900928659494,1.8357937678770948,1.5671889265493724
3.139870202875981,1.511122921,1.7392737059641181
1.4334944199524469,2.3325249167219098,1.3642693727759991
2.652836353182192,1.661695856071908,1.7047391746363596
2.990122885988259,2.1793963239108596,1.5467909810160507
1.2658989814001727,2.4204176580399848,2.2761973771797184
1.0322098873506464,1.6489279669306203,2.0223866001379327
3.1328641633554795,1.7409642185181564,1.514586899719368
2.454616773312498,1.2184078442569017,1.0593893851409435
2.4102613709532674,1.6660349173207352,1.090509946126225
1.413280267200398,2.418699771,1.0436525267187897
2.150260788615758,1.8201957074490518,2.6966588270089273
2.062085416054799,1.007581239007156,1.4429973537323757
1.6666358858257093,0.8689172935429454,1.5535292923624302
1.792984057357922,1.3668219897891976,1.0474112748214903
3.248041168198622,1.7084520790718027,0.6812677612966478
2.339780227049481,1.1775412542958472,1.4776992976621468
1.2499722920333063,1.232576969137944,1.1939594126016113
1.2971041430794417,2.213991469852109,0.9825755244503758
2.112023674004348,2.4067440358151266,0.9558258504818065
1.9487654098784988,1.755589268487887,1.4063285440793134
1.5669245476159785,1.1200613552661767,1.2550296347999685
2.0298624329391624,2.1312514538343392,1.4929297345586543
1.966919855607368,1.5920265123804325,1.4536156633074997
1.6486421825907889,2.6312554997811506,1.889612901466022
2.1121932218473356,1.6290992155363302,2.398894232804186
1.8722501857471725,1.305755744673496,1.2699619890394116
2.268903839984406,0.6290567433424782,0.9924097984644256
1.5994540763539467,0.9639947823054043,1.4451261712171286
1.3476453266708055,1.3605820176354406,1.1447896119368202
2.554655444998759,2.0729528591684936,1.1328423927007056
1.918682644311517,2.4716346846951938,1.573278673357103
1.7131853050852102,2.604195016474379,2.2310410367856015
2.215831839246873,1.1492723976496706,1.2533461701080946
2.6875468172539616,1.854725966,1.3741115861990432
2.124273233,1.087725383,1.9783628124818269
1.468393404079592,1.627999848706033,0.8897154832465903
1.6557800953109019,1.0821169650982991,1.4613367082654274
2.1900424178841122,0.8988191150956435,1.7144595100881634
1.868400742886665,2.1874487084808836,1.3296756613573797
1.1351099044980415,2.7839021672207003,1.400027962470435
1.6491852153519406,1.3836411708531537,1.8028600182255268
2.083754582474544,1.1301092638997539,1.5848197028964135
1.3334565492934447,1.6702051503633029,2.8132699672523866
1.820682527841877,2.1223485775252096,1.6695271186344884
2.7824518902297144,1.9808002851040092,1.8326218215830428
1.9428153145555238,2.108093853843899,1.556402717861596
1.5177186955652386,2.401816742489454,2.118447170101695
1.6928095593325991,1.3567452216651659,2.2683421788093883
2.0034103155691896,1.1766939450605747,2.62817242
1.1413196725274073,1.5790633579439561,1.2867390885252694
1.2052776332884112,1.0711433848433267,0.9268573615721583
1.6324797507037045,2.186816209512121,2.205398417754192
2.1931880010348195,0.8240835850636616,0.9687832500232834
2.119506602724929,2.1291574192756637,1.1722920110560162
2.276828698050499,1.6164143424541482,0.9597531011977694
2.8643160153338174,2.1545984600009995,1.5891713557452465
2.312734545,1.3240069384601734,1.0219600887065499
1.7364652001752718,1.2590163616365155,2.049653579241827
1.8388932490711998,1.2083119418659807,1.6723499623049154
0.6350651099786998,0.772746519,1.4615879765262692
1.1788330256313895,1.7162142429965386,1.474924670274496
4.118924841602059,1.604974662350886,2.0189290349004927
1.6943655289057193,1.3122413706253169,1.034654040812039
1.1451252635307965,1.5089556735896874,1.0516926578505306
1.9212565451990231,1.7682987871876956,1.8545117742025123
2.8961913762619664,1.009971762409322,1.6233862326893473
2.0746521317604487,1.8751706330620805,2.007627540087956
1.4623134903797146,2.2576537952688467,1.6054751869835255
1.8962305929958472,1.4941712165957663,0.8591372543038277
2.116932993622341,1.3306727065982706,1.257761201427487
2.570270554065007,0.9887818132886976,1.9153329132041703
2.244613294309085,1.640161936,1.1660518073308028
2.416734835746486,1.3947504347213127,1.1302546169449408
1.9053923043907912,2.1075547922852564,1.3579747794344992
1.2610020676647697,0.705398856,2.440308719820239
1.8771408507296443,1.5318944035285658,1.125836733010058
2.0096125031097256,2.2954679263246636,1.9254988686178875
2.4168457257060174,2.2716257929625283,1.9867034190336015
1.9941788452307299,2.577115310958936,1.2086299978083193
1.5763231675872815,1.5733493131629004,1.5240496219709962
2.0065026412736056,1.7081559692759314,1.2711994598058198
1.7262397439244657,1.5804570209612694,1.121584179824084
1.4581541072319535,1.1285053974673103,2.3329995097573333
2.017246880212942,1.826640474621354,1.1303179731194293
1.549429572921483,1.5666926173527203,2.661622550570838
2.238725077663669,0.7772565412453666,1.530123259659493
1.221593769473379,0.4821408285779697,1.1850482455785134
2.3397683202242576,1.688337542842505,2.1514089000574743
1.5640830282239535,0.9500328039850969,1.1951752776014757
2.9131740066717198,1.341790284122108,1.563456438170269
2.4338304497341534,1.7277775290311994,1.1894695813256633
1.9222405151950204,2.0874121791367393,0.8311300890813309
1.3780311927273696,1.2532068816279822,1.2633126387935318
1.2432138332609732,1.0425156263803463,2.0815804471115076
1.0159264211490775,1.7738863461898684,2.294015900445062
0.7292479684826257,1.8540478734335764,1.8788650634674204
1.5339990704691764,1.5616660760080538,1.7749051772248385
1.9692793879922035,1.0460063293718742,1.0014871266215117
1.9301842743245117,1.7480479520053183,0.7169234388119359
1.6124207467306073,1.2657125688316033,3.904104446649778
2.5138489537707427,2.351866260609621,1.909595496547814
1.7055275684935927,1.2530455955760196,1.8732793743197371
0.6041582474545834,1.0542300725665894,2.0181084645849148
2.726078652755761,1.0043617448722197,1.2237138178475657
1.3777105369415343,1.4470446789601015,1.6598476539469358
1.0201284823254428,2.3261073719763794,2.4526165740529917
2.118672448195481,1.8701632202090912,0.995032513
2.0601049736872747,1.100698084501714,2.6690794884183004
0.8182393933689558,1.7655390167213227,0.7482303876902854
1.407386519233935,1.5465347413109003,0.7293043049823175
1.2947774313411662,2.9028423368119385,1.2001505970625646
0.8580558000005345,2.4717752040762884,1.5367038873500678
1.464324277,1.3816506151938759,1.7458563208108946
1.6446886935482092,1.1101146176448107,1.4113608693504909
2.8391964589409975,2.640383820146519,1.4532612476849252
1.8685971986717527,1.2179165501470006,1.4837466389447014
1.355821587745051,1.6242085729669222,2.975662602332976
2.3873984822055947,1.0422991771361227,1.8610022333279146
1.9325176518921698,1.0831535924732911,1.8440793556723025
1.5451560423356416,2.064341914223884,1.2288419430178477
2.0764800994395904,1.4011019136341445,2.1469398431577176
2.1166228398488407,2.0679326618820753,2.460620728
1.5931120263860872,1.1505318797048734,1.1384591404933952
1.469773212006535,2.4283088127071606,1.0536331989849452
2.0751528230082164,1.216524335554473,1.6660266959514463
1.0493545036440142,2.2723690113923567,1.117403088412532
1.6558827725411582,3.142390564,1.2708147991043195
1.1426239062123442,1.369357847022349,1.6609050611995437
1.3539055767524197,1.8950612719388973,1.938610332187301
1.7780618654610434,1.5595969220891952,0.8127652316981513
1.7690271459817906,2.551164382,1.1655429910241555
2.029154022722266,3.101590310077227,1.6058563368134422
2.2018570848397037,2.708650309699621,1.116539454646892
2.320075289276716,1.434046120455931,2.0774168542832574
1.2202899293381004,1.918529877381195,0.7861168134423581
2.2399344975030386,0.9510239730375265,2.1777434884079523
2.548307075314217,2.31049794,1.1434513110643496
1.9574242624872702,0.5226844507184641,1.1494328483120286
1.1916619446777943,2.2791004121955893,1.3497701378106552
2.0360597129228712,0.9780385750318428,1.3298418533804055
1.2369273787136081,1.1731031791130504,1.86973944
3.8184755901151304,1.4574406580416794,1.5431578097826457
1.2074271931224112,1.1265032809755393,1.2660705704252535
1.620061372532923,1.394056529627007,1.9316232010249879
2.253292848030733,1.1609405470413794,0.41176151789481297
0.9382444128615305,1.1562292763944733,1.0447808519768995
1.8066086180125651,2.1911104783079223,1.6947253283346706
1.7996730002571684,1.5183510222405112,1.1696835650833999
1.4764327436366607,2.0231149570338793,1.3236352765333281
2.550612174212771,1.6038230427634788,1.572356084513775
1.1752129307509098,1.5069915009500248,0.9599372720939724
1.270949708,0.9842080031550984,1.669406126505457
2.907178691547201,1.5141495072622053,1.5585022921075868
1.5365953710979434,2.572600066383016,1.247779784364014
1.721652877573392,1.4009746880919418,1.4138165789765207
1.2712594389187561,2.0602998965461743,1.6454212697477282
1.845816438449122,1.0470047097275965,0.8661976095600119
1.2383889760082791,1.2140102506104489,0.8412820945294838
2.431714703215781,2.568099364233688,1.6044354540234487
2.5601797716097767,1.0788721808602322,2.3745708124286256
2.1557528262337504,1.4858926869424813,1.7566824145657054
2.4144269902479243,1.7911394130439282,1.6729985519600912
1.9767780985418688,0.7629485578186199,1.6969307630165438
1.8342016591668113,1.8558047189975733,1.624505503712326
2.6106144894927024,2.358988785,1.5377121115558903
2.3624827477539116,1.6252169606014653,1.6392678667915292
2.5691400495666383,1.588135636358352,1.3633449964430175
1.9491605305958744,2.2042357356709994,1.0271787463020865
2.8796232754226465,1.5633912958508707,2.0289915852035727
1.3411374987329552,1.4751188636912356,2.2754301060034017
1.7627432147266673,1.8501406828297644,1.2076543772051533
1.280348531214056,1.5679090248819403,1.8108751236563794
1.2026913665111156,2.298012333911922,1.9043129130494285
3.159696528191789,1.5381692206582436,2.080192570042892
2.5136585379771956,1.5919311501136186,1.0424635648349092
2.981843880639085,1.2037292216964945,1.328496991219171
2.418551136582598,1.0115162592277396,2.0778928605439786
1.931123747585798,1.9934920254930306,1.6110788219458585
0.9990980954220932,1.386544210960764,1.3804002899190895
0.8357261561732924,2.704208179412152,2.3742635872894957
2.2050645217973317,2.5458868070578906,1.748385018489786
1.9314110179850643,1.9057716695840219,1.1493960618036907
1.2858496201652398,1.3299527041090506,1.544505061490674
1.4219975981005124,2.1062737781602943,2.156767574271009
1.853217008105218,1.6717381092524533,2.4238265201105316
1.5478206907742318,1.2567333711369537,1.4692610864249374
1.3700328505728434,2.509363474622318,1.9419986791824995
2.0987961423695776,2.0584225152100966,1.0238768660350948
2.7725552820850776,1.2254127125523135,0.8909331147561903
1.8929991417521133,1.3928281880899165,1.4883782927548825
3.030914552029145,2.36918004,1.4926299604061937
1.7710775400767504,0.9973683751258184,2.2227915009615984
1.2253788263021321,1.6284635168086512,2.2422008004746825
1.0811924237382433,0.8420355508730621,1.5244032977874622
2.1892490413380443,1.783138002488179,1.1614575614155385
2.4675593663450077,2.0361344338059335,1.329380362
2.649588541007402,1.3483976523911738,1.4230122791018662
1.5035115013234572,1.5277053504602502,1.1185362721767338
2.3750029651364843,2.8533203502172206,1.4248904816024877
1.4685086225580726,3.1960929223662724,2.8771907656903233
3.0043679471284905,1.4810900064697166,1.3260896175629335
2.177072204407254,1.369234071753187,2.8002808367015466
2.3789033624681792,1.3813263088053964,1.731145400916821
2.756374115983845,1.2414567112565584,1.4250133642377665
1.7192677994222003,2.2310889494943273,0.5707608382683507
0.7456590506718963,0.8993616501476585,1.087685141
2.322470844773812,1.773455035150507,1.5425296763643606
2.137355120724605,1.7745067372664067,0.9970225255174701
1.4046763072748725,1.9285566725596641,1.0707489219204722
2.1333900585886756,1.2196151533928912,0.8287346902286002
2.2055345577464225,1.7583721618295116,1.8897522355108138
1.8379193098874933,0.8878670766089753,1.2795108047152872
2.9586040138543828,1.2653604808549055,1.517286852600945
2.6176573832182832,2.188994186151618,0.6774573681302634
0.8766118927902253,2.048181561040358,1.9554298587228385
1.9653838104981778,2.0826873264192374,0.7802747108001699
1.3246162276637228,1.7926595306403228,1.149667409515092
1.9083159235474836,2.572781544638673,1.9201482072203024
1.621001313567655,1.3155013998172902,1.4927644106315188
1.7676105830943367,2.674252314424804,2.2027105757823406
2.1626264027718087,1.4046045170880974,0.8686315941757395
2.446908354847398,1.2767522167796246,1.453318551029702
3.357617986421487,1.0590070711884136,2.1027636172817443
1.217230305982925,1.1543632404821342,1.0378217200811242
1.2093374979907008,1.5860888062156233,0.8160950966180232
1.8028110126819459,1.8421577890220542,1.6726395135019554
1.4309001955705931,1.3095585249076263,1.6163721046335255
1.298380743791939,1.3117177188101348,0.815878547
2.8108627412797302,0.9393612536173097,1.3066940278849337
2.1234587534015157,1.4227869134019961,1.838135044836346
0.6263625280823271,0.985303646,1.3086442126329199
1.3548289243065457,2.4627032106607354,1.3550397462400872
1.4852856956743508,1.1706757541585495,1.4759560793703854
2.928308428263218,1.4890987276735872,1.2368015225043563
2.089251498,1.304078123163813,1.3928672838561147
1.7863701962125846,0.7057777746153725,0.7279863803283252
2.1825467484482797,3.199554406859793,1.5929096005599532
1.567715607648525,1.4903056051042243,1.0955957997113948
2.3080257118503305,1.0641417601151673,1.8138113986803654
1.4969728706987038,1.1850811282708456,2.1653341709603344
1.8834911813700375,1.583362027685315,1.8349154874146323
2.477339064810221,1.3490942739844387,1.494244162722238
2.7664267924874224,2.1388992847655235,2.361992124210836
1.9287874988246658,1.8713816855748528,1.5837682384650709
2.2311911774795745,2.3707914537162487,1.3085691123493117
0.973302572,1.799887407133465,1.675202781683323
2.150166889831309,1.2518921099856206,0.8108996577774672
2.4078785110278593,2.350096846034911,1.4617535770031496
1.8928091451970583,1.2135714478167505,1.373141899123961
2.5344269042808176,1.833809786330463,1.5965363469951077
2.004935166,1.864224479837174,1.4783348297858352
2.300452917492458,1.9791177579265957,2.9805155734025686
3.0359368157346234,1.3138938717629092,1.5549195709516064
2.0919330816929387,2.298589277496627,1.0371768673267572
2.935133995829577,1.9455295687446024,2.052540394925695
1.8437400980934109,2.517369770855738,1.1921547746838703
2.698834295,1.1508739325406099,1.5606539515581268
1.593100248832409,1.7142821431384487,0.688579932
1.4894649959298438,2.0588243583612984,1.191553660663562
3.3760093543852263,1.1941038328017342,1.5443394219864435
2.327690889359488,1.7248806862395236,2.148389433607708
1.8180926009599792,2.646821319407364,2.524493621847382
1.0130783349575063,2.2064061414365455,2.514061694301383
1.9379372979229028,2.0386585757871654,1.3241332097899345
1.9994954493318495,1.2360583512845977,1.3785093112378217
1.4964230317451461,2.305880987425234,1.0410301860143476
1.4618017132139167,1.5858020965084798,2.746158489439674
1.7079309415671373,1.5360645526401666,1.9839206158080454
2.1310940510802086,2.5987909219689636,2.5899823567651925
3.101534971574044,1.5031519754083094,1.2814592385617911
2.5557725050077043,1.9271481391936063,0.6315871721597525
0.9660181820914335,2.416153742068495,1.4356562621908808
2.337461514082648,1.8306571831021068,0.9953815441340912
1.3685488365395724,1.6507117597894685,2.0487314896319173
1.9326474036254313,2.059122353081314,1.662110289
2.269143979206396,1.871861819567591,1.4305419898426086
1.7664519777104353,1.4361340535315223,1.7223789929491382
1.7351920402381817,1.6955621184408587,1.6780896503752176
2.0096280038387366,2.044375964367082,1.6551018457105648
2.1309408268276164,1.350018342384062,1.4646489435217616
1.1235492741009674,1.4082773368517991,1.870458691777244
1.0035625423634464,1.5980343814220679,1.268090540048921
1.5744783337561765,1.3018981056422247,1.0616993356568072
3.1695264843906767,1.5823405622503122,1.7250831276789633
2.634645813958618,1.0871526891480388,1.2661000334381953
3.203099427623437,0.375506991,1.6508198533393579
1.2874727269983448,1.1597323084564533,1.2319167457263287
