fh_0.02_hub_disp_lj_units,fh_0.14_hub_disp_lj_units,fh_0.22_hub_disp_lj_units
2.3242682728970703,0.4531499405158771,1.2625226913882743
1.7635362985828598,0.7813247635603735,1.9111643741145348
1.0711795773506803,1.469321310926424,1.3161126031854802
1.6884619123305016,1.4980504652285873,1.746929569376696
1.449787133613293,0.5573547594776863,1.354389716
2.0250448315243244,1.1019210870260294,0.7020833061463461
1.6991716947181212,1.5671960541831398,1.4775622304018619
0.7972034627617168,1.3245008843475716,1.0378307835896035
2.707849408801254,1.8854895286345177,1.9395577705208191
2.0268022085670725,2.1223582825992535,0.8504257593817047
2.3242833398064464,1.6456107081320837,1.2415845864399409
2.0055840878286104,0.8331423564785374,1.4655165202671898
1.7518084777805925,1.4807687308794584,0.8712917436810701
1.3387778578553464,1.7800880258014853,2.1348909913290823
1.1077425041140054,1.1946836308601378,2.2913081593011615
1.801990995,0.8867474974552008,1.2319665226947778
1.5590459270936903,1.5706151601242082,1.0697326287853395
1.5752243968986637,1.7716449607789455,1.0525836202393766
1.2565498037270508,1.5621023113387587,1.562549234249151
1.9016331429461057,1.2855408964806787,1.5129916718743743
1.7888118221386893,2.243923892992724,1.6973566064294041
1.6727986922326123,1.7964556711501354,0.8300082566444547
1.2837291244281412,0.7849343358476648,1.3452911258186893
1.6340907019379523,1.2463510937726758,1.1220881895884183
1.5010460774825511,1.660792107919196,1.673211700231942
2.2395195442622846,0.6156056354184696,0.9558527409897166
1.210828038302957,1.3869218548316176,1.2570540756970043
1.0902633163455193,2.759191445512588,1.336728701605819
1.5960000543452986,1.2840031637630214,0.9512004543306236
2.373784578415508,1.5802655549611657,0.8842911679273612
3.1440316741392222,1.524778556,1.195928237467955
1.4778948011071202,1.306144205,0.6586905032179037
1.202942449337299,1.575361982,0.8678228311844272
2.198459840798513,2.2368477874250194,1.038494335668223
2.3739351482790694,1.4047101064977583,1.4413835012507714
2.1316541391150587,1.3469758295601226,1.3693835889869383
1.3007469658784807,1.6235457178355752,1.968647926512531
1.218179325702514,1.544376811142214,2.3596094540695147
1.3257594713639527,1.5911432803453642,2.0895313389856365
1.8019563814022908,0.6716985667413231,0.5821816953342642
2.257651790447021,1.4286452668135536,1.3787327085137577
2.5601237268803345,1.5558389333253664,1.4601404175603654
0.8732109184073138,1.730554964962089,1.3876905651092475
1.565560449199944,1.6542351756621787,1.0991450373151253
1.2147925766751264,1.6511855183516153,1.7978848763099957
1.635319224928514,2.012429391799072,1.3154827337651662
1.8345634349969921,1.3828090982704642,1.4712524236454427
1.5820582127277731,1.5871388817963097,1.355330491266359
2.054414351228594,1.9461619892524085,1.8000593093870934
1.7427450781682547,0.9741311095735656,1.215941658
2.387119044404236,1.401095771494077,0.679822228
1.253812887163828,2.0108798458290376,1.8410567387417738
1.330257370625398,1.4389964867509062,0.9898361858097058
2.7983683258189522,0.9930580386614216,1.4786700434072855
0.8275421256842945,1.4769362075713195,2.2405662079288433
1.4593630512974578,1.474858165585985,1.441810490301464
2.662757444000971,1.7265211767207411,0.9038805090579995
2.736058053053786,1.6077232292438182,1.1659959161414344
1.3889212493858794,0.7526037829933201,0.33504819786026285
1.2413409129753232,0.8661498693855846,1.5916121726206558
1.842187540800531,2.3159158047631596,1.6347338837238556
2.1806068010117023,1.2135938041968668,0.7196602032729342
2.2469326410900936,1.7699226296110393,1.7495893817428456
1.6604704921354094,1.4269038422803173,1.6303693356645264
1.4453992461454332,1.135603546301137,0.7514721641009098
0.9268289705656995,1.3940820409010832,1.9475608623820468
1.6879752391186413,1.8428733956650556,1.1447014829513928
2.628226589421187,1.0612112425902809,0.7771216539569563
1.6899342525322898,1.2014483627405403,0.8725725129186059
2.488263926693369,1.6029740112252933,1.3814365221713025
2.1381295938775873,1.1821596391714222,2.425197527255301
1.6841605984298855,1.4941214337850641,1.4058752101404166
2.0078923386128795,1.424064895888352,1.4016020789844672
2.032388502805921,2.0270540651934383,1.4125702514179874
1.731647378316302,0.8430989399816307,0.5018355199164011
1.7463726781830593,1.6608304213475042,1.389486358908219
1.7869522190285945,3.060968416846376,0.9568830024279591
2.0260168607622746,1.4379806636016088,0.5214844404267539
3.1824272067806945,1.279874114275914,1.0701183363866136
1.0327701033218157,1.3688742973985473,1.2934823165329115
1.579053592243413,1.5881333270888938,0.942687017
1.5389153670674103,0.9988596060047692,1.1880290071651967
1.1190825804701405,1.392772763,1.5063356249972306
2.2755059584052546,2.1830330445011903,1.2071670158918022
3.268082018153603,2.0988173283732934,0.9154920773189703
0.908391665,1.8211623477050831,1.4414112404894062
2.8739523131330356,0.9243209037039116,1.4005879471297016
1.6348750668339977,0.7539430322919098,1.3323268524113074
1.4369868760811841,2.338600493334371,1.698635708212061
1.9544690464233498,1.1665302401067803,1.0104448886985806
1.817369531967377,1.6749214621590074,1.1092824312758696
1.9409714905483155,0.7131088635284406,1.2501674020593063
0.7196947902540728,2.413938213792482,1.0490960007821575
1.7736775758543377,1.5700850466062115,1.0040005980429516
3.409364939175007,2.4196643422610817,1.343455131839876
1.3338054647723605,2.243992033943729,2.0424102217211977
1.8114628096514565,1.5233595624549408,1.7001241859230833
2.2017138121895887,0.982242181,1.4173751384935622
1.0980131544369722,2.545795628218814,0.5818781239303208
0.9286338987094938,1.108052850248249,1.655505518187781
1.529279776120235,1.2212280254515666,1.6052913625567005
0.9493203562407295,2.3119488517681495,1.2253690302189217
2.634837260271003,1.1736272609396117,1.2141534730239556
1.6776804298342103,1.637105172,0.9024246675794594
2.4326719110387653,0.8048119045937925,1.5762275743404295
1.924358213001664,1.4727361771017802,1.0787623465052434
1.3185950972161176,1.5891185929312015,1.2904090095500567
2.454153978846586,2.0427095512563502,1.4773889491953052
1.2154347995642636,2.5041546120237785,1.1331197340807748
2.459759127508335,0.9586646365571252,1.682874500989252
2.530737793452193,2.380402513643868,1.7436187873355231
2.330944858824156,1.0613201646160415,0.8278713633041508
1.6350392044482933,1.1004239800013709,1.4873571237597867
1.2512993062507953,0.5899129194737762,2.1389045513033516
1.547395094561318,1.4841916155317956,1.524050642328072
2.3283196090226657,1.1247742491080435,1.4062840495366355
2.0484724907511125,1.3834632526215038,1.8024321327498776
3.0318714575990864,1.8167001289590248,1.0760487954651974
1.5035758432475443,0.8110432393490828,2.1474228304944263
2.1592528510508537,0.7791263949741677,1.0781189607939814
1.6209653868723688,1.1803506318417092,1.2759999704281062
1.9268945608938264,2.1101473074119297,1.0887295802798562
1.247548712191708,0.7914916418275446,1.2799016695180534
1.8045596537608275,0.842190513,1.4835507009807232
2.1316330994436146,1.5364511067218798,1.233451574398805
2.316916095854026,1.4375670451850397,2.4857883450928453
1.9254683038522828,1.1363231669134133,1.7902048701626814
1.7237619663824675,1.3554440219255124,1.401728468810778
2.162782066,1.495340245601495,1.9525050243490627
1.6736915759997397,1.1199367747807534,0.9088674362217461
2.659916878572651,0.8178937583112611,1.1608832886365725
0.9208062490987077,1.1256486605627487,1.1351309545173045
1.5272082857659686,1.1696121486765834,1.385901653344535
1.686107063999276,1.7725875097953467,0.9307920666631122
1.5632996134304034,0.8449205379588807,1.826940896197032
1.8428740658764082,1.3288693219724828,1.1925717130304938
1.1127061697948661,1.5229341708875275,1.5088648918970229
1.7075488202486124,0.7472181701948715,1.2219948929788589
1.3140361790273847,1.3478395690438023,1.028522732123149
0.6110134236337246,1.139621718933367,1.084422528892584
1.4835781844954106,2.012550725867493,1.0466600356594389
1.832433001533364,1.135529175812186,0.7932045936576622
2.156207655935501,1.1229619674759013,1.3421166916685072
1.8876055859696597,1.332187031830193,1.3074670207719055
0.9309959623000692,1.3226129021653372,0.846494163
1.5256262159371126,2.598941208511544,1.4231887578854512
1.7590411528110756,2.0974220433601074,1.070625588267557
2.024929820559335,1.3339142697409399,1.3161817883648963
1.3724043555880787,1.080810164882994,1.0206846086635664
1.4033203981353206,1.5194672494226138,1.5583351280706723
2.5667948187636567,1.285654331454111,1.2853908099832863
2.214689041449267,1.2070432297015918,0.5670911024577208
2.1755953037363502,1.3231675638761058,2.051709570199106
1.1823431445937922,2.2272472508877885,0.7360399136766504
2.1179094700869303,1.3746841182005443,1.0615635040271483
2.360917640023671,1.5858830841100144,1.5443223021476786
2.2235050587508933,1.6810926432536997,1.2552984998339711
1.285635520856675,1.3105721841367983,0.8413902421101147
1.4146534251123049,2.0216733949406462,1.1576340928225557
1.4913162002844995,1.5839332366510837,1.4061149357737495
2.158195070989778,0.9160972470603042,1.6958109958645409
2.0282525779837925,1.0687751930148652,1.0790112148920585
1.9091448651745626,1.8489745262799429,1.4107646794299074
2.238453307724994,1.336687530261463,0.7335157160699365
0.7801878971504153,1.7839860824190912,1.3747934647739632
1.7262601081823779,1.4493513699878964,1.252075589774941
2.7409241167480487,1.7080802840113614,1.0648731655219814
2.0989856976014662,1.0896362565440678,1.254889807669049
1.3477226055057656,2.606313476977334,0.835400925
1.9043062240252349,1.396033510214003,1.3697322375136662
1.6351671340993972,1.589541349749923,1.4282526772076027
1.7584598372191196,1.196058280334416,1.4417238734990474
2.196395133,1.4303838257154586,1.8846358665538054
2.438139343748055,1.6956126417447823,0.6292906497811341
1.2668115891653366,2.2780884594824107,1.4214655720364733
3.072508679501617,1.1835986683914381,1.3236427825921098
1.5505856268665892,1.1328339175007014,1.6103579825986287
1.2451094196388892,1.006512571362812,1.9818529305038528
0.923126786,1.9534804306933757,1.0752209223489566
2.986795816560955,1.4346681876228928,1.224698856678502
1.6214155828268042,1.8566636860933423,1.6615701070606195
1.1631645639998018,2.372837527512657,1.1282899285225318
1.5255111165112765,1.686514330956249,1.3993293791833858
1.8453336601264927,1.019765595189498,1.6763103779373099
1.705025360911037,1.2140067846217866,1.9557959611276714
0.983266607,1.3352907502743745,1.3593323608109034
2.2079948821386832,1.0055456592236436,1.2604881701100452
1.7358067134993656,0.8386888408386293,0.7093744565815425
2.424863345,1.568161445,1.3295156799018493
1.4704207523722248,1.1131965614186121,0.9775345397872486
1.5694088567864326,1.3655964173185036,1.097621806079573
0.7270702164594223,2.0017999253383683,1.5766477815504634
2.354937045878116,1.0104878907899317,2.2746923495251665
1.6209180268787504,1.1017904584317308,1.487335579
1.2829635513116455,2.6091394124853178,1.1690804131457269
2.1075466459473375,1.3513901067497678,1.647809745658389
1.580285017985837,1.2072323874966369,1.006729413030439
2.5387392302678453,1.3745979425358612,1.2741663818772753
1.6507246447714996,1.273763387046713,0.7939267508509098
1.817568672125366,1.097819071751992,0.8880000702687594
1.9331065472009317,0.9002434642937496,0.9142150569077536
1.949172333286581,1.405485930252459,1.9005698398548858
1.7986244337797186,1.4438447648348287,0.988152619
1.3158109945238978,1.0495943852080818,1.9589038187257741
1.3750882562090048,2.144737155465211,0.6175099063921001
2.4355035190019283,1.348818793788698,1.804783074623686
1.388206123,1.6673616432583365,1.7401763952177607
2.410599323494831,0.7025625460218133,1.1098997629965934
1.214470908589886,1.8875692249868297,0.7793720801649188
1.6999589889295428,1.5666173748178425,1.8339836797288385
1.758604362692425,1.299012658623149,1.2647490290219885
0.9982097342581759,1.457847099081656,2.051697394898221
1.8035092805247799,1.2510949262244462,0.721132887
2.111408265521661,1.4092668378975302,1.2500133272191274
1.932759966949987,1.3426832898035097,1.6966690184094526
1.8183840501167001,1.276367552689131,1.503061398684497
1.8076180117273148,1.1646046914029886,1.9528690962496853
1.119411496228701,1.9300647962855746,0.8862665262771734
1.6095692257372354,1.2390479617120662,1.2767534684161357
1.7366939918577666,1.533795404905943,1.9004787740838998
1.3459708489975157,3.1089126941739007,1.0052258927711013
1.8510891837078904,1.4511751480498458,2.129733335918688
2.1379761433435513,0.9084168600475038,0.918446885
1.3161792552466758,1.8447305231934465,1.4577924834234606
2.310088474689705,1.4541491239387698,1.0799593989341691
1.5642523687427836,1.1142999558319093,1.0619366293741415
1.8577256958438813,1.4520182147409457,1.4807357233393463
1.7579010425050052,1.232402155,0.9701789254038747
2.1045163147909416,1.9330696320891199,1.244947545440067
1.3357519526472679,1.587168989,1.2040511998462409
1.8534495007979612,1.2075066686828329,1.5371042859222426
2.967266548399466,2.723025927526024,1.539580001749876
2.0922143944920264,1.8043350978311552,1.2281311021595112
1.789675142929462,1.2314867643117706,0.9215725597842956
2.1131519427734062,2.4307470373191125,1.234423025480808
2.242287103470268,1.4248031174199194,0.9381218505240561
2.4558600822636443,2.421704382130771,0.8843680886540498
1.563184874755427,1.4351152397929985,1.4476102128588626
1.3367557652424389,1.192053584701127,0.7907207782563366
1.6147717440593672,1.2037547492388496,1.8254634800012761
2.4368574332202546,3.067900463179704,1.1386803339523726
2.138927367254359,1.2390801995141374,1.3992004865735974
1.505640488605581,2.0385578150792303,0.705969714
1.7189283575921253,2.319863737362801,0.9337325675187469
2.4037486626199662,1.4024208553105724,0.614794459
2.683971607028596,1.9880487160079503,1.3765000805171963
3.3036415101841863,1.563493170303408,1.5819260573732103
1.3125103386995276,3.1448029225925525,1.6508618988376411
2.137849852845907,1.3186221690061366,1.7126505403894245
1.4878341091968386,2.052813419500006,1.4886658900975909
2.4796580722653987,2.648364021036895,1.118758649917107
1.444540725132021,1.5090785379799334,1.2236680584042583
2.2852820948260155,1.6309300565588123,1.0970321917938848
2.1048858403660047,1.596477462833828,1.1053300094710234
2.0429842231207402,1.284183659580189,1.3846389721424928
1.9192633710409175,1.0336575462916728,1.3983174310588233
3.2586494122769945,2.161259013022265,1.074715482050942
1.9973486793869801,2.8413340437993204,1.2354294046847714
2.393905986035589,1.7181796805311653,2.1185326754591065
1.9431579541157418,1.2827757055496667,1.2580072486142695
2.0112867913966146,1.6244643596382495,1.3491465229936503
1.6258265039309894,1.9829188833072169,0.7789012628502673
1.845178815927443,1.699334180238467,1.6517597847716625
2.5884463142376335,0.7772079008591773,1.4595359061558213
2.0296735623362974,1.6237967766366723,1.287477488656883
1.2002224732992837,1.4012370534865888,1.3383726030227692
2.0368217931850525,1.158352388416462,1.3009504003725207
1.6734730158669326,3.2914676113268007,1.6002774134998627
2.001246121952646,2.0740626278268683,1.574354908
1.8191654461396367,2.2494963844618603,1.2558915373848853
1.3739317296979174,1.5991668236032095,1.7837275959303733
1.3121009454464199,1.1940511761520025,1.1902154888139889
2.133506932751345,1.978897836072058,1.7056971241450127
2.074772006225847,1.306275758466528,1.0425877948593043
1.8268292762008564,1.4177458524383324,2.0623318837684375
1.8614161230430475,1.7710707659114036,1.4554483778326166
2.8150457869273384,1.4137332567367857,1.1881829546631166
1.5596010040538015,1.466205278730927,1.4358435937226894
1.9819171374947815,1.3926152748599425,1.2891006453488083
1.5607381268230158,2.8488924487708296,1.214156212548425
1.951402679381561,1.0211147711502968,0.8023665804381589
2.037609829905425,1.0849031803891038,1.4280200992168486
2.3450032374401375,1.3266390338350058,1.6764691043365985
1.9334890303969972,1.8473887778587588,1.3606995827809703
1.615056706910707,1.507852656968367,2.0485355645850234
1.6359755320627136,1.2617587305146265,0.7002184219302554
2.5447743303769883,0.9101422800011107,1.803661698837145
2.7819400823848848,1.1882031339370065,1.2022870614890115
3.024147406,1.7933380790314546,1.1825586400522177
1.5262215103298131,1.1151127366738973,1.4802475583671855
1.9029069915952406,0.9425359392653566,1.3777106779224373
1.7803220366958108,0.9363412580918464,1.5546730843810401
1.8122092219734753,1.0528968248050241,1.503741574046173
1.4229247294152536,2.170691437586392,0.6724141553913556
1.6772266647164984,1.2454961280180952,1.221771880961267
2.231061468455157,1.7516889091348704,1.0128778206120075
1.9810797296133615,1.872324591843833,1.1424615320186435
1.4162514317821966,1.0631604744660628,1.6886698012110632
2.0454512036251673,1.6265662483393453,1.465126333
2.1972813283404458,1.2545410643941501,1.1839181771422047
1.2266490033361472,0.9829874460518024,2.5076746896012385
2.9124256594269484,1.7443758786303771,0.9688769456082342
2.9038773679139744,1.1355818178208796,1.0206174511230877
1.2926817735990412,1.8425263128551748,0.9292646771983097
1.33367881,1.7221097810988448,0.9417181342594314
1.739989415,2.0219476427236924,0.9171251470302717
0.7435445209354636,1.0845390327947952,1.1233995218297026
2.296795684395823,1.5664489785948565,1.6276955396895074
1.5027886941416244,0.9222759897343697,1.4290880461899507
2.268259942331044,1.6187967901527887,1.3238350884944394
1.2773930488564427,1.5916472760806144,0.9576515754842324
1.0446762065153363,1.2243469817793526,0.7050069924919689
1.5056296632974595,2.2443306620213246,1.757038566657651
1.1722913202131449,1.1174484501507709,1.1341457637578642
1.071592409287864,2.173677794965847,0.9563320031674793
1.8009018923811064,1.1830425348060243,1.4235700685207924
1.3573275358863075,1.446077545555132,1.2157533414713444
2.023701545961406,0.7990488525281069,1.6422722060702668
1.155780646395679,1.2545300206324148,0.9228210791242281
1.3793485204757128,1.1288019253550274,1.2722904723086603
1.9285833960480914,1.3573626852376033,1.112244565647183
2.2327229915002507,1.9722416928070028,1.0078732062700262
2.132987827515561,0.6780442217611471,1.2094491661281905
2.373008965015588,2.2886851219886806,1.0030813138426713
2.4318047503413336,1.961531003401946,1.504363188
2.1243373835999497,1.3284084686526771,1.9052311841054048
2.1570640164557306,1.6279726008997133,0.6495957889250541
2.2291385209391126,1.4157255483082878,1.7837030120805721
2.0538436671073423,1.292556807925172,1.475653534575144
1.7378863571327883,1.472415731688941,2.035668839225548
2.3030119527627457,2.2209120547245846,1.6586188436201188
1.478333139459377,1.4022600330963153,1.5315065967982049
3.7896555653859068,1.8193461779844027,1.3584667579254845
1.3006518501859166,1.3923857541385982,1.0965786501252013
3.166425742937567,2.0257670793926783,1.5122470304409257
1.1258328951748846,1.301326752,1.2201703077159154
2.4608459005228998,1.540661793174876,2.165107345640713
1.804154660328324,0.7837216108127231,1.0037972738458192
3.0076592070130044,1.1921778005796184,1.5098320233651052
1.7210649511277312,0.8160210235367374,1.2720465575901576
1.897781097734196,0.9777004866463606,1.303428098866557
1.5033508850004367,1.4589476472916363,1.552611514838457
3.7031026385602708,0.688309156,1.9287739885279458
1.4150615463338205,1.3092777198728218,1.4122911834050091
1.1482571581483612,0.9247645093010396,1.336970246194813
2.2923136929998873,1.4081594009149265,0.9937379524088026
1.514395146,1.3557188277050767,1.305612307135596
1.543513791356969,1.0589572384390762,1.5598067636997142
3.0525944519768418,1.3779010168617676,1.598659071983545
2.067144238243423,1.0085821365707839,1.132984764
2.862374074021221,1.4014086635691982,1.0867736350632735
1.5156281198104633,1.9312370064383462,1.3687253015316783
1.0893689770100845,0.6987949372892674,1.788440683098457
0.9497852622916314,1.2319058252998487,1.4779370531953793
1.7210201373740603,1.0917666111979696,1.3385294647340933
1.2616131892054354,1.5961511642259698,1.00447203
1.6280423590524093,1.4217610498699984,1.4282650634598908
2.044062006269309,1.6013279582733215,1.5848600598291482
1.5585071652702798,1.737324701721227,1.0158129384737218
2.6685668601492547,1.178626852264006,0.9842543653828655
1.628049533858824,1.5079937553310712,1.3207005128403138
2.2630151243027403,0.9019575779054341,1.190472919210408
1.3307527887992925,1.7318622837048834,1.0087189248602613
1.4319466844760864,1.6222625700125635,1.838788161544062
1.6200142189868212,2.1248128176835985,1.6125370288774103
1.623974451426529,1.6296242140052937,0.4541230531374056
1.2149746908305175,1.7619742139226766,1.0697398607876907
1.734731207810308,1.669803861701931,0.8373844874271328
1.0551425244377293,1.7800820071467287,1.2424103061789353
1.8085497110441513,1.205668112355074,0.9791123351639041
1.882815871137479,2.6426919343804522,0.937257932
2.4058522106575713,1.2182928218875466,0.914076085
1.694326070679661,1.978315636203948,1.5389284633488933
1.8056402658838344,1.7316549744031648,1.2152452737528083
1.7937043450765588,1.819547077801446,1.3234819498481505
2.0253563242070207,2.0922581539215135,0.8128606353345815
1.316209928641836,0.7064893844816984,0.9735816478734001
0.9005802897822242,1.6876060918950948,1.2016419117016381
1.3975904430997055,2.0147915422760176,1.2064943358822764
2.166061320761837,1.862976065675845,1.308761916606256
1.0126358233060608,1.2326176939930962,1.1110649029263102
2.1118166172237514,1.7026439163074005,0.5786149243161994
1.5488693873322363,0.9680090724668282,1.525712084469004
2.0636872597787757,2.168919270902477,1.1721627689399723
2.1004269323419558,1.6126876190080457,0.6158277741722316
1.683557138607321,1.367988606437999,1.289309807279548
2.0011564605587076,2.165984414715569,1.061747125229446
1.2714016433737139,1.2135702003220485,1.0414376302515806
1.6208304457819838,1.5542945150663328,0.5481521644339368
3.1506087571364043,1.4044461004942768,0.9651555146988975
1.1100781426124016,0.47354433293089726,1.3660475413572637
0.999085998,0.9222929335056094,1.4498442957443274
1.3034642613151615,1.7076613241943597,0.735486614
1.4264385923216683,2.181992722683239,1.001333775519603
1.5829866041904972,1.7911669366318248,0.9782840274374055
1.2846448103767216,1.3478776645742319,1.3841626555280335
2.06515092,1.6714344494149667,1.7357212813526446
1.2781748884948017,1.571130437264063,1.185508753613824
2.100818288579352,0.9961066295551628,1.5164544693971023
2.4673428409912734,1.556321578,1.4999585191632723
