A1_clique_disp_angstrom,FUS_clique_disp_angstrom,EWSR1_clique_disp_angstrom,TIA1_clique_disp_angstrom
22.187059902656152,17.919033953600252,16.287856159160032,21.520561192227987
21.578570982569985,15.208763434891079,11.020881463658906,13.715875561085317
12.660546113710934,20.168259369157553,15.940704851977488,34.25331750819942
17.221484656777438,17.222754909257937,15.122152522484624,28.20352109945588
14.733222901264764,7.031319493752799,20.290338844799336,21.50185309372773
10.723337125669616,22.352332255443326,14.006686065047283,30.48033140210947
8.640115444861838,10.104263723741878,22.520278343126634,9.089137020273704
19.24943092798636,16.531394802333452,16.176811854390063,10.699990977580594
15.09511092614037,16.740013263050407,20.37155514456583,17.361473522843347
32.02199400985254,30.49291788733411,21.678858970413252,19.597847220209026
16.142409314968393,13.685147568585766,9.090791459508079,16.491022893072792
8.461133021953803,15.62035838679477,13.286270807586401,13.437002882888512
29.690794492259606,11.703836947602056,22.085293754597124,12.59350126606944
15.305179426306243,15.622789196756504,20.839970415280128,15.93267523493246
10.138916051726403,15.195109764316832,11.120727096084169,15.46319644022828
23.288719513190536,18.000850149348224,19.55994753955502,16.81829095420042
15.370987922910368,19.836471002630127,16.63604527135727,18.456465937717915
12.505879550435354,14.660416779426132,5.693222941,17.87001680642101
22.682324403920347,11.04253939382745,9.558429850927004,32.02208675782772
15.956930978723204,20.054944314861498,8.100910966,14.26186852163561
27.73241457884987,13.825296312853123,20.593229087118004,18.541458666668255
19.97585063126279,16.026138011925056,6.135128383150421,19.520092712009763
6.794044401179551,12.788584390999315,8.74186458,37.50730878
22.30709446245949,22.20627074816926,21.236196803266004,13.646758451339366
18.637596009708687,10.807112697495958,29.01255461436187,7.996981363741936
23.917656937620844,19.33481342655293,14.215018391896614,16.601428301051616
22.842023668959733,15.575683405269633,7.980317060491851,17.53484691115191
21.018030098507076,27.41560214110253,15.383576593791334,13.323177941360298
23.29015133797502,13.517601104285466,15.68096080779911,20.07097020149002
15.701165949956028,18.23260973,15.04046148277419,17.06755189220553
17.161715074726835,14.055107258932852,13.515080872661066,11.814194114861712
26.480735727615624,11.117898711974956,7.431799790032032,30.425190568819556
16.662519899398795,17.429801910671944,16.069344177589986,26.886289957926884
18.90568064471899,16.27648671419115,12.681361851983995,29.032720827609268
20.884240035378472,18.065129897438347,18.50090149375442,21.838183685307058
16.59032517512188,8.679998759,12.020412271272905,14.535634183182356
19.45883022811936,9.743784646,30.636586216136056,15.452865003633235
9.274017573420227,16.216971891310646,11.729221311349763,17.110211147433727
8.188643491232028,14.362776416294835,16.404411108353486,23.481930579925745
10.854585859481716,16.24456926377562,10.53876419145421,19.151418719809897
18.479439402317023,12.489650126219333,19.211959640193452,19.527509503207323
15.035737599475091,16.036325257509915,25.00014575073152,28.72545071
12.835139862086464,26.96088004809087,19.246169694523854,14.606069501284292
11.143299877059647,16.113637541541525,16.244242340072777,15.077382251466688
14.954454018845416,8.975505537623976,12.963464079736134,22.49504952244874
18.92024977361958,15.561073814079293,13.898509373817738,15.45529841078335
29.273406169639465,15.445758434335403,14.90202408391212,20.967268272877767
7.688985464901593,8.46618663,11.268406136217058,21.24093573194108
8.473164977,17.648468437249928,13.272998578713938,9.421617560510775
9.290980477409256,19.38796348292618,12.73846555713975,24.78658103524682
13.592665196055613,24.885829061282465,10.34947607875493,20.45876176649557
29.43197477549921,12.926085133528428,17.151838419529923,25.60071654121976
23.235431081824725,14.79184427934951,12.516161560760306,22.35244343045673
21.398766984391507,14.775375463772164,10.355753278772458,9.863524946
11.252538474594127,4.866230863518943,22.28638278421656,21.69687118
6.697785335446319,10.327878072949582,18.667142029799408,18.19605973314668
10.511839066546125,10.98635899687759,12.616855610336255,26.655716320724807
12.777007977921569,20.766143191851953,12.176506501413739,11.77234162
23.746022566093032,20.546219520099918,21.64004304849631,20.547892779956758
11.645808352398756,12.737329584640003,14.995819718958852,25.50737082354521
16.34347770849745,8.576314275056411,14.141302057679205,15.832398897442928
9.800738339556185,28.034794400186946,22.362968440637097,9.559862809
16.354000811412412,11.003819827748904,14.001685785586343,13.41918239527152
15.575114006881527,6.855193803381868,14.73614712351768,34.73900496036885
14.272530147817768,13.836111324566396,24.765524075935392,28.87607177712583
13.634251852338966,13.44862615,12.490955928950921,31.221681413619592
15.952862033851327,9.920974805376538,29.916351678251466,9.495360359977546
11.065374676574137,12.904373471607883,16.756715290588414,19.640659976799242
14.476426947583064,10.776662713673737,9.244755410886798,14.222605463807577
14.059114072323759,13.509688557141176,8.052042299519554,12.472184700937191
13.509560693631727,11.382000957657729,17.737049370089224,16.521184587163226
29.85278964477942,12.210774506703174,21.550804261991313,20.51765389595212
17.373284148294644,12.733269481511865,15.144448081241933,30.827756934311672
15.897816585393173,24.61831477449936,21.568929980700418,16.412278336421934
15.822422341919864,24.731663006791166,15.815499276190192,10.039431331453153
21.831242088616136,29.130730708975577,28.06168990974788,27.970610572471713
12.551318325781551,20.726994997072484,12.428436912097684,16.70771386493415
10.520963471733866,22.54041789632931,11.306449671915537,17.37505519876505
19.463389585888557,29.879518058402113,14.125301657707576,19.908661376591475
14.317436822725789,32.679723423231415,13.936757405387983,13.947754617270231
25.132969759135335,9.852556302,9.076906560180362,8.143157456095432
18.97047033279204,18.01673893514819,12.189329207063446,20.89021116575993
23.64804650778469,9.896441035143665,10.511149871976968,16.544787239620348
18.45142351501999,20.42719778281382,12.027050036700805,20.652322920620705
10.237848026052458,12.780802241179508,14.365051001888197,21.862251660706356
18.801766673543476,20.038843013105616,20.19278468550948,9.586395102209435
18.005528299632793,16.043415854237676,8.838641169417807,9.850740574226286
11.412244826531115,12.701289650491969,27.17056283579793,16.520954404720822
13.676549040936635,16.903502464359494,19.164691818426448,14.085995065994053
9.349777191,24.974302096051957,11.643034621056504,15.900813894488689
17.28079824830828,21.022920894918187,12.248067415966995,14.224298782581794
20.684585331123852,23.67683082680948,17.375143008486027,24.744820357318254
10.176362310207239,15.294472851110651,25.25930939536446,10.646444931030036
20.671843780600394,13.256244917326237,23.956317610089503,12.288525659248357
13.48009376098226,10.081405513672077,12.393905342578543,16.895591329911163
17.607682474580876,16.562798484372497,14.296756737919242,10.780297879135063
20.844581389036836,5.544610948582822,5.070686874366777,15.938069822613192
11.222679785138283,17.91439970060157,8.200317608733048,16.693227222226913
23.96704619830233,6.446724304672443,8.933817394828075,21.794175303990947
16.541659340280454,10.115103411490129,10.440501849051135,14.454573836151875
13.182940644422695,29.30652555442474,11.53412721570309,12.598722972302351
6.087179100931271,15.661951695117866,23.628785754878272,15.001012353030088
8.811796412,14.370293641710326,18.770336764860193,19.06349445467766
10.31418159,18.94898094854959,12.035710429317511,11.057332124522635
24.962218122203968,21.75299762484856,28.26115158109785,17.094900650490075
22.328569162283102,16.733347876092786,12.373728575166385,11.751066687345993
17.722634267269463,16.71786191435214,14.62510839707989,20.37108440785196
36.65835571713265,16.792729610190015,11.208925600610112,8.610282243184491
13.82723259363455,19.39725010514672,30.555394041959705,14.614983227889393
15.549418215906543,6.964108208535895,13.49283949866852,19.866488966761146
21.361885991894148,15.30996762658459,19.514683786390243,22.598384395249727
17.34601811558472,20.821588402785935,21.543110779492466,14.112838984343103
14.935600919244521,24.52723903167164,13.408863145884528,26.751358637989114
18.969386889586467,18.812485120434093,27.914656471321692,16.44658065836508
24.24049724208512,14.481419716878895,23.339938075124607,16.04024991984362
29.869742744478266,12.72982429487932,21.10055441539376,16.973994030111953
18.759640829425507,20.25239508683283,9.320069794829251,12.977618092925605
17.86168582442975,9.853161786,15.74432159653825,21.448931917703717
18.814984421935257,29.020795441080008,14.116046974447464,19.050734436214718
13.980425524782806,18.871098121531634,19.90146892997928,10.003547475582934
26.264297825639645,18.100636755499046,15.362280664485935,15.22066521318149
24.792633350752226,20.608132697203178,19.868452845494986,17.208859503443538
15.460243114556505,17.695409738941756,20.631352671154144,16.932427944303722
17.384620385631052,14.44561331,14.135660503858974,16.782177657955252
13.812786717382469,27.040915375538226,14.301501990684493,10.599798257756369
21.077642044248208,17.902301339432896,16.994371873790573,9.466737749
14.125397865981626,14.100860845728391,8.630476710137074,21.465335839161853
24.398826532157308,4.1517887831593745,11.300035631228837,18.837367973826943
5.423066419398967,15.042957119184264,14.45579652915291,14.738273473188116
11.146092357830575,16.625831065929038,25.21346281547203,22.085594293084636
25.09500703378058,17.635229865629594,25.016605692555842,24.16766630897704
18.55332957782686,20.277290580654906,13.01938369998344,20.79264498141337
16.004068455723065,22.780450783064314,20.621190714369646,26.285252287048586
21.038486694628666,18.646092863323915,19.841566575980988,26.599625666776767
28.959492995637383,18.08424508239851,12.267527656540842,14.439031663353283
8.743850730557956,10.292161191067866,13.10858176822621,10.14075582530161
17.374790634075165,19.014432094038504,13.259047879012112,23.840519947104198
19.371967471924492,12.050099242750328,21.479930673036996,12.54745251609703
24.34454603817293,14.596205021560552,18.35478548,20.039484104841023
16.63662135,12.425090388864307,12.729272880737776,18.718484535042723
15.537890436796662,16.159108544403434,16.275994914217595,19.86375169472005
12.67678611184397,6.572658245988608,15.611045366190769,12.895166967459978
21.438806087234134,18.49348552572731,20.010153801317774,17.14572756641192
24.014610945123678,21.96075482,8.411854182,8.827966182913281
11.655144081485588,12.391116647139519,15.592287521331745,25.380800822142714
9.257127481,19.00064702,27.85514649916398,10.864733671070239
27.57319119918773,14.444090856661077,15.918719754693669,7.106244191
13.057524116284146,20.536650165164172,9.483070101383419,11.497998465787749
11.763826132780467,14.994344240261007,15.256815858221728,11.693518010118694
16.741597399619746,19.821447786865427,17.947969230452205,8.883751146836937
31.07421149685829,10.717946687995552,22.23148158744947,22.792273401411713
24.376331147169168,16.618807228277053,5.8466068498095325,10.832236829475441
18.476394039322624,14.940792100288153,30.77327141831813,8.048563568
26.86831651556421,11.022919439659601,6.3388390490720905,20.309583865143566
24.178373213716256,10.190136780728984,17.522221707253266,23.826702244836234
19.42195816,18.496239144426305,18.862753613230456,16.011327042849143
10.418117324766873,15.672075087573504,7.7497434419453155,6.394327589334881
20.148160027847123,14.783146452172316,19.491455666240217,13.492526114675446
14.73970438148223,11.452011546700405,16.95196138224952,16.48485771474096
18.637240981769402,14.567333929514458,19.759560775757333,14.95195771629869
16.339983561553318,13.07492122,11.19202252219296,13.07360012728538
27.38151060763024,18.39099458617825,16.281304721485995,9.740908356689404
15.245105651734733,19.580190678751208,11.933672425945183,9.466315994688493
17.706393096006416,15.957445742582877,25.935966957216703,14.926906224971653
18.044058384568594,29.348335207428306,4.082342690089151,11.406958418050671
18.22035979332847,13.40918376691398,21.646968901392242,25.36664221253362
12.482536382678676,17.39089686137386,31.11040596383164,35.06568221964265
13.033434807944227,15.739487840754556,10.829021920859368,20.153400393338693
40.17574091803752,24.035715244726227,14.495938873305473,22.116585843854143
17.09367569783752,18.973372611565033,17.698777726576452,15.480305901376894
19.12766365493541,25.039493601768598,11.19696077127854,23.13867549770208
14.097709354065344,17.865994120372065,24.688926381530145,8.320232826244323
17.155670853271484,10.52264848853995,14.189280185768226,18.10905264800823
12.66117052058097,8.660849255041986,24.658431190107198,13.85100201
11.884121271347308,9.918172483,11.70221034969414,16.168356
10.532372578908891,10.917296276365802,10.628620054517144,24.189770001330075
15.572652860190605,21.714636786884867,11.406063247356578,12.785017566144901
20.889893708268758,16.100530706893693,12.788275451018402,18.544416735188392
29.04108988435496,10.84740787639246,13.172832014624076,20.453941066851357
19.93757727727626,14.76021870735086,15.862771340901226,19.34020810105313
10.480982002084898,9.633117568661634,19.764755657022995,6.429401860828361
13.92192122476917,6.471774680241246,11.504867664346854,15.607363927933243
23.56861143321166,14.32699166951352,18.938999217048284,15.867111390756136
15.532828827442913,17.098954735971624,8.558105981605255,22.28260573313126
10.883939850951641,14.34369212,17.55020410542473,11.270268846063187
17.07605159059242,14.791410214611247,6.290538380689901,15.62681739
27.805435481842494,9.173149513506042,10.386694676965279,18.287542846312046
17.818548831115173,17.73197037573608,14.999879356919553,25.76105798626895
10.405208722943716,15.418264731702733,14.583418760871911,11.879099059354337
16.542599815766657,12.537990118204423,18.389495000964676,27.523119894278175
13.203105898495584,22.15383105672677,27.128693447917662,24.874583524759988
18.78430645909919,15.53944027722956,13.97048635,19.955304866854235
11.002825752930258,22.117185593115693,13.823131861600842,12.77355095406231
15.188670811916278,14.618642841003165,19.45002040397204,12.743916398085208
17.065363119928374,10.349119572177454,16.819281602955755,16.55502718354075
10.897290957918226,14.100866798274016,15.438808036762179,20.024249538445613
19.680608747370933,10.427787375209974,12.503334500352093,10.13798767838393
11.851198663316117,17.066039816593637,12.61106620830855,11.673014552273624
13.577765876992686,11.157034335648495,14.898090533292041,17.95279083918629
19.73915479920867,7.379588519810681,28.309737826322504,11.41106181970444
22.748679123514087,22.949527350590657,19.88169339510854,15.41226111
17.43893302128852,12.919643561818084,17.588125459875826,22.249296336054623
19.960506715436527,19.216365408042186,13.338325777611947,10.395941210763217
19.67615756796573,17.818849139768357,12.121640909932932,27.639026119952423
18.138775396297312,12.866975959518605,10.447691164796632,11.299773003344464
9.420956193998904,12.666489646681267,23.976976597926075,16.599345859478454
8.507656431,18.381815796420046,10.962040729102515,9.549365510756166
27.52902526,27.849590062588177,7.0945157733919695,15.303372954945182
18.660677327996513,7.289161150783604,19.633390763831827,9.491162178685519
14.892448749152077,13.752922194871907,23.089477123769562,7.392355481101537
22.37954993475424,5.654944817126419,15.629895902410134,14.389190312901517
29.82182333573246,11.203450252641902,9.009423154595732,14.769856728100631
17.11424913730237,15.122596333319027,7.533837599950781,15.636031158514657
18.59047986504405,11.80344498711395,8.213628878075301,12.17226749071576
11.038172181611001,10.696181602333652,14.861972812963574,18.033913843381928
19.986707934468257,19.065692737568334,21.365893425913765,11.866196608474922
21.893841431446198,18.264378135707716,15.798073451151279,14.73042473862756
14.986252988768836,20.60929468313547,25.207011552458372,14.619759285821111
25.771130034367758,11.857944003630633,15.23432982472664,12.608685000043774
19.51292112978168,12.984335621858083,16.83555252968766,6.001919081724134
30.043111101507915,11.347935833014901,16.20125293832096,11.45408106283003
17.48262880509265,21.96415055104119,20.703903677504016,9.429537107477186
20.536014311191764,17.453908926825083,9.081154917803048,16.796761595299763
24.006298886192198,7.245175212244922,11.10618568468772,9.162237731151325
20.215771999077507,12.459707047511134,8.783626482965742,9.977782413183679
17.75518659062049,12.89578040086378,13.663946220465622,10.939083147959206
11.16697619,9.732114494,22.067402598817196,15.375122163170468
22.485968674754375,3.5892064315130447,12.205990308470625,11.717655450960695
16.3544638,13.587063242413567,16.46540602597183,16.775472282564255
27.80423714405201,14.751480188367667,17.22444764500363,19.186268834009933
21.918063865815224,22.55625198314006,19.40638828761589,24.704274138128877
17.405656595931628,29.276458333403713,9.676741763,22.71989550435693
15.937413955288452,15.68787261,26.861936839444674,16.78619792246259
22.824211828742317,19.01361912678413,21.057240700014425,14.99912103765244
12.556335077022004,18.350450201314707,24.300422284339582,19.234967948250663
22.18391790708946,10.57304071071568,14.208333320238186,19.180376530777757
22.824622779193557,13.605144719833062,15.719964675853907,17.805136446378224
26.325872614182995,16.500065580046794,19.520369953017024,13.968500052416577
18.68258898,20.367555759721892,4.552240555317803,39.944536929172244
15.182823956450502,16.723025369755543,12.365632775912504,10.206361108153562
20.35050407694867,11.951309355668627,11.981406167730452,12.987844538767364
14.78791797309066,14.395506305155902,14.981356733344978,13.550910488274697
14.32235864836845,14.058739902246352,22.586321277614424,8.015029360979392
32.084754754258825,21.29469171757754,20.76311384488055,18.039526199272043
27.35817575890433,25.103194877669804,16.346922754280254,24.407055584135655
30.153385182466085,11.774577604320132,10.963725069690977,19.372255470219574
13.4940425,9.678741624542631,13.21325868023093,12.551646157087799
27.405238295840938,27.404475283204818,13.189343511092257,23.710560793707323
15.914998197628996,14.746154111047154,21.67902411991983,14.757356063888572
16.871634059553976,14.168532426443015,16.970189648647654,16.083965656908966
30.541726073550244,13.836389779876622,23.221317511056938,19.293820832758776
15.316401064792089,13.15012451129066,10.664620056832597,23.156327221032733
13.035180860177366,18.113389677764342,8.545324057596288,15.772309320720558
14.638451954322424,14.26770803886467,15.809655078314645,10.158835737813753
17.467014529465413,11.613063062202965,10.666378895287163,11.564399961878294
25.899623697509824,21.027536793456065,20.324404142063898,12.117274401096422
12.813336119077977,14.680137977378521,15.108866307384304,14.23112177296538
19.80895972483255,15.352710116351393,22.906827936148154,27.30636686276773
26.34631267896971,21.503395571240343,16.550978489682013,15.436819540917885
17.725395457077113,25.120502077070043,18.475221195932114,12.294198937096402
15.901426223509826,7.641384183314564,11.776648941523748,16.44127987625412
12.974067550963113,20.344861839654605,14.518981394671888,25.74960115584986
22.373195848460362,12.51899722854397,17.282262345765616,18.884974241948964
21.378325921065922,19.246335998146762,13.604267341746816,19.825657683366202
7.070773793558495,15.86050745873839,14.710077615161957,13.80714111165709
24.789764319504897,23.77260567,25.163694665868547,12.990360364605497
20.544858733500757,12.11983118932925,14.827360822740662,13.73285390793296
20.555747381637662,9.690964586931262,6.6694990842661985,9.887554759118974
17.856375957033855,10.748056308787111,14.34209788556861,19.159635951030403
9.318409055265361,13.567945866691106,21.893117237528955,6.041167532327736
14.01928022117571,15.015459193636243,16.17046111633433,10.540424118620143
11.042424593687844,18.185246134564665,24.491529713873962,12.57596321948462
15.507488506155068,19.641980368775133,11.219073732460453,26.15749438
14.067154401539787,17.987473089932877,8.865889965,16.578562696226676
19.78426448,14.477798278185077,10.898401738208968,23.6063784
19.978459734842613,17.224851367861184,15.81836726159894,7.182733418269453
16.678429361243122,16.036968991925104,23.899723686265304,12.582051743316052
16.158942009780144,13.80705799544507,3.518451831982107,14.565022339568618
17.846148749385783,17.25376981809189,10.692878342420101,21.132171872565944
21.14409171346069,13.51921021851282,6.980611593313834,11.421747811483957
23.804531218985346,9.609923492,30.147797570848866,20.98078446218023
8.441551833165743,16.70475901530486,13.541837518188883,11.322373444287779
16.850808189387784,12.305183057622187,29.47843877491685,12.86417338791811
14.241830401791221,13.957466405838737,15.000152112656579,11.906189478482906
9.05931028,9.313648542782868,16.19210097092283,10.744195941906943
11.609277355302655,12.887589896686823,14.834271349592917,28.993171655262167
15.855188375159802,19.54757454371518,17.860549074613797,25.44414579307953
19.08398249070923,31.19982532125242,13.013362708076379,12.389196725431747
34.50141677908778,18.658797353673023,15.861830795600952,13.673147188304398
14.087627006151962,12.687073913232222,17.967337163298325,10.25028056998383
22.192213004184588,25.654264626053436,23.333517233990264,19.747319188654902
19.680041268790546,23.599140156881987,13.577113765122974,10.718600764489011
18.167587939760324,15.270007758726814,8.392390966297892,19.454907515372383
45.3553598,16.741540902466014,31.48632895,26.072749258848688
16.312975429813076,17.67557782999185,14.70099252408429,12.403724711003056
24.24854941614208,14.473188719260708,14.44427782195012,37.58510456
18.42856383494089,15.078347093997866,18.83839849273974,21.28838106699171
13.96040081618603,12.417038580169258,19.65556722085253,19.064844446058682
23.430363518632348,8.389455005937457,21.492651571388585,19.37169772070408
21.83510691,10.738812976658123,23.87926952973305,16.160696547354263
12.692480279181611,23.556005520935738,21.06234486553008,10.637859481112752
19.531587939105663,16.222946992769884,11.717522526840861,13.791217926856117
16.305089228322956,13.782333041254752,5.938310718531852,8.687258420626993
16.730867393846694,17.524188520535454,10.322824585347448,21.109682958338187
13.434522510981948,33.018901792598875,12.021413266450551,18.151433859023893
16.452114403275694,21.81285376459151,13.952274697636454,25.217082729688975
32.49804170274167,18.395598476731784,22.068011587093125,15.440658683619569
24.65075732764305,9.939465141182977,14.762699048105974,10.718414381428294
11.33516242860412,10.477153081700187,8.654013067338829,7.8807330164635205
25.904691576957166,11.03348700445043,14.913780758510864,15.870346646242822
15.214815456850923,13.164681576524021,10.403076055048132,15.503298636264638
19.440786923045913,12.784181907133345,24.709312202716518,11.487127198385982
16.69527748638655,7.836168034749662,19.51172954064194,15.931988347677807
33.92199694344031,29.296571329774828,15.364785585706999,15.88062829184041
9.467719095689567,19.6543196,15.750996091810434,14.798478752813349
11.149249075496385,19.822861123237963,11.957456873319845,10.941841922741025
14.602050518998176,9.457702906644043,13.562931947644323,22.40979898377846
14.661376939475895,11.120242239068332,18.212813667583088,12.998120740901228
19.673128362814772,6.8379613139629765,12.277052100591511,27.25036620259052
24.325559151507555,11.042297406731535,18.88564628940473,8.870069744492382
19.26864250800918,12.562680733360708,19.248379881596932,15.76177653590922
20.857991635702724,12.725233899580225,18.536136299550705,19.987920447716768
14.572204683273416,17.755369528838187,7.477748564460563,16.774495066528427
18.735857776162945,17.58361350557756,16.44926283335136,16.162937894070996
16.696891680690598,15.972843064337999,18.876328216078324,21.814898572674878
17.49411873360574,10.28990292,22.47959572996556,16.198990571637587
18.144920437612235,12.448911873357039,12.973875615821544,29.242512057398056
20.830071066506243,15.14057392785914,24.744075013709846,11.932460491462217
9.773008433373157,8.635469299550856,10.17899979528997,9.734932025543616
23.55034055796183,12.252233005507918,19.21693756184227,16.240558287431348
20.54683549851437,15.598654953978238,21.62337790178934,19.804379113559612
17.355660662756996,14.876613788903255,8.685546121049446,14.384905188050553
7.071553802,22.089525045667905,12.226234023058552,9.712355921836448
30.138569233726802,13.792142454012533,13.170379234454433,32.39326881287408
36.006443932345036,15.949465656763786,15.669532110460334,18.339339030978937
16.85677897,22.83689174,6.339957193899258,12.86557433
20.852981059401635,12.690556205648292,20.523811151571838,13.509546019765965
11.84912214092091,18.876210995440836,10.545510954147186,19.54491436897701
21.339830823527816,11.622631711700889,15.03432832182435,18.589287509127935
30.31201518350371,14.54389927856015,10.12709437633489,20.32656039863373
18.74987710976091,15.038694589486912,10.300896250864538,17.509803176823915
20.745982705208988,20.065857449127005,10.846721650154347,25.231529865052032
12.428143550138623,26.491632077882322,14.756013590371499,13.505414661597701
26.855394569616628,16.60415193134439,14.087277602330401,12.099261994567229
13.352253678479556,21.87845511579466,22.003053583356365,14.842259492055465
14.178556836036584,27.042957152613944,14.01515606449233,15.646880987840504
16.960854947730486,12.948668454081556,9.126194072186088,24.067447501130076
17.52794969212853,15.575518239292105,19.107162047957623,12.679105160636531
7.479985031858343,10.23143317567962,11.589134498851626,16.520459521916173
19.040055176774633,15.065946660216216,17.26460884055676,13.276368058567641
22.545015499750026,11.241567986733628,13.551725839996495,45.048462872520545
18.784442205593187,21.96006283686627,15.904046330726175,13.996272374382524
15.949203314425711,20.85546318701106,11.597011712084393,11.287225014050664
20.40964617149375,18.151182121145606,16.75369776677406,12.56749697449061
19.40354542,19.544329018879154,12.479166785652225,26.023080019003935
20.712364087809533,18.118441111205804,9.043243549598474,12.639647275348853
14.244375665999627,10.837833730729546,13.007389324611864,12.359353211737583
26.428918830080327,20.01247321436527,18.32205511722848,12.642606447854085
15.253129177170194,13.524783344426245,6.413628105,14.686279106275087
17.85621367320726,18.58577941791892,12.53022493870959,30.028717366407925
16.982895076070687,16.901304587772422,18.256318667397004,18.921859375217522
13.060296814225483,38.693088851699756,25.16899097266554,25.902054979471338
17.01493353316785,10.458786031013565,11.574617055780738,16.531841657047956
16.438747110374212,16.097498230466417,22.64005870979991,11.299261228268213
14.557570964525771,10.73213278718726,11.638401158948316,18.875974384926614
11.96775086904498,18.74061210408683,14.720384596687866,3.848888882114547
14.657265823662126,13.319296745159305,9.659349512441198,17.253839247338753
21.06166502619349,16.564148702660688,4.918232760200623,17.41021860403011
16.17833291410241,18.46027834036901,21.257814829732713,19.34462446707986
11.449545264210208,15.77649809536032,21.255604694120006,14.423086579484956
23.209785703304416,16.809874361954297,12.486500854013908,33.26751336675842
21.218408508162177,9.258534668412699,13.388734352136536,15.156914336831981
20.990264636262175,25.28763518485315,18.16143099817001,11.413078191553243
19.513700825168105,15.838978851613387,12.395149354635915,9.728710046819485
12.735887690152138,13.272763401519995,17.206794759179346,3.213827348233607
20.424215897180932,15.113343687998011,7.689450433819777,19.65144861166331
21.169683634594843,19.282549110584327,10.849608020857406,20.678880719460718
12.640958961291826,13.084996106812573,19.91553500329988,18.720870135784956
15.715638938430025,14.201207251961883,6.804189546741304,14.985322733715858
14.574599467235933,15.078980562109964,11.335776702557936,10.350562373038231
28.50441467294746,13.837015918215675,21.80872933299752,20.62375332985227
20.063582176049813,15.682560658368992,18.997242618412642,27.21504535448173
15.44254254991284,15.050251127258274,16.547699515273337,16.31173260964849
