# T, dilue rho, err, dense rho, err
973.0	0.032	0.031	0.430	0.039
968.0	0.010	0.009	0.465	0.031
963.0	0.019	0.017	0.471	0.033
958.0	0.012	0.010	0.487	0.031
978.0	0.051	0.048	0.411	0.044
