# T, dilue rho, err, dense rho, err
296.0	0.007	0.009	0.459	0.027
311.0	0.055	0.035	0.324	0.056
306.0	0.027	0.022	0.371	0.037
291.0	0.006	0.007	0.492	0.021
301.0	0.009	0.008	0.413	0.030
