0 6.334216335959673 -0.3019818331957058 1124 1124
20 5.971653447238569 -0.2133855642607102 1047 1047
40 5.280112961704685 -0.24841582830315234 1158 1157
60 5.427880515511073 -0.22160326474701064 1131 1131
80 5.591277775912723 -0.25988731620173144 1021 1019
100 5.418997287882942 -0.2492296118401065 1027 1027
120 5.450576547736924 -0.2194197822279753 1133 1132
140 5.181209629356271 -0.26331381701427303 1027 1025
160 5.638543878807738 -0.23475959788300527 1059 1059
180 5.845873374338117 -0.24388032638259283 1126 1126
200 5.671084186842929 -0.22641005887855614 1114 1113
220 5.5720546067283205 -0.22590696953033573 1121 1120
240 5.253207764427425 -0.21141277939747338 1131 1131
260 5.285370761592314 -0.2117049822322139 1154 1154
280 6.025887674124476 -0.24932168741869543 1049 1049
300 5.290157965453056 -0.19404414699290817 1176 1175
320 5.574538884031073 -0.22664981317628108 1109 1108
340 5.330064345847594 -0.23236089289000228 1157 1156
360 5.585561756954555 -0.22758997722095664 1000 999
380 5.10245693786981 -0.21980000595220373 1157 1156
400 5.238263613897751 -0.23792534151508504 1118 1117
420 5.028227458584592 -0.21488500708167524 1094 1074
440 5.461646845838833 -0.24396408859683238 1063 1063
460 5.845277582950878 -0.26380426960901904 1037 1036
480 5.174231302074127 -0.23088595203132634 1094 1094
500 5.701543372733444 -0.2534354209681119 1047 1041
520 5.404572696386609 -0.23547754259163656 1063 1057
540 4.8765426538739725 -0.2130717274272088 1189 1189
560 5.167453060600681 -0.23032376167506252 1113 1112
580 5.852842141311164 -0.2295899698665519 1086 1086
600 5.814210793104207 -0.25181208763602225 1123 1123
620 5.456001481106639 -0.24287409005122673 1154 1154
640 5.147312723198311 -0.24731314253959413 1130 1130
660 5.92344970330002 -0.2313633686690223 1030 1027
680 5.412873749420278 -0.2288459041931714 1165 1165
700 5.611909719670936 -0.22459196269373205 1099 1099
720 5.135797318546928 -0.2063327778265065 1123 1123
740 5.177493503702314 -0.22122329955529652 1167 1167
760 4.812190087072128 -0.23262809377459048 1194 1194
780 5.276431043569404 -0.23816777742515616 1038 1038
800 5.541418599510049 -0.22422940732570973 1072 1071
820 5.190816075046844 -0.2170905905237055 1091 1091
840 5.908072005561314 -0.23191015903156886 1054 1053
860 5.517044649137818 -0.23202721794539094 1133 1132
880 5.8184747111333195 -0.22760409047992658 1088 1088
900 5.414139525840386 -0.2155418621409767 1118 1117
920 4.799159730229981 -0.22161511927881972 1159 1159
940 5.836143308642733 -0.23670576532515442 1092 1090
960 5.586011884335144 -0.217389591015284 1150 1150
980 5.554004957635748 -0.22870610870610875 1156 1155
1000 5.370540922714019 -0.2150128352659998 1132 1132
