0 8.420380330422047 -0.25517133891648147 650 649
20 7.163602130579041 -0.23878960943257188 725 725
40 7.104372665747103 -0.20643319183343434 748 747
60 6.808392243095793 -0.2127653488122624 769 769
80 7.029562143477967 -0.22939128820403332 742 742
100 7.418703077702198 -0.22485865724381615 671 671
120 6.909701743484157 -0.20314185897283543 746 746
140 7.100890068439885 -0.2247726774091321 753 751
160 6.339073572371172 -0.2209331309616358 721 721
180 6.481732678643249 -0.20288339632209995 690 690
200 7.326363650661678 -0.22458329409548938 754 754
220 6.606979470195244 -0.21366026276492955 771 771
240 7.028115148611594 -0.21264965475833075 724 723
260 6.400841324392947 -0.23499725213690204 706 704
280 6.844303350596014 -0.23660729431721805 739 739
300 6.444182143317938 -0.22825953009288869 760 760
320 6.449047817194783 -0.22511448830007297 719 719
340 7.2298597422506825 -0.23736791314837147 750 750
360 6.463039402710876 -0.2274212057633681 774 774
380 6.828946632837486 -0.22359130945390493 764 764
400 7.175406866739072 -0.22242737455605144 717 717
420 6.823545461524509 -0.18262666140281625 729 729
440 5.854463744845676 -0.21415783417115852 782 781
460 7.145677696805124 -0.21551149198608777 741 741
480 7.060026398647769 -0.23242132054231313 771 770
500 6.841359223721052 -0.2131932065755595 738 736
520 7.316122410248665 -0.213377893056664 705 705
540 6.868552365878988 -0.23743473144202099 711 711
560 6.901148353046317 -0.2211804672875597 699 699
580 7.04197911421911 -0.22896010017644708 754 754
600 6.4687343125173 -0.2414568951491063 733 732
620 6.958163835651524 -0.22457785017050058 797 797
640 6.738616926979705 -0.21297550995848125 752 751
660 7.7132015229638204 -0.25330687084879155 711 711
680 6.169158759057703 -0.21293524740378733 733 732
700 6.575288624309617 -0.2311855321555467 733 733
720 6.350382208356079 -0.22332956102209767 731 730
740 6.969904822292286 -0.22049615503654496 683 682
760 6.2920167939367495 -0.21687002788222953 774 773
780 7.3448352326835975 -0.22747792901051922 740 740
800 6.640208864168842 -0.22848497573145288 723 722
820 6.383214311739426 -0.22131145591819767 807 807
840 6.975485294377448 -0.2140480634086772 680 680
860 7.193684571165586 -0.21205847234619712 721 721
880 7.324057799183069 -0.2243300439900131 713 713
900 6.233250591783082 -0.2245378112493801 716 716
920 7.246573608129512 -0.2213314703895004 665 664
940 7.725390338618245 -0.22601635459740743 700 700
960 7.075713226810483 -0.22735787461864443 778 778
980 6.34749952275008 -0.19895844354317294 740 740
