A1_t10_clique_norm_rcom,FUS_t10_clique_norm_rcom,EWSR1_t10_clique_norm_rcom,TIA1_t10_clique_norm_rcom,fh_0.02_t10_clique_norm_rcom,fh_0.14_t10_clique_norm_rcom,fh_0.22_t10_clique_norm_rcom
0.3006730827247322,0.2714732135403853,0.3388268575122815,0.5488880714249718,0.22713466340205532,0.28022335,0.4625025020431596
0.6354108993553464,0.5228315151052928,0.18602482280726673,0.38351197105622115,0.1646497003693719,0.2922126034494664,0.41541271548441117
0.2970645632035898,0.32050430417242726,0.6304319182886056,0.28916542189557015,0.326724608,0.3431715810776696,0.4281231686875711
0.5475028330149592,0.46676327968086434,0.30289145905300163,0.12338944985816201,0.1727146987412446,0.36496079132790776,0.290169445
0.45893526358232145,0.49435271914005346,0.47018451127805816,0.4005283640228624,0.1841502584732064,0.4871454199879389,0.5880048607517387
0.5080081388739934,0.5308142796636729,0.29971421576569973,0.3443825944485119,0.075753448,0.3104200367070009,0.5257451609489087
0.5235984225280681,0.27966937830119964,0.5200973213939601,0.43823433941427425,0.13079623540892085,0.4216724140002907,0.41775786965215195
0.420456109,0.5243889777529653,0.5187307017719908,0.47807209012042934,0.29022814448262346,0.3770288189826338,0.515891219
0.3895824415252939,0.5395310809020488,0.5651890281852603,0.439061212,0.3580403186344163,0.43932641320263327,0.4927861864739885
0.46543303323313306,0.3926708898562916,0.5014291965069102,0.4556341291388132,0.3574729495688738,0.4436085080690108,0.3933678820700329
0.3273791855401656,0.5584081162062667,0.5320517309893168,0.4343270880083032,0.26809543578059397,0.37668242544585095,0.21299002978043247
0.47820258186498854,0.5743865436923525,0.42126910334568196,0.493122176,0.2446098830784946,0.37091679503890984,0.40870328383992477
0.5692181008394153,0.5926199178001458,0.3901091357719122,0.40494072357752975,0.2578500751080835,0.410643241,0.5362416364813365
0.5656387794847743,0.42301336002071754,0.49450830193257306,0.2974194657114524,0.3155574844970182,0.3425568225587854,0.5318501518919188
0.6420884337412854,0.5690395534042894,0.5302840430223659,0.5074628093790542,0.2613980329155071,0.33479210776701085,0.45852619606454353
0.504776667,0.5464715893558996,0.5490258357722746,0.4158083116285476,0.2128183579103053,0.40249972260485106,0.4966786466564061
0.45925763059782104,0.5777973101603172,0.5197204131302815,0.5191902208096915,0.1330964729674867,0.2514272908301736,0.5215392802980605
0.5235693597246165,0.5058001087606402,0.4563161486386876,0.41803127816490826,0.1253803106893961,0.37658371947086483,0.5766289020646848
0.4466525177235434,0.45917628599772947,0.3578607698229354,0.4841471979458784,0.21526699840929212,0.2994639892601633,0.4686222457090112
0.49255711946486597,0.3954158501071592,0.4992111090139751,0.5301012238320163,0.2932244726152253,0.4961183580741042,0.372015135
0.4157029395401446,0.4697708659715892,0.507235469,0.47160460995837705,0.2075387783784406,0.3966244303492928,0.33308100429691234
0.6147009903369707,0.50271896,0.3748913322306173,0.4164635994778223,0.30587575130288425,0.4766998402980488,0.3537146059246651
0.6176833349056391,0.4370380123227601,0.561914398,0.5459025493986207,0.2546948337391009,0.37453851611080674,0.4336193754896988
0.6595807115886057,0.41672782361205707,0.5482332440703679,0.4923717934702061,0.3772414898371296,0.38393259349472275,0.6052077827856507
0.5621819287270733,0.5399762216394994,0.6623564369136133,0.5983997469513422,0.165197923,0.3284503434560399,0.38649147739620243
0.20772388173361134,0.4806505489673729,0.5827465868724141,0.34042172818775146,0.2827135335216984,0.33581151130151354,0.22431927076869976
0.4623331921403342,0.46877058220158463,0.21150123181097177,0.27101022757956067,0.3544543935462003,0.3477011971077197,0.46323946140471345
0.4700368865631733,0.3065189104159864,0.4698874178489199,0.3751948340477325,0.2923666,0.4154603891582541,0.38587057084246756
0.43147590871408625,0.4469606407883783,0.4119167992394885,0.48255035419942893,0.27028178,0.49983334247867317,0.46269428250715516
0.4426493934283849,0.5757164199291899,0.4407204467222798,0.4281079860423719,0.25139436950670846,0.41202053923041265,0.4548954488098561
0.5202130955919356,0.369679919,0.5626821370174908,0.4750896855914015,0.328667649,0.2403692347127651,0.44375498198138585
0.44030691535874145,0.3583420586765543,0.5315074771010009,0.540112066,0.10700592211448613,0.43386934535231453,0.49812586620938837
0.43935198096975825,0.6459047868708595,0.5273712407592085,0.5039605646447631,0.19344286090700455,0.3341119079203435,0.19656574
0.4035631904153813,0.5314107598285189,0.46047113702401465,0.5839661828360267,0.17465536850708147,0.5103679822871336,0.4355464901527819
0.2274047621096269,0.4396333432770558,0.3318803584007019,0.5423381243306914,0.34792106081101615,0.18180607302281457,0.4722490481887271
0.5223738241248719,0.456998392,0.37990977408485105,0.5498763366562489,0.2797258659906458,0.29278731614294484,0.5523983855347827
0.2295177690245347,0.6844117999295455,0.5260542901405383,0.4217588685610505,0.22426910318141025,0.33391304424165186,0.391781264
0.5765383063342813,0.41484009693971835,0.5225429648941385,0.5431946061079939,0.16031072711723227,0.403512665,0.4848463962165252
0.6003938062507501,0.568942397,0.4223241737004971,0.45303991826789913,0.19780418607951436,0.42132231832433176,0.46582210690845305
0.41798348025158516,0.4797323587172542,0.450538681,0.4730823136060666,0.3499115196454373,0.38951623696498344,0.3408598118448634
0.161670949,0.4412738865521602,0.6146712130720058,0.5664579871390021,0.15916418608335378,0.4840347213348095,0.2190873172363171
0.4562484569381651,0.3283985002369256,0.48563147013394276,0.4962372395807012,0.14638562763940455,0.29818755764415117,0.32531689978347994
0.4806651093381254,0.38641795835358006,0.49244092609241197,0.4810834499338471,0.24172698782838586,0.3255800265890797,0.5300178474197474
0.084013964,0.3407163559907476,0.21034654882499723,0.5906072975199534,0.282750849,0.3571191456996785,0.552914698
0.3100687127134097,0.5081233345272069,0.5660055731247488,0.4516406709797334,0.23234484856131024,0.32787205875849873,0.2661091720926066
0.3380973773891863,0.4522005318538465,0.42208751244750675,0.5345723994953244,0.16830696847385646,0.4289905445898637,0.2755730568581104
0.32948972588985254,0.43520883460831056,0.42363373440343627,0.2976224438259664,0.38391561753000225,0.4294764043825948,0.3824602528895821
0.5457639621260219,0.389540582,0.22763541733073195,0.5045595456918663,0.32863601607664794,0.35617720085326865,0.42120620238255074
0.4627560235132193,0.40820446442095454,0.4842230239811613,0.46148767952740116,0.2838765646816137,0.4668992409794044,0.3682659563130602
0.38524564596847527,0.3020090912062349,0.4575597769831292,0.3116167597674267,0.18179272011293138,0.5333402912368768,0.4789670765289785
0.2988603865946999,0.5171642716487722,0.51515961,0.5623961838887831,0.3544850819587078,0.5715410310309835,0.4387654489922278
0.5069591615467254,0.5640226703567762,0.5292735428072283,0.5585129648750791,0.3676876429456483,0.4135893105866536,0.45010386655117884
0.3574273091917408,0.5255572203919808,0.41797672794062185,0.22804447743329231,0.20214198911175787,0.39014168482922645,0.5966808382532701
0.38681968207471473,0.5223614036278292,0.3302074157431399,0.5235595763190121,0.30049862540721745,0.5277114855348042,0.3703013696420452
0.3078204968319247,0.5687868682821342,0.5204033208535194,0.48656601191707904,0.3806575989251081,0.2316746002480378,0.3358182876705443
0.32097533569056624,0.3552456079544611,0.2184796732453327,0.4409037216369858,0.2544585439724155,0.2966470356702116,0.32882757414445646
0.5332845398201598,0.5156476676647436,0.36112383691401695,0.4685949283015134,0.27238533228009837,0.35825039915736273,0.4148072182910876
0.23375720108753675,0.46023061302587626,0.5325194630338105,0.49337081530661536,0.25114340854438927,0.37764876551920573,0.39377012948516793
0.46470095616468665,0.46209355240872774,0.4252002703221241,0.4723935238053064,0.2968209174895284,0.5975363955764279,0.4354152023125867
0.4735404583864466,0.44024960612812075,0.3519357971530001,0.5147705479267218,0.1259101995640216,0.3218047185046286,0.5482616965121953
0.4395222711165006,0.6133893175610511,0.48536372674451683,0.5992083607412483,0.2789536037388874,0.42425910896910385,0.26354026870901515
0.4812327359255786,0.608108676,0.33869163229070054,0.24998280378670348,0.30097657843457537,0.3763670243072518,0.354791064
0.4965403146986376,0.49956074943948536,0.49956623654582216,0.5734807925384154,0.1118756963986387,0.33889292420178196,0.5808943218706171
0.4609979084018102,0.48007890934834735,0.4799488546257402,0.2867447104990055,0.20568467316378894,0.44646029353245614,0.2721246608939208
0.530168086,0.5178341585494528,0.25743202877971344,0.271881024,0.32111385584180924,0.3160443014418623,0.35771303743026733
0.2972971552258698,0.5445527701701893,0.305529273,0.50117735,0.3649598879315192,0.10318981510398095,0.4272692785922736
0.42051309429938166,0.3537507999512741,0.25610048873615265,0.49505253281049477,0.19846750442996697,0.452237136,0.4712027583997236
0.31859503961359364,0.35678343658574296,0.37294054448766606,0.4717878184851137,0.25207529966359726,0.3319740756119265,0.5455079255223755
0.43767259521907576,0.40517407758951024,0.3648574357407793,0.46412280867667727,0.1544591353077569,0.590388288,0.5241549969879985
0.5566912527787432,0.4983508489917005,0.46488228468578435,0.43486546218733885,0.2090225521766172,0.4147921742608715,0.5358151335597334
0.5011411121083014,0.3096787281952933,0.6189819275436034,0.4844420895103119,0.27784321740413886,0.41606216791814826,0.4693688534167627
0.3791990842752792,0.6494828344131462,0.4451589521845712,0.40539671908618036,0.20071858206994111,0.3474945731244347,0.3858203492574932
0.2695890941174256,0.43657750552121927,0.473026818,0.4377490535395812,0.352041516,0.3364316672193746,0.5105969931000282
0.5886371509104437,0.5604712026429823,0.5706308016885502,0.5216427973233532,0.292181993,0.39116848666507165,0.3849552549321443
0.3934408324015955,0.3749010643038828,0.488945791,0.5144356267999824,0.26260936501678805,0.37041327822050285,0.42541711296729035
0.5198656776988058,0.4642888642996628,0.46242399725023586,0.46258938157434754,0.30975454607676134,0.4425957013175752,0.40784174981098503
0.5169463222699765,0.47522092630639107,0.2174914757537963,0.5753490737604904,0.28709289483919825,0.4252957502054776,0.5149997311346782
0.22310174425094323,0.4366907664406478,0.49303687563537546,0.45616375684753446,0.25861072539569613,0.4630269521097743,0.540500675
0.39523132643720876,0.37627696373240327,0.5420059788533548,0.5695473509748576,0.21426827329061127,0.4137023696946849,0.483112798
0.2909134745764132,0.26163588444828345,0.5929516478449504,0.34641637481745113,0.33634299715049204,0.2948631419528185,0.6138639587606831
0.36771315774422336,0.46244527842351124,0.46726344209908427,0.48380849748716986,0.19557844983781916,0.4196845584224396,0.3498397469969121
0.5266445579592248,0.3689871233814214,0.3977452558914839,0.4555034330853526,0.3925614292513452,0.3454664925449901,0.4606927750595127
0.3774079881655231,0.4072405965991433,0.5601056912303791,0.4055378381276596,0.203335448,0.4586310417260496,0.5831452114874126
0.41323509678581366,0.5261137003994364,0.47617083112261377,0.5142871540749734,0.3727242674794937,0.3369892426390271,0.45096923044458403
0.45148013108855456,0.39042089204043734,0.4341154271980732,0.5475922713822673,0.3564926015670029,0.4951859164014177,0.4544012034573961
0.5821457569279764,0.4299199046006564,0.4417915198355782,0.523623104,0.094266695,0.3591455102329758,0.42814134444201823
0.5018604532113805,0.5250434303662117,0.42438418271292455,0.4374759005931522,0.353206131,0.27447645988821245,0.5943187673159517
0.5336804979318757,0.4856687429636909,0.3057955429459737,0.28630558144496293,0.21340930075460868,0.38742263190688564,0.5153546864285515
0.5951846133736027,0.5816604056408976,0.49981162765254067,0.2894583622653774,0.2850926078279803,0.4324153318954161,0.3698357271948076
0.46374414387950486,0.5502881594088948,0.5370450913929907,0.4237847821078958,0.36274759241198123,0.40639845429790783,0.2252350990443351
0.42968658177658187,0.44060328094942247,0.45614517877760236,0.33964923931253893,0.31075767740801846,0.13159769189788006,0.5679563632623804
0.40584815618721054,0.49424852210557285,0.4355768240183673,0.5771588909168385,0.19626482559869868,0.3770382053737761,0.3382942159456799
0.5045915702234874,0.4374112563402267,0.4878958827228544,0.42932649234085757,0.38127783248551866,0.39811978582807733,0.43798222108883605
0.553937739,0.47288624034972704,0.31767491981860385,0.41847697665389155,0.26823465856483886,0.3545956026275701,0.45426532156983634
0.25498339463833347,0.3059479538889702,0.3151117294455946,0.5059805634360548,0.2851538639027025,0.384940733,0.4741108006840527
0.5106132995801554,0.5252206476757022,0.5605024722179474,0.40784866864041036,0.19876169853444026,0.3369553226637476,0.3907558321421034
0.5735789915777112,0.32461311077689353,0.5451518570584235,0.41826870426858276,0.31383549959766227,0.39691506303961843,0.39375249317173583
0.1593155001068911,0.2013500981298913,0.3391674439796953,0.3320169949146717,0.10724220845073316,0.45311395714445213,0.48836440518425533
0.40499253518060097,0.4326913636448091,0.307943957,0.3685677346055763,0.25999388696914416,0.40453185277964193,0.49411848642587214
0.5606684152443283,0.40343447218745715,0.5023923813473659,0.43747934381124653,0.29384125715774706,0.3771284776636361,0.36758233260215617
0.521076769,0.49571294338706795,0.43110524892759106,0.5108612029410744,0.26368113993319336,0.4651677201243242,0.2735353615158464
0.41800097270117204,0.4819906505694754,0.5352832995780398,0.47268212828609296,0.16401183728009458,0.4269117708659201,0.5270155990031937
0.5485473722975881,0.3419111480761577,0.5342308808368679,0.4637025532621595,0.3306181148863671,0.3756604006318688,0.39868193332979424
0.31316871412436714,0.5155766652833889,0.27547760671804966,0.38059644957601446,0.18523988176310177,0.4032828021578667,0.41288412850095096
0.4876501213183137,0.5241389107261278,0.3630836532703332,0.40724170767175555,0.2500010163185885,0.36944885521772686,0.4846832955328647
0.48979305115050265,0.47994072412641325,0.5459448558806226,0.45705360612536955,0.26807764225862557,0.42324104118148786,0.44451115934727353
0.5212928960422397,0.5241993813507487,0.2964335131824343,0.44892569894839934,0.20233252872858032,0.3228490549364474,0.5207293489860028
0.47317891082530344,0.5040788601651676,0.37491066411352975,0.21645252026514947,0.31658063368791006,0.3387315295002431,0.25302910238100973
0.3817074304418367,0.5326884937827511,0.49080453672133867,0.5693192487760704,0.2537954486720571,0.5238254581323071,0.48371244020130305
0.2971957970461523,0.48426759233760286,0.49635064258679484,0.43787503828078433,0.14838721339857688,0.5147400181503853,0.4296646870918948
0.5365330289980228,0.48907208964125226,0.6329746972083429,0.5262552035631095,0.31221094976051017,0.3446111919319545,0.4068724591234024
0.40652704074202795,0.5860721564403147,0.3409651085265422,0.5703974390668595,0.26946668375610267,0.42056879308388034,0.46411397832399837
0.43879411793825013,0.49075282262173026,0.20352334291371804,0.3013809752282537,0.11824125911186423,0.2710358015905673,0.43275795850230164
0.5310641222330688,0.5207544700645851,0.4003259268744993,0.3436266689934643,0.11019116370173104,0.45117872004461107,0.3922201962104938
0.47930740474048034,0.6268318918852819,0.42652946125595886,0.5365997912073228,0.27903315466991435,0.3893831550005914,0.1971658130684038
0.4220280573630392,0.3832758097588795,0.48826895888758465,0.40899034783443033,0.22628756302741537,0.44708188446656194,0.2775916129391043
0.4349205822379943,0.4818571883112435,0.562158572,0.2350308833881069,0.16677514275213912,0.4288361703202918,0.44039991385605587
0.45218418758070883,0.5975125026363866,0.38449139240587865,0.34133067832469566,0.24205219219978816,0.5478615541502726,0.5391825347917452
0.38397902,0.5742652764388702,0.47247753789725444,0.4618742414475804,0.29840319311304125,0.4531407877857338,0.4695538677317367
0.509270524,0.5313682891047167,0.5818111525747568,0.44416339719435916,0.37799376539244006,0.2346166131424122,0.5041392207974364
0.5093288917328984,0.6106520676626445,0.35967240357399155,0.4779381699145965,0.16277598859422518,0.3999037988916802,0.39291089658430844
0.18811173563168557,0.20227135347439132,0.4825482941614414,0.4211174176028382,0.19167855593120456,0.4453159095941107,0.464987964
0.5435188118868174,0.5786792388421478,0.45432913521971047,0.6104479913633618,0.3537461976064502,0.18170998845395062,0.3085062719005809
0.465650015,0.40839856146911097,0.36813421595305856,0.5002873536481877,0.15937152295951662,0.35375245127822585,0.2806338208018385
0.4643939919113845,0.5331051870254664,0.39409722670020736,0.3601624057328169,0.2560666448490396,0.45532759106878323,0.38370510797455076
0.18177867647522267,0.6080511564256005,0.28580491693834137,0.39490081856497217,0.2294839943242158,0.3437592028574264,0.3116995237382787
0.3551525526386474,0.5528233843268037,0.2966574161166282,0.5065846923116143,0.31770982300299794,0.4054629871531068,0.5140602640994114
0.3459332581424254,0.4241860404701124,0.2249928048059216,0.6815996208110179,0.16624234498387921,0.3707085075874724,0.5206669554579648
0.41953699419646245,0.4600925863372648,0.5138462414355073,0.33163170616899884,0.2998173152907727,0.37512408718135426,0.5365586936355864
0.4652611980287367,0.34766888918174566,0.3246272262564274,0.45677562175573805,0.2766085832598028,0.3409984403630825,0.43192613770816296
0.38171293417666186,0.4368870245429124,0.5230896471491903,0.4366889886142927,0.30310319304447986,0.3372658628306947,0.48452178786369415
0.38730595806599377,0.4988602247996737,0.517502967,0.41824821085054054,0.39435608620605045,0.31625677496218507,0.42788568
0.4872820047658612,0.3235077623987217,0.3538961794846616,0.5158151652092028,0.2611761590246811,0.3403555081115658,0.3390872692924235
0.4760810553651026,0.4402444346673959,0.3931690982520992,0.46882201867620676,0.3337389894537957,0.3709653803178201,0.4253643680048316
0.459007624,0.5145148556866199,0.56615976,0.28051888069575787,0.20630114960014093,0.22631909133265882,0.4150925470966768
0.5001481692264211,0.39517025104127607,0.3423639088761811,0.38841176379584874,0.050406965,0.28351464738154314,0.41883118158160554
0.37755675080433165,0.35976571598279367,0.4776104770496687,0.36339762101267026,0.20006129437356282,0.4469185738093879,0.4449855526566715
0.47566564526970273,0.476101533,0.5779543904822432,0.4357601706071516,0.1955191827135874,0.4448067344265391,0.37666395721177875
0.4564522380800889,0.3477290698464379,0.40356518714552897,0.3443957306302249,0.2862407198307209,0.38382888132809573,0.5094699291313303
0.5082813375308501,0.6058998975086867,0.4961592795933518,0.26448319980144863,0.3797667534060272,0.5257688019260798,0.41639930992225305
0.6264346920396234,0.45810801653952293,0.25445134447457773,0.49800834359083657,0.058417324859585805,0.39923042,0.42610498647893935
0.5327338579142069,0.47774699216469807,0.5384026559523393,0.5445799033653974,0.10416663419026673,0.3673756851745515,0.46888112696473644
0.40765011343611485,0.5526143070814518,0.45321354318933377,0.4386606001493413,0.31567451829107396,0.37598956103165465,0.30224991878827473
0.5428625992690416,0.43062583598263765,0.43981907257131403,0.6404080367302435,0.23001014196891242,0.38502400202191267,0.4239969608832305
0.23809592404939844,0.49537791704483436,0.6127506292699497,0.29182091135231925,0.21847296933586485,0.1734548688398095,0.36730826886079315
0.4114304420708437,0.4994624883200497,0.4831179745048567,0.45295049446050295,0.3282816518664882,0.4050587429599448,0.4245428780756237
0.42572094781617514,0.3712085499172654,0.442855461,0.074419785,0.3172547605219196,0.35959697120214584,0.4443971390358322
0.501557194,0.4475372497450133,0.470309958,0.4469328983901661,0.18218622471402954,0.4692188945479452,0.4998295823192487
0.5191543138691518,0.48479094482635443,0.686837387,0.43433048071038155,0.3158851820237628,0.47860133967882684,0.532211104
0.47694549085779026,0.6349462365847882,0.44066336666471717,0.6356507474615266,0.2832892297779718,0.47467961882312687,0.41527296326982854
0.23816983349704496,0.40690222527663467,0.36695988903659316,0.42909228258409815,0.14682446940644672,0.3508674352569605,0.4221309874360595
0.39707307823062354,0.5207766578738559,0.3409823923675395,0.4816057457686287,0.12303159514291674,0.3081326729308947,0.2646065647442656
0.43398135500978113,0.4243620150069577,0.4966058584121608,0.4235235468802548,0.2720315667226295,0.412903709,0.43079714777540457
0.39852268901038956,0.46888075136242996,0.5211046831263845,0.5943097788550177,0.23729298665724846,0.5208428516576685,0.49731389637352363
0.4558534488454743,0.5340336272949853,0.36899172117490514,0.47507334869246515,0.3182943570242903,0.4546682592602555,0.5317763417713622
0.47079694085331436,0.46151440893216955,0.27396730987191525,0.3790819144348467,0.27015135507175125,0.4718771593788635,0.47194845832192617
0.503140418,0.663151159,0.47701959954211776,0.4254630821578773,0.30077431823491046,0.38901216665094884,0.41462169399197163
0.5857655540801598,0.6085043476358789,0.5106741994275786,0.4456338266470058,0.32193491364541654,0.4626960230877536,0.32768385085711943
0.3833325757549347,0.4487963851914448,0.3593455985212975,0.3181858327292077,0.26019546498516566,0.49769084116440215,0.3940027684580017
0.41960919274860353,0.45783319260688016,0.5431829784740575,0.5082662866260366,0.3621011624736226,0.19129527343760705,0.4805346573508991
0.5153441886709876,0.461746236,0.591360818,0.38420113773069053,0.23738927034408736,0.47653546869047475,0.27437693225103005
0.4435801228346732,0.17985601693279915,0.47946471594833645,0.4213988399808804,0.11871279625159648,0.2129795265415592,0.43634433104376313
0.5032345128372191,0.5184995757221198,0.5239227661788501,0.566862476,0.31872211069635015,0.374280821,0.39130402066266845
0.2969255984814323,0.40865039499290634,0.522999657,0.42553677110658944,0.36839582183327185,0.49410570684311256,0.4665069611951048
0.4451892941663098,0.4371179539228135,0.43540233570941295,0.4724602420450408,0.2741635895608408,0.43628091685702824,0.4559202639911722
0.40545858038395033,0.6695850299474778,0.30756142441000756,0.5839020438517754,0.12676916854419426,0.2911619851855593,0.5157125924554886
0.4557477283525189,0.5099466030550268,0.37444287654869013,0.6327230330655516,0.30876414124909607,0.33642175595101514,0.5291567768416161
0.401566698,0.5474530197263071,0.4357881682660351,0.2787892072823843,0.30763413734004114,0.4120751136280797,0.44886380178016555
0.4599199747242512,0.44621642494004554,0.5696407216902868,0.47059854916003463,0.2543165862651355,0.29656002811514165,0.45456332468070076
0.5787175872752901,0.40059222250594545,0.5199953070490664,0.25862966063008336,0.070634439,0.4538749995531399,0.4701645529140251
0.474095063,0.44259810858567633,0.4700211129071594,0.5127581158339862,0.34107633336793963,0.495561522,0.3037155495284997
0.4587223527886154,0.5165276593044086,0.3359669516762848,0.11710714638601256,0.33129872279199946,0.067360839,0.4816561718789995
0.5079317773063765,0.5474474375019505,0.578186175,0.3379043832419808,0.15718806661882295,0.42317034426553196,0.4359606734782014
0.34632192600487244,0.3797942354064644,0.535904639,0.3904674896458335,0.3680267449149013,0.4894129893878354,0.369518782
0.4648776968597178,0.48501848187125707,0.3917352335402901,0.5340637523191027,0.25739921633028867,0.3464893624255386,0.5347125113765075
0.41453935773607764,0.4467279838181054,0.3360001196517933,0.3936619790390816,0.23845556539314866,0.4276058719060079,0.4460789574463272
0.47849776655975484,0.4204819636676166,0.46271813762018027,0.49813650998230924,0.2992913025538679,0.4777332853570172,0.443012394
0.29051258423580845,0.4481679242829514,0.4814278282984046,0.37146473199011426,0.27807018342330325,0.4658136114802101,0.39173554184557197
0.34785338845388336,0.566316589,0.4629470145610173,0.5223727007268459,0.269790993,0.4154479630234834,0.25950241715744227
0.2628575177069711,0.5089042959721792,0.43678986860750846,0.20035759159943398,0.37081984105421506,0.39721792504836634,0.5925621243497757
0.12847293642451008,0.5198961250538771,0.41871108519669803,0.5405550971015687,0.31555144844974825,0.3953248979568969,0.502652481
0.4016623094542965,0.33117547150702226,0.634322046,0.5366787685818071,0.17477016068469226,0.44099853188810995,0.3621419672177631
0.4791985218403945,0.3832053343524842,0.4536999133507682,0.44995161335881784,0.2166450327418985,0.37889341276714456,0.4287036979543819
0.10641989293529895,0.5468280209402332,0.3833538242623139,0.6880917240143607,0.2744852962662132,0.4411034706882159,0.4196862642772244
0.3705486220456405,0.4277718558812397,0.3859414043005025,0.5002957332262775,0.21095562929398815,0.42584162923918484,0.3910428897249423
0.17020665943255092,0.24448462209586855,0.6158836440510937,0.45809064798065224,0.2087045459295922,0.4230339219856044,0.4254217569433963
0.4422516858644544,0.5332882644452333,0.4923830246556095,0.5221912986410904,0.24996461008732895,0.4269912175262562,0.5225995124815888
0.3729107127840631,0.3507263689153768,0.5701444914502519,0.3645607258555672,0.3416385234034957,0.4330998928092059,0.36160148870907227
0.41687528872179075,0.3879633917900934,0.5824406329355164,0.410271966,0.16934058744385821,0.4425478215322722,0.50758572
0.5058799843986884,0.47492302038229434,0.4546755190229458,0.5313328012240167,0.27276216186705265,0.4487014721872675,0.35341564937713815
0.5301264129654031,0.34215741908342884,0.31211303605281054,0.570805373,0.3478500967481023,0.33864756735141754,0.46791731358086686
0.4604331690593419,0.43927331865420816,0.44252967733573917,0.6424038417114672,0.2400742419014081,0.39312527007518216,0.5345420301682046
0.4775212441768898,0.4349300272149687,0.64857932,0.6054348845048588,0.22948888509889354,0.3970813819108195,0.3969330773880261
0.5791683112249135,0.47409236946596583,0.6126378669477555,0.5824877991142078,0.32218801274719383,0.3425199104237638,0.28610436224100544
0.5539095136779797,0.40434972952490816,0.45209636639505635,0.4001957672676182,0.255129254,0.34756261579914377,0.4408525298265183
