fus_10hubs_rcom (Å),fus_10cliques_rcom(Å)
60.37734335680062,74.58114821234273
31.562455673040862,102.2861038020922
42.18341451903075,86.24766605660942
53.305701923901715,79.33349109202798
42.57804323,59.04042882923217
13.303994148807373,69.47133422367097
60.245323028505425,61.25496843717068
71.97218987662049,91.35187751156626
37.91702219,81.29791488
39.701628143601624,78.24309857385842
59.59839943828409,70.03272852508744
57.801387001841015,73.38817507398075
53.15849785,54.29606481844063
56.792347441521294,92.97728324359682
70.21954008995613,101.40162121096195
19.767770405959872,94.48619175743993
41.35239616,93.91163861
53.447051832154834,102.25814244457763
58.79895498064395,63.867079229049246
72.03391673,92.70462380843931
51.567189804448454,82.74158601146029
46.295883680181156,83.07651062
63.55005753043914,79.14934300538006
78.55926730972973,110.27689932185167
56.858983884478135,109.32753032450647
45.44328255,89.81247129
11.452556488265081,86.30996992783909
68.60924824931476,93.09771744124004
49.59741101787681,97.90126644244407
38.445897419097875,63.59833833814427
54.305837239803616,64.14355449246015
61.580905847416986,72.84336339573663
44.48543846407525,89.59495189732775
55.00365051995136,55.674934260511336
81.13630599,116.7658958043734
17.027965141639097,78.48916217514139
70.33691166773339,100.76312810991462
59.38187715940756,67.40079381930128
83.09175151270641,83.47119012149207
61.87049046504745,85.43658773566918
31.164727869880995,78.50952454965842
67.21895274314913,67.64815698
64.98979428074936,47.03765335041928
47.48302469871686,83.13974493939479
62.10357595116104,66.33756847606446
18.947839511788867,73.21488813907277
45.248121215873525,94.58623733697627
35.723979411884955,70.19099317849727
76.91018340397386,77.29223949419023
72.65592714184642,94.39382110584528
43.91642460882118,87.31492632531301
21.57028375264046,104.57258409294747
19.56919631941485,98.93239125
61.22627788939417,79.21292768405762
74.45612646190789,88.85742374668173
74.76406064980661,78.63905630028329
50.812836409443044,85.01685116572874
49.32321125882538,55.00420490349087
78.60161494683908,94.42568174449232
71.96128822189476,58.359880602475016
51.12303131370409,36.19930094
49.50296637593373,77.79050038859559
74.24567714,72.53061212294834
29.789504338668568,89.12070162518528
62.68328114761038,86.65366827428247
38.64457973610837,61.46977160172074
27.356298621711026,92.69185879568786
75.65123473280397,94.23120396
81.53091626,86.28512659038485
58.479958370509124,94.24207554126482
20.43158492426907,90.62475025443395
58.00760596766116,95.76827264022657
81.28117701141248,87.06302342758691
72.07815192830483,87.92678979957614
67.15289446387155,105.36574136649584
61.19569241253574,88.22895681874115
38.69670216272033,93.62273946187644
58.01232924967452,112.69364407585886
54.82327307630593,68.90642969352709
74.21185343336921,86.62967404485438
44.46229786610653,107.4225198
37.51469517819175,103.24306645197079
61.04971755752135,95.53092243833078
53.35861362039994,109.78478864626058
53.53748244549111,36.36492688115653
55.66050242937195,104.03662133403512
47.33231937014104,73.42307040069319
56.65358537329837,95.84318695232727
38.254799391465845,109.3171893281423
73.71139706411749,99.38818129173644
58.87449073367959,76.26138887559229
92.68748751010472,82.71677117558369
57.67981391402246,62.504914891706406
75.46130231244787,78.54480839690666
96.12957449712992,89.68652895
48.58456709021362,58.161157885392335
60.24791618332975,79.14841327
49.878477568548846,92.50096360620617
63.62078367296181,71.04484662749655
61.61257973,64.67971727750158
78.09224513,85.59490575098323
57.43195746279717,62.51573434504769
69.58998630250005,108.9304298000517
52.17677493613429,82.35997949774202
53.83586595320108,85.89073113589095
45.00290186963294,99.35059278199871
57.95812533813758,77.41915387
15.916916410235482,89.06046962
53.633565107992055,89.79480561956407
79.55298446900076,66.73694294091202
56.02023607454435,80.45953657808376
32.43103293245042,87.15711324633592
31.791079427614065,114.15246435177798
62.553352738697974,73.15405476751349
80.14696195406157,93.62672845017322
51.043587871237406,76.29302608499147
51.97118003314956,84.29673281162489
65.41951720386098,96.01010461978062
19.10721589335137,82.97239053944104
52.57604909122001,119.2232265669533
62.51750150877432,109.39866535004002
44.419719427799905,80.68590758
76.96236971284246,82.31057085907875
81.96301541939187,83.01406908336278
44.818514666433224,32.335033075879174
41.32496562281092,93.21734805829904
43.98166705927532,73.46834575739466
84.84931851956019,78.58632554637231
19.73502032383427,120.3799264528074
56.33708575744127,91.67966998222514
59.40281844758717,98.42268166626954
78.94361077006504,80.22207488798065
68.04506765938893,72.01962428373734
45.976657775647006,79.57156354567044
73.17107145,92.86283124158679
19.38685680202556,98.42167807788653
49.24656552651661,68.28050222
35.11156331944346,87.19802051203871
26.526212978860745,80.31404441740989
33.61835453278073,75.59545927275309
50.44179832985238,80.57292106414164
50.77992524553188,101.81402857297715
49.197679825703716,91.49228101090318
90.43543312496604,93.46842372206923
32.81811471111551,59.53968072750418
26.464171275667717,68.89375942185262
32.34817099694454,98.31031758323952
47.07980194043438,76.90605710465755
60.86004126123938,43.95414997412895
61.90313607,95.87610113848888
63.32398966,63.05459740998842
49.987226799464686,69.74917670088372
72.07616354961112,85.38302935005916
38.58978097611939,61.514046913170105
19.479703743753536,78.97382323
37.168851487698646,78.19297377715019
34.80117775,85.23369253435493
34.57554065309173,72.69515972488082
70.73364758571167,92.75844253854324
49.591345170455114,91.32802448181998
23.68966529,84.89985509328015
51.18701449646457,65.84091024245744
67.14317734,110.19077702097319
93.2612025,86.43208324281022
65.34570282899689,92.68764826693103
18.499000862607346,109.19759444528846
62.47592670087368,95.99981278359999
70.62607506813845,31.369851804025473
31.10747121417871,95.42240285046353
67.64452605357077,81.72435101268269
47.071456640003554,64.31624135593702
74.93661918645529,78.54847493697274
52.89049939,78.76263149888065
39.10911676788644,50.87909195312918
78.63271443,97.10591974240567
44.82666517,59.00727136517937
18.84247860525435,104.41625935629403
40.62938670340029,78.85959066402127
58.17697173560438,74.84600727637103
60.874153901105366,73.85744797591407
53.135856742028096,105.26470435709709
54.92421150959213,89.10980050575246
73.26861045289063,57.82095891992043
53.0651889,79.82772756399191
62.30439975630154,74.18869572391398
67.03572235269326,106.95506168325534
91.40903175,81.99850712
35.811646589670296,86.39010839904915
44.17894988451141,71.24807292174536
55.89987557055232,107.19039816446148
56.63659661,83.06508091293624
72.52751857111146,95.16226381709434
49.664316055288204,93.37564886
63.79445156207625,68.18717726540075
13.798033817995359,80.07793563099803
42.21064662494773,79.42029464266892
64.56773578484864,105.58490952819821
55.02380756426625,70.68079063201924
71.76801887,102.46265018040721
73.11392777662368,89.37373967794423
8.056241022231719,108.6266941298975
58.48586122768615,84.34631646747266
26.387824346827887,70.59899168398894
15.300209266625812,100.98651798190153
63.916116659452456,74.48291971538315
47.08047869,87.10771199490043
43.40068683217946,75.48354974338305
24.324860678843198,86.48252108012153
70.43129444503997,67.82276426506748
61.964815770833525,84.71991802410025
63.902405401105376,90.52106403568152
27.887401046330393,78.45148159315312
10.901153781502602,95.69379541693527
70.98503098863291,63.397807463034724
58.63417467,120.2491409039159
21.03963155045885,87.49737227341404
51.79660595,97.48138456825505
75.87909788,74.49979228757832
45.42724162,81.01953296476782
56.169710626765756,78.10070286640071
70.62192340735899,114.08461951991548
55.227813022335994,88.51071097
83.23867831,87.59505011616187
101.9830088006081,94.78920210922458
13.731953970917093,98.93431560324696
46.92157834484284,79.83926214349785
62.551464487055185,67.42104890992539
81.68567420527623,71.12653464059329
85.43180943528519,91.44407280641443
25.290283674082485,107.61308545004177
64.85317756648384,81.12985971349967
60.055879273990634,106.31311937001318
67.29900301479543,63.823411965372564
68.79303532361328,82.81130863253394
10.828181091787625,81.38543449
66.30062303983463,100.57811527704125
61.29489927199164,81.25583355115491
79.12660270236012,86.28041398314072
25.572473787912333,66.37983182290006
77.81704614869763,84.74282182914845
61.518617438658275,95.52456198674193
74.52277661,98.64426292411838
64.06437201857081,68.19026204191745
77.47296926,72.37830232190866
60.31748867965451,80.50631139691806
68.72574398,79.35206808862273
11.475163973971654,95.56689685957518
52.28431092,96.23532076974162
55.75006787077282,104.91217775056332
62.66502180742799,97.64504875503997
77.27712558682633,85.50367534088508
36.433484953405895,92.31229473349211
31.060614554547808,81.33979697160302
48.34978366760003,101.05930365612183
67.98031916870498,112.60942561638306
66.94409690579594,97.46685206391857
61.49676725997142,84.39763160789255
42.03905957,75.61312119632777
13.76974653629837,75.98023258418688
51.491796145760425,75.53406035906066
42.87927470768546,89.22280417888425
76.78929775823333,89.16530866626856
88.52004510643347,95.42588532
40.77153905619493,61.89699116520432
69.91166269096884,76.61478576990804
30.895970685815463,88.88772071609725
11.823015903240464,81.05231696557829
50.09660519,79.62546017300157
82.00470772506935,63.689455568447286
57.51529407504914,91.09907181705157
30.401162707844797,46.09439448597836
97.15369629904953,88.78845017328173
70.68520529218483,84.30220253980217
89.08021798607892,72.36112021052301
62.19558741038781,95.08704568
55.38253053,81.15160618163154
19.150091547595444,88.32083955
72.60978496303655,74.98649137364887
80.46529602836434,108.58688428209034
28.735385083071517,75.57759837695441
43.840487125569496,65.48233715117311
63.83302559338391,83.31029575475753
62.256789418208854,93.18812755513272
95.73259531550843,93.52659054466987
86.21691875634886,54.23275580326891
22.950613255136233,74.65704822581546
41.44907368972893,83.96648120853412
12.363742141076676,98.01174691984218
56.851737731902936,97.82524327
72.32170414006706,105.35618743195965
63.39547378987649,100.67013674755971
72.09848648416998,96.02628459622686
55.25069925108901,88.56706620187103
82.09765547744692,86.88713879135548
75.55084025265647,93.26008606986588
12.769502852282399,105.8427450665226
54.08480652751559,84.94934787540396
70.47377672987301,97.44565445775744
55.42845189,89.13955524941245
30.24278427858665,97.95707212273074
86.99758664026093,78.23433241609143
78.36757891691698,99.21583198793772
63.05698978290506,76.63603676046269
58.31537198,92.67447684909813
71.84075041581043,97.81085767583684
42.67504109966364,81.56330105333176
52.83878625566846,79.42169207480703
13.166422059157552,89.16075627228142
66.70814047608457,102.5715705583691
82.73941050126732,60.979854785499846
58.26808796363681,114.23700398383795
75.87707163,87.88940011823587
55.81244796,75.24919065148931
83.88482096519498,49.24826920434482
74.55084548631719,80.93709620580248
23.363063579335773,60.72065777324043
59.23976362244348,90.80201645063381
53.71407834272188,97.67548143968075
51.85113479238887,70.77851499
66.13435529,100.4203988748027
79.06816505024231,62.542591893395496
54.6050096,79.05999883562995
44.83029733198802,115.30701885011212
40.80942395911385,63.57513845990742
101.33711587904334,78.28808588894961
24.11773013,90.40897953334526
70.41476271320963,76.21646882
36.57835536940621,81.61323649022087
51.307716454948064,68.97722131978092
74.40799789769007,102.77305895092053
60.777048422156305,42.86566155
77.22827377374519,35.092467102614314
45.50358495552005,100.33579142832464
78.68979104223482,103.3690777662515
44.601391456433504,104.95097175568159
29.856749871157906,82.20973748901311
73.73403939424594,78.2022028
72.72287542381673,76.41847122
53.90920992326273,99.29500373108014
50.46825385839734,102.54983900171284
32.89446519905559,82.66870423656712
61.76955352977636,99.61932701
52.33396801,93.55348561206107
80.04875278840919,110.39200948610919
83.57679710530655,105.04559546447435
43.15691385936001,101.36136340458827
45.89870361728335,81.68081701698145
13.406432130702205,86.25631242016983
49.06345631557181,82.66951148837227
61.795260700681965,89.55628036675171
64.38722755326494,68.33882996979919
25.498698294582482,111.41729675109401
76.37521024753552,64.23630419964786
82.03286956,70.68618288949361
25.16601096141129,71.81083643075796
26.275505964161585,96.73359124
42.71114005485143,97.29043239
62.00505766384407,93.72087551952902
64.46690723053761,73.39441565214543
26.684212140342716,72.60064642184977
22.114425350458458,58.15149480585262
72.72299919671588,84.41920902986772
73.17325561,79.29819982734016
69.60456139,68.08548431611128
60.527788397515316,57.89656914970515
75.38595355934913,101.6661451872398
78.39279251934954,78.40923158506125
53.232661583955974,76.33956879555485
59.684215239205884,83.64424194127494
76.23996783,90.00395322
21.34572743242037,92.58178807552994
49.09603425536264,85.28210589
82.67680248684316,77.46129626914316
58.246418359379724,69.26093258339746
72.00221504839394,108.1877448414555
57.773676403719854,72.07619236761252
38.446616060677826,93.74042781
61.695698350443536,67.62623076662281
56.65078233790277,88.48716719051147
70.72392224783708,85.51588833293829
51.30782917954776,100.04183478860922
32.56478565957518,78.63811918205766
57.11962127165712,88.33681887427583
44.784909676620444,60.77213750009497
87.01343687263027,92.51622361
32.686341660305075,64.70841504
43.57150935,96.32966429294322
33.473547978625895,90.45056885973409
34.83625942605969,113.1807953899401
73.31484135949528,60.28016023168386
75.30270435490384,87.75061551
52.98335593283439,72.75884756836334
50.36107224580309,108.34976024379036
50.12365354,102.26103377061438
59.21153759712542,98.18305000523634
61.84898355243606,72.51527747451148
25.112244724664215,93.96549514
43.07952994,69.51604249794799
53.169199128323186,80.13451999
33.912480895698764,55.721204755801004
51.59470248469714,112.7865122174535
64.39661296812164,77.34472955983753
66.45677032,69.17954052236495
59.577641106495804,48.48312380395614
51.22631666745015,108.52100416824011
52.49767458269646,72.27909072005853
36.80463754314231,53.67134305761623
65.14526308998416,77.77904939570999
68.72561591437567,79.38318183177047
66.88634884437619,92.48376776315312
51.60132104784813,112.02446737862327
53.2849692,87.73389825168107
38.22449991407285,99.70608621736383
69.10749871373147,93.72793028904876
63.51472777703841,78.70885629028918
36.64281140296523,71.28800187347073
42.85458521292496,69.12528555010483
22.820998506419233,87.23611802411052
63.35059172413823,85.58565678
58.32450489583423,54.09164844161658
30.805234618010406,74.09210866081445
58.12830461807082,87.12931770708717
90.45293403455962,91.33444865
74.99472531948776,95.53091594099098
50.195489687358474,93.02440916580126
29.744631234606498,89.97421653667452
49.283480039821946,99.03505184066778
56.48057399727327,112.8049798063905
34.015235867764126,103.65597147236333
56.461496110262416,84.04625125427438
77.47045223033751,60.347642170819846
66.84694731487713,70.50024437883977
23.504904610056784,72.80691726448357
57.120041750062974,49.399261190779185
55.96333233859273,114.47467074683901
54.63462745154613,89.24962119858431
63.73089447816503,88.97706704903776
38.84370029,52.055910138428914
37.93242175572333,84.40995580581222
64.10677999,88.92560428858938
40.90763253563926,76.72452856967405
28.32935728859277,95.70221457533272
35.23245918401942,87.88168768476599
77.79914974800938,84.95579460542584
75.01559696,57.58736589108889
46.086092804355786,40.43457265179617
40.64019427804729,86.97981722957034
64.65520761016413,77.6444357
43.877783188843885,76.47244860088048
49.42809569142044,51.88203815406853
63.437129683401004,60.82632348197564
36.254833669298996,113.94362530402911
55.69407759,61.553585489717065
59.520314434445204,82.80136516983892
39.64629823840894,20.25621468567483
37.03743895550376,75.88561308
36.482714393862516,99.14999258341622
45.33971723973682,116.90236353314538
60.96969411122956,31.014326045987367
49.13237631838426,86.94117425
53.325713366827756,89.25175338944287
24.782427231956426,83.58855967808049
53.72994384725017,70.39302469564272
47.13788067089654,76.94518249049023
38.49877564931866,59.189492903324606
44.40239553398344,59.71702080231214
37.55584356,90.74221877471422
59.35661424031838,98.32862788772496
60.40990007031891,38.95149875600723
40.53798142501169,107.39076160280439
38.839787709382136,80.8983306
69.80635897,111.02880159983752
58.74858778822122,96.00916807969993
61.39869052537679,96.89444210367911
63.84787699703047,85.44936030544604
55.69006939,52.85178974140751
57.11265022,58.994115906257804
39.02817567864054,88.93578494786459
35.77507811439619,75.04803657212734
30.510297638184518,83.94484430589556
69.36848236852992,78.52523744472225
57.741005908966635,43.51389525591131
69.37020480058344,88.88344493919278
29.62847584733392,80.15544743
57.20171225518509,90.68703901555101
49.43537131042184,96.30108851471458
33.27532334,82.26937045567371
29.166841018766753,94.53508251055925
67.57144822,94.59411717581084
51.51396754437085,60.86791958676052
44.290867660214026,90.76208443620455
51.52710186242485,107.61500212264122
50.57622145168301,63.40334057828623
82.94291829230455,97.23351878
87.61083305734728,84.76222661450065
52.36137677401792,74.53021780785329
43.4406452,85.2793674
20.72121077043485,88.54373129005364
60.522773241870794,91.63352369074389
79.67186871233606,70.12060287
44.897474499657655,96.45548185937899
41.906135447659395,40.36528598619769
36.83234018378195,83.72350786620463
58.45152532974161,77.23189313
76.71729378051353,83.90036523195687
55.05792665154033,63.465943916627445
59.63361052985153,25.87201292752319
39.273376599856334,80.04624968308914
43.33703788,65.56148445497344
22.47676293097118,86.21024042777489
50.795807567460265,41.60230016665825
46.797783084043786,67.20033572
54.702541206015205,91.96772110803815
58.13799909598809,107.51884370426724
82.3508435,80.08175469
58.02072378081617,89.15068749155682
46.637792040683294,80.68108461295078
46.060700705439395,82.98031023671231
36.98282999982185,108.56579502858446
65.21775981157383,81.77285799945436
71.82316595672721,29.36341335993223
50.53676635243104,95.47468089650582
70.04822171,107.01801864838951
61.45219400939926,89.54771597058058
82.33338112508126,104.28550434700699
65.86614146204872,108.86444910004732
44.46455159,107.93952094300171
48.546265854472345,93.47483186520932
69.55186183695466,83.91837287993529
57.23669066865952,113.25207270863626
67.11011444578435,86.33073658656474
36.72839258138975,91.58824624323309
81.77217019275606,89.92024356291253
40.63355412,69.28710537
50.93782169561795,117.25247067656588
54.54691412421558,107.39038928972457
40.955843354352304,111.7046929202241
48.238116322166356,105.97378300821062
71.78592051158083,90.02606792
42.87329774434646,88.88240803586586
58.169230529050616,81.70767996680766
63.52519309752118,96.64173267
68.78166083617853,78.96346380890152
47.246761240314086,75.93358277789252
54.23289987357384,78.28686545884784
35.814485594646825,37.54254065
52.85910825438859,64.03432561284527
8.844010419427558,90.61751849701665
77.57429276749201,87.02797563170924
84.01482989367959,88.02063795456218
36.75005189339606,109.12490625730901
45.76504819617241,99.10719888961086
66.78903749362976,57.030262067505866
58.494635089416306,75.72037881
29.211536087228865,98.17675526
60.06447202124328,100.91873063318636
60.23766178906175,95.56367043353006
34.601186674065566,106.54273174156373
26.136095525730102,89.19708896250054
52.20443108010526,62.49528468177323
36.067871085597545,47.45609848936093
69.58366585017538,84.81307964056226
63.23905235608094,84.42058896950029
63.02051843396612,61.66433110054457
22.01081018826019,83.37593200113113
24.541043800834967,89.60263233629148
61.59151374978321,101.40257171188796
32.505991536155605,72.35626668
54.94724548596919,110.23607568785567
94.20658856902462,77.92212814461591
63.00544639,119.35905235109288
64.43845028347505,95.69061188542327
81.07219764495606,78.47751989769164
35.24395965,80.72940089622539
70.92269796465074,81.52009019
45.89576737302415,90.18997449669479
40.83805083054225,99.86718632859593
29.36134361793344,79.59564971238412
73.00844252299501,86.84640389
45.711653773848575,98.19751009204005
28.955507171662166,94.45685374610439
34.86631831856382,71.30528988877661
17.72482313491425,94.59993452124156
80.89660537090806,87.56235388477832
56.19633092,92.50012642644519
55.350618017644265,70.03885806
78.54567038285069,84.49163532937108
73.80873528279443,101.94197844728339
51.804895719456226,80.13549096763461
52.976671874925266,77.73846611406012
42.59386838374171,106.25264321381502
35.76233477275205,75.66213127
75.46753604385857,80.48264815
44.74606670929463,93.94159664
55.426685822307796,14.940259536536564
48.371979819521215,96.23831320219759
16.08455822069931,116.69834389889063
71.40449759618602,75.51177595271233
89.21224869436199,69.90639034865217
49.64114863341174,95.23807297
75.99905701500474,30.85416132
51.07029485132769,84.39908734951335
71.37808368,110.73823610467689
66.58953397688428,68.34725189
54.661634147352935,78.49127031713162
23.719981661984058,89.31953579755779
68.33878478704258,94.28709887022009
45.561175414780045,77.92807676778448
70.23022159746553,88.83251893
85.41633687744576,104.9929909527638
48.24007699146158,117.13171228446757
75.24994607034209,107.29004297215806
78.20511071286185,85.42210579394306
78.90559570117286,83.30753328265922
39.143723767756846,46.39600175671161
13.126435116351972,31.86126345149527
47.298088179798135,107.40929492720373
29.698505916272538,91.24572681468418
33.49984362620235,107.98156867921455
51.04322421874653,95.08624131265306
71.82291977874661,66.07849685529979
47.24067637269067,25.375860325199067
45.33905445180786,80.79172612967464
70.84012974616488,64.64812975
74.54497174,109.57454151584665
7.295937802390557,14.680114864103707
43.43895821543405,98.44989509830094
83.44341806362412,77.24078170975956
43.559712330723656,79.24207904898296
72.95547077744496,100.56603194172375
51.73122833,73.95725866804348
36.740664179797534,122.73337775069457
42.16513388,107.86689114501152
87.94380574398986,96.78109244199455
57.58804952384091,112.53534415358185
34.238065940881924,90.24292180689427
28.422629874276865,109.51160131826468
68.44276629930299,95.35246312006991
48.707337560718656,47.801662300238185
32.64005380574403,82.78156755
67.61800485,96.08931129151823
55.758784839549634,81.78883310054302
79.52192774205129,62.22785514492398
28.571045094871927,93.40308171326643
11.387640142991117,80.18132585815083
32.711374894438094,68.47907831593432
23.550470867673887,104.82325107431306
14.365854827862234,79.98969590055822
43.48060598237453,115.21696258945619
26.471778697431567,60.593495085958146
33.01625420263674,43.42698660162777
40.39313622117273,86.78696027499757
53.916139566174955,30.508119442897083
75.29353638565122,47.38887332871997
91.95529650126713,75.27031680234438
40.67098734177872,56.6804229
23.488159494701343,103.07138394094163
63.215318562923734,102.67624572527237
28.191085048428878,91.12652237281246
43.71794722131473,71.39242877264795
37.19755117008792,45.18154504918512
52.45307104635522,91.67185110723915
101.98552720097395,107.43051188851844
32.108181451493614,76.01833121274528
68.47000761149475,51.41160186869486
38.40348640650941,80.43473287507126
28.959139059071962,106.2887312098173
38.02871261280345,94.06445272920743
26.30087005885062,84.72047523460931
64.59960175409383,100.20932996145415
67.40313705692093,87.86894978607647
65.28444765475899,105.65089879802292
22.898655525442052,95.32630999245875
77.63335143661627,91.00174585
22.879903665091994,42.50607147656175
25.553650579726558,39.35757609818871
37.62979445193577,92.85111913368891
41.64272165407646,71.57982235
33.76969435595081,80.95840517128086
20.910353019787305,111.39906934191443
58.08065924,47.92772191669864
104.10358512463804,92.96885066273641
29.937445023419084,64.82110243427931
66.62138782285648,43.736445559859625
84.11243443893665,83.40274824267973
38.644453891157355,100.89646038167047
49.47370287634432,91.47697878699704
21.086841600018083,109.28160132550262
47.84572327702493,73.74408884929677
67.80711583589607,102.58469106463953
19.272153881681877,65.77057712
20.51419049820529,29.768298560926233
62.31082040019764,61.634287251484956
48.34155400369087,22.983530013660218
58.99671505768697,86.82795038056297
41.72699197823727,76.34772629440367
58.845245951143845,46.16650793295659
18.71909118483699,87.29499715551741
69.06836319987792,89.34798698956315
71.24052963057729,81.17486554001631
20.676980023649527,90.53817697757957
18.27152154650306,48.36310587174386
60.32224108227537,63.10653543228668
61.97715531600228,75.98534588913594
51.55221373334915,55.83771190561424
23.34354295364135,76.58238596220012
33.097723945027475,79.91852518490276
34.95493135993496,105.91216419036738
30.19759965468368,82.54952025289465
51.94078574771292,92.02752433042856
62.33405085355885,109.46302060700678
67.3378116,76.19996567104761
39.381143054768636,90.88852397747961
84.20539627862227,86.51456454961311
59.120847115985406,79.02887432041426
29.424501275909552,40.32390432285313
25.212361865826942,89.37211517682266
41.85623313039358,91.55576005356156
20.10751690362353,51.57704565547254
46.321225908620455,85.10499915555364
54.805986001282754,84.63688426017785
59.06978550943545,87.24656731908328
37.88587534872816,93.10001798
34.30724448306748,75.58287257421088
80.36503133616587,90.61923026877405
39.89121926894145,95.35422074280508
24.137571159689077,105.04150153163448
34.317148173616225,97.54987255762596
18.67510226284752,102.50132046702939
56.55010217792366,28.691059295509994
47.29038523587761,42.17353845092986
56.802577166154315,87.92155759849622
47.412348059609364,35.528431547076124
60.870399772614824,87.95093055841241
54.253896441609584,100.31052638272767
28.791558366775654,97.55436354149111
58.08215814258171,51.66476534463771
49.91600558176369,74.53061524480319
68.5029055,95.96249971174134
78.02504265756396,85.03762982047287
24.013908537952247,88.33286887756772
36.55223479960406,96.80491908140947
31.688539978786803,95.94233810089064
45.11517302874168,84.43859750257121
43.31937057028946,73.25344340702092
23.505981910293823,86.62279417189741
26.980972109989416,98.38103696
38.76508069006553,77.97793146304612
60.532151710678555,85.18337315492461
58.238192654903855,51.96402759901027
47.13481390204526,95.04878632
30.986820580127205,94.50335742272351
99.12469313495562,94.85555368725552
41.98705870581106,82.54342433
54.46394085751231,81.08877763097368
27.529283219899277,97.09035688280208
19.578865229738152,92.01836481
58.95179424184486,64.01919132842424
27.564099950997317,59.69460268220568
51.568349294005635,97.20990737904253
83.47584010361956,90.23913750313899
49.98836082528727,38.82438812772505
61.030673942552376,28.225502099195776
60.713204192770256,99.03853604396643
51.76711099,98.20261617616197
29.530241583975876,100.83980675235215
69.00202383708897,104.19801320922296
27.827526661290943,84.70369950555387
50.78188638548219,79.42354845795504
76.83489119543277,115.24916502367628
61.02876293815366,98.07746383797843
73.13294414565335,86.97652511587626
43.995802268454845,98.64074270737493
32.600481382249576,50.88441478501339
92.20455143498792,90.23881701034017
24.540124012314173,36.531555393573235
53.41872646002733,99.68120466154492
48.89627628,86.25978515
53.63218641,91.24323952193332
57.134105909532636,104.47665292923605
25.555931286817174,69.09512498833116
48.51322319036879,75.99064281573706
84.39006122055797,94.16610112
78.18366111444068,104.63529874902267
73.62153965763906,91.05375518176729
23.892234250644673,65.29726599668795
51.57706770684928,84.36492067624688
56.924781821464414,108.43663736162559
11.560873650189755,107.24496326890461
72.28426483654299,107.32217752294358
56.07373785516945,79.60774517
50.137061482604935,52.017389362804984
60.15634258292605,87.57809385008291
50.54036246578017,113.44120903087894
70.81793364697694,96.11939484951351
43.58912780988888,94.06809204014046
48.08910615488721,97.63661497901657
11.740392340326805,89.51756959359952
15.85806937231097,93.05877014996895
48.603215789350386,96.28026504275878
58.140830641888556,102.87549695117056
67.59353446733095,55.911513917127316
49.50359850248489,95.78893346863875
60.27083538533002,87.72253778224271
56.69591461261083,61.91123316962488
27.54171318270663,101.30261595523464
37.76958540377081,83.66413329
57.36123273414109,78.46172386204772
46.27944429755904,78.34179667
40.683823394265836,97.27120955801375
76.12735441686698,81.23588769977515
16.29703919621674,66.97184437
80.05433978385845,86.33302905397267
57.11008904420283,100.47246813561354
80.47314609475534,102.29689869055352
27.42025250085712,109.16023674292954
40.27396348609832,62.529029411540016
59.52755701,87.61356342239941
45.40042024010012,36.64685163
47.44011704889741,48.047554040464085
36.768644396473256,98.75150511912886
73.99978315507259,72.74029935120548
70.48907462,35.217393605821904
58.29611108651651,106.6105364978474
49.51630516192703,65.89170660820051
36.876158011546494,105.4725161542538
47.620148347050225,10.154192838211815
59.368688655590184,91.18978938935275
44.47095290870727,51.07506617017745
41.420120841857276,68.91209675
