S4Yx30-interface-bounds-normalized,S9Yx15-interface-bounds-normalized,S12Y3x10-interface-bounds-normalized,S24Y6x5-interface-bounds-normalized,S120Y30-interface-bounds-normalized,Sc_S4Yx30-interface-bounds-normalized,SSYx50-interface-bounds-normalized,YSx75-interface-bounds-normalized,Yx150-interface-bounds-normalized,YYSx50-interface-bounds-normalized
0.1997672899289112,0.21863607835303805,0.18656832555914582,0.094145462,0.011849857,0.17898235911010282,0.21491068452031234,0.220390291,0.2369146082368853,0.19002517235547536
0.4192646825668506,0.4452710376214311,0.4492368891753116,0.42793391893386273,0.2784716407796263,0.5229640805248317,0.41272620095378165,0.4192206631530103,0.4403261405614838,0.3975239237781209
