S4Yx30-hub-rcom-normalized,S9Yx15-hub-rcom-normalized,S12Y3x10-hub-rcom-normalized,S24Y6x5-hub-rcom-normalized,S120Y30-hub-rcom-normalized,Sc_S4Yx30-hub-rcom-normalized,SSYx50-hub-rcom-normalized,YSx75-hub-rcom-normalized,Yx150-hub-rcom-normalized,YYSx50-hub-rcom-normalized
0.22851247938304145,0.2505300495210506,0.11328636256558636,0.13929651746330338,0.13803236004207978,0.2951588712083299,0.083729821,0.16029170808228177,0.17680517377347946,0.17814711915237946
0.25985856550782743,0.13849017577115946,0.1441843345793387,0.081937461,0.17237891892610388,0.11058391779747032,0.044743912704604684,0.12854474714237019,0.1623440169851547,0.2072316695601566
0.18282374558108216,0.2682358388705778,0.11280747526002502,0.20812996831004976,0.15995223783294293,0.067827653,0.11225514788354111,0.13887145968740464,0.1422545971369917,0.076030563
0.10563353202112073,0.11596108705688547,0.2062558977625541,0.29041138696452373,0.10492544610838224,0.24740223265794029,0.22027830964323378,0.28449839136287847,0.26354665654167575,0.14559015175851692
0.189822284,0.230999327,0.2835990232302898,0.17951600625935904,0.1043644145685896,0.20057524675432284,0.13179354844794175,0.2250566302919915,0.22631206783943988,0.24030839526714645
0.11778463307937624,0.2011413165251671,0.10198291693959843,0.16924513945577602,0.073683927,0.22447066086369952,0.19299415550740484,0.27180812395468734,0.2090050290337934,0.19066556485585784
0.036663203618572844,0.13549216630255145,0.16419967633412308,0.14603510723549495,0.1110657173731175,0.11502811429652275,0.20343068157916153,0.2200953552236242,0.23890597223414387,0.12233487204955737
0.12244103363991221,0.1529269511031099,0.11012614209649013,0.2642618243987359,0.076114166,0.2246205369435982,0.23750679969241076,0.19860606273252843,0.086392911,0.1843595930637047
0.1872885521141642,0.18049785059284765,0.15902010072823936,0.11876206160498379,0.16051148886398367,0.2817246971321814,0.066315016,0.201725503,0.254693702,0.19468150389335961
0.095016681,0.14325718477322236,0.21775732748564794,0.14876436498645557,0.085539451,0.19951383015413207,0.19954638103394162,0.1791367823036306,0.031291019,0.11228423404699248
0.21203104928700847,0.2566726789840861,0.083608677,0.38853500237891453,0.15205395084330348,0.3397438853784124,0.059934165746214484,0.1435752154554684,0.161132486,0.14330988341036116
0.14945674252843089,0.1874142935544174,0.079957581,0.23128488760815868,0.087780373,0.12046138337789962,0.1790664765392258,0.21180168527498752,0.22205428946585037,0.16594348478488608
0.02190825,0.056331486,0.11889660245590077,0.13979742344316265,0.083919896,0.15766451837625992,0.12939839339693335,0.067441466,0.25342306286262684,0.1184926177789595
0.18585845482633245,0.12197431402318841,0.18816616396442107,0.091487916,0.1647084926540171,0.17337014728481429,0.21702889394951683,0.2574278392441619,0.17208206361768816,0.10899900879175765
0.16180052503179385,0.2780831772681346,0.10164753921889538,0.13645340184076926,0.13498107436031379,0.3179850077782442,0.2071322724001792,0.2496285472632653,0.17447361745179266,0.22990426192679286
0.2061163484742143,0.3062106196393159,0.15057156232073998,0.30891527530366925,0.16777557907150958,0.080879072,0.03982997,0.2837550240516603,0.20390799550075145,0.20450322084757266
0.12999331105440295,0.11375205806832876,0.1762230296293227,0.14168015494105737,0.085403398,0.1345256676705682,0.20993775579595778,0.24308884505868206,0.15733779874297224,0.086800903
0.16823329861061834,0.10292630826968137,0.203216198,0.23861294874910965,0.097040445,0.16760372271503796,0.20077350108490025,0.11412896696330585,0.10177537845549582,0.11168524971553129
0.15750995279507027,0.16357415974741638,0.11570709791833125,0.3613655646061533,0.10312474130319213,0.051034796,0.14234178408340156,0.094856914,0.22210773390082925,0.16107752477772622
0.208650102,0.11196867324671465,0.1489372382468973,0.15882135224437727,0.16291182012591993,0.22901884073946882,0.2782205164855803,0.1773899864630231,0.049419055820604414,0.24757954251002537
0.042805539274416174,0.18474583920093318,0.23584047569480981,0.16354174665161675,0.1564418143427776,0.24176535333477156,0.20025979107972985,0.198921581,0.2116758382643674,0.10162088561180928
0.18064893478075283,0.2004919153255061,0.248076633,0.11391617076287246,0.13101667566786243,0.17790624057086188,0.15714903275148645,0.1336265568890681,0.11595714662355112,0.23878331417000828
0.17578847099438735,0.15895410209375913,0.077953773,0.095942287,0.22645313981212853,0.17423386027019827,0.062153093529428514,0.25900421780891436,0.12685119471996587,0.19131922489167358
0.12752606406750733,0.13307651548935098,0.24880367642921367,0.198112508,0.17774878514343384,0.336072383,0.18435771290530484,0.1928837287527872,0.14488897864711675,0.13661654818969216
0.18453070609516883,0.1855566005199989,0.2845348105548415,0.163874145,0.062155429,0.086695195,0.18933699967307252,0.16346117997341003,0.13477137408878262,0.021390565902287387
0.16458188651013947,0.14428664592175905,0.061877695,0.14901688890307194,0.1692916981623738,0.21629518629518943,0.21435528132759393,0.18210556856066554,0.16659901821071918,0.19420838917843228
0.071238377,0.24996383768288358,0.1258835964092594,0.22404744094809972,0.064389488,0.18070107613043163,0.2589391203345538,0.19496647294473216,0.1929871992960432,0.2019867243197879
0.11599730905995634,0.10424887182586845,0.1965567194297622,0.1519751406554241,0.11161652436138228,0.3005580038750526,0.23585497623560414,0.15496145856756122,0.041744182,0.18293424255027202
0.20879187256096055,0.20605470202014176,0.16035508132691637,0.11035137796864557,0.066928721,0.1506005774138995,0.021150908,0.19196331480596807,0.25430103950982624,0.17887449901744562
0.139772198,0.3001261241802866,0.12831048951304075,0.1513722953404085,0.090853504,0.11033107359963461,0.089868768,0.23728180098122137,0.14254524469667745,0.25379682348918997
0.078060134,0.14217283066329506,0.2137781213013282,0.1841605811931886,0.21253517250664303,0.199552499,0.22448790927689308,0.1983258945260974,0.12749242484015932,0.19888969453375493
0.11433877886285104,0.11593184292743193,0.20840595271559983,0.3734458259240313,0.062975468,0.20060463493228273,0.13437869082391712,0.25178408389833795,0.24874206461086526,0.15142001340347921
0.19926250620546346,0.26779139099125904,0.2832034159969026,0.12787283481748518,0.20309327243248668,0.20503730144971286,0.1312497971642297,0.1685105349570315,0.2253073972340752,0.1681362836260665
0.12123581620416676,0.17429521552133154,0.085792484,0.17866602476025345,0.2442931037440258,0.248868725,0.14383804523923852,0.20374665961544636,0.2138476969469373,0.15811587808546054
0.14665682534857616,0.2804542093816563,0.11154509334126356,0.1521682606539752,0.10619834759944378,0.10816527720454351,0.19893135960912794,0.22261985952894844,0.2778305711679611,0.16538198527383016
0.1799050697604682,0.19717912361094328,0.27178380267379765,0.12959425287606102,0.14535137739432358,0.3712779361564172,0.17541065350777685,0.1882857636293921,0.22822434232376643,0.149173765
0.10379236832382961,0.19348659591239045,0.1267496743240844,0.20244473102861077,0.074327965,0.2322125900332738,0.11307086477453764,0.23859367656431846,0.11409944469739745,0.12783489197424938
0.067537396,0.24897520220905503,0.17993669216553362,0.23476768905399226,0.06664802,0.2738927839682245,0.074652181,0.097850253,0.11157711923069856,0.1450877371849487
0.16304170274744087,0.13818097337043406,0.24609282186825238,0.1180959607481595,0.096074828,0.2710554194342983,0.1466669511119338,0.2069209691355936,0.14660174664629363,0.21192595483998755
0.15767526559046552,0.1766268259809561,0.17081809648358903,0.12419716256189893,0.12583993274315342,0.3657744906239456,0.17031126111237174,0.22550880531105635,0.15777350060087814,0.21466422927580736
0.17094417928017008,0.2868069878031365,0.18660363385947445,0.18452249027624862,0.2461785280641522,0.10102099654467378,0.2318317142537031,0.20849577593571197,0.2500616034347865,0.1547631500444012
0.1784305119027866,0.087592088,0.18995754399659553,0.18198715289688985,0.052771476547245705,0.17920240847771562,0.095657809,0.14609391928663365,0.22445923150665198,0.16493958557215097
0.15659772800237118,0.2091099986946949,0.11470303194990447,0.3280230370330895,0.24735916570622846,0.2572503769376019,0.13979146776126367,0.15834459670086543,0.1565962629980049,0.17315414096319787
0.19621643065656244,0.2670840723306993,0.2099527971052965,0.1839989403611943,0.10733490595765621,0.15747494691178449,0.1407930806292862,0.12279333026189031,0.044907456232556986,0.2879937167625219
0.1925413044742831,0.3229626393652129,0.1385611908982824,0.36109240571671064,0.16163754074588008,0.2522298722796627,0.19229588919301555,0.1775763410218919,0.20428977422143946,0.14547214981223694
0.1881387711934232,0.2696441467772274,0.086257383,0.15570749001636763,0.16437244396554337,0.21772920359426529,0.097406297,0.24654208193933574,0.15375229277584931,0.265094943
0.2350997546494507,0.18127401049654449,0.19826137298193797,0.24879190016246064,0.094428185,0.1596803864518773,0.078902235,0.20601581460822793,0.074071057,0.07992947
0.12915409227084668,0.12483973086876264,0.2013425406288063,0.069988055,0.082803382,0.18854704498052002,0.1003251330499092,0.094330371,0.071048321,0.11367027421879607
0.19521645033286514,0.13313753141338872,0.12422069713865516,0.21248237290063324,0.22329447367389962,0.13649523631015492,0.086728586,0.1244165743484346,0.067894581,0.15244389793122345
0.22142783943593347,0.2358977418450418,0.11752354855546536,0.14481951138983676,0.22155529286378933,0.23579182106085703,0.1688966742495705,0.064715698,0.15954868860942406,0.19593028028358803
0.21301243452551671,0.091620501,0.12233306702904696,0.16405991567589304,0.10813379933993875,0.25742287396916874,0.065525936,0.097523414,0.19574101266968133,0.1250206936044748
0.17474125845178226,0.20630856726364846,0.1628400618321664,0.3720487899912282,0.21531325510998875,0.16435451647316432,0.21813623899272422,0.1819750003887562,0.24899681280046335,0.15875048561665034
0.1088370125582005,0.21656111899646072,0.2822412686172495,0.12708963326688016,0.1514858234018776,0.2484395560478781,0.099010409,0.2012874347822936,0.18292742117736016,0.1736153437157591
0.19648381612899252,0.20540914270707622,0.1855206727411019,0.19616404343959076,0.16996006443538456,0.22795517590606046,0.17381950756276401,0.10733600859803245,0.1421289446265279,0.17854364590806132
0.27649149424429637,0.16192119666306773,0.2864922112555189,0.1674958691108876,0.051957846,0.3207317946695673,0.16172836822155126,0.1417186038106044,0.11442636138232037,0.1919646514532759
0.13582818548276612,0.05232315,0.13209891911456903,0.20331010137572342,0.12629088088535204,0.3093584616537786,0.1910930131404958,0.18309329971289448,0.28343208034241546,0.13846124890729045
0.2534882490611677,0.03723689,0.15068830191815952,0.147076912,0.080451547,0.19827748099069414,0.11620895598092401,0.13422221850525348,0.17334728168266753,0.21487355052347845
0.1586268098453698,0.1817642281477399,0.2026118194959089,0.1078713395070139,0.13028859657520964,0.21993880253902165,0.1971346156008795,0.1675269651649922,0.17127479589468078,0.14839372157305458
0.1148291177443816,0.071780613,0.15966017615437456,0.18915908396682896,0.094218892,0.29812003906887746,0.26627589046687583,0.1395253029292179,0.1632718232453586,0.23827967753570287
0.1464327070354864,0.16711986843657867,0.13397706220212607,0.3712726686538987,0.15927138298943744,0.12996254977929947,0.15313097958735863,0.24415426555983294,0.21260552963225252,0.20378037221090511
0.15754804051939486,0.17788667724960103,0.1463529758031835,0.23182649772311723,0.057594151,0.364437698,0.21759952793108323,0.15156210553972785,0.20667692649952768,0.14484386928738277
0.19679870606795713,0.21131998167694183,0.10525771441320965,0.15449338717176492,0.11545184271971756,0.17618914578857695,0.18360920999789243,0.24167632780222098,0.23193887777989838,0.23402538734912987
0.22713194567061437,0.21566979199909814,0.20455398689941523,0.15844057323003055,0.1363290671253816,0.3400774601536477,0.020879758405929615,0.10416310776876307,0.24660817061424933,0.11107543434874276
0.15373181833985697,0.2439647688951443,0.098682124,0.18665877702334163,0.26018730132787976,0.11324329211606936,0.21641107993408346,0.19214623864226868,0.19512789397145927,0.14915810220532807
0.25435896879900893,0.2448782515278588,0.19392788516435713,0.24531355812940053,0.19470316023285572,0.2906765991098344,0.11741761666898844,0.197730999,0.24386727740466815,0.20881425121334993
0.23414511475717914,0.22418785995641236,0.18618693970417222,0.062469359,0.18938174061503138,0.25509884352551987,0.13488051580689173,0.081051011,0.15984224099447197,0.2240958949341475
0.20877852831016164,0.14075474401971458,0.13945510128606103,0.20038423830844662,0.074384524,0.18835759825969678,0.20609525409718848,0.17587809194582107,0.13352320880650828,0.20324689307053817
0.23221977702849828,0.14768062869071252,0.19358143451796586,0.32194227314748025,0.089337927,0.092272907,0.22202618,0.19759969097427596,0.095922188,0.11184419248646886
0.2131219768411498,0.14387695491330918,0.21533662993816793,0.400084058,0.12716004407063755,0.32980617174497934,0.15115032435166748,0.10463498309011116,0.12030308637511425,0.21791942446503001
0.26541162806000484,0.1841799513121304,0.16990477377046803,0.15114583479088378,0.046826948,0.1727718278650249,0.1812758724081893,0.18637948422262746,0.14544788083860455,0.17206322061178117
0.11968246673948671,0.22706071241350467,0.12713471874616802,0.17289992202952625,0.10706409170007915,0.19043220003851954,0.17940687876968797,0.2759487593032877,0.12982445713936674,0.2395421745701753
0.2685256734342432,0.1883919216753013,0.089490534,0.22265190433525595,0.20619178265374555,0.2572291004272636,0.10508382237753956,0.1489356775241781,0.177547281,0.18029739478424414
0.2939958381392519,0.18465503720398052,0.20609738753611004,0.1720548863961408,0.13441208401656615,0.3229310147081264,0.20565345517760195,0.1304935805282471,0.22144996772275133,0.125140446
0.23259433148126576,0.1269538863825184,0.26097924962257985,0.19068449090279277,0.22449968015672356,0.21088076614432769,0.18646176789956354,0.21222894119433722,0.1448841801827473,0.14016416783511582
0.24130396027595322,0.089439677,0.11489288635811597,0.24980803290492912,0.17369425987621798,0.3093805189000899,0.12708731937230905,0.088361287,0.24929451584232135,0.2072647315251215
0.2215810578575286,0.17680657711485215,0.26339111778823093,0.24283658341786374,0.15996550189339173,0.22279052853828113,0.1611857993320265,0.1495469504120126,0.21737050406500383,0.17826556581424305
0.14995679105504936,0.1585480748531504,0.18564369977851547,0.12393216640441937,0.07881368,0.070385247,0.1566343927054528,0.2312069725489477,0.037645728,0.1345109443486668
0.18050151915717885,0.11255736207630498,0.141506948,0.12812015529641907,0.11743037176090226,0.12160031899680139,0.17589824921421918,0.2206541749764997,0.16224117314231418,0.055659590605069725
0.18406780019186536,0.063492808,0.08580079,0.25803475251169944,0.068960927,0.1879324212427051,0.10007317631639052,0.092855642,0.1497993178132672,0.13961127866484044
0.1632718466969416,0.15285895430879795,0.1224236280433489,0.20593577680879613,0.08807219,0.25006354674767195,0.061778256,0.21968294888929948,0.10321074444730367,0.21505879983645465
0.15625046091662848,0.22982901213405382,0.20560246060817552,0.32935693658624055,0.19273359557766492,0.24893199192877072,0.099648113,0.17142692042434465,0.13208582722265008,0.070658879
0.1388499582038651,0.10473867163687865,0.070948823,0.16966646444549233,0.081517117,0.225307364,0.18753130763517498,0.24021816666248264,0.14916757,0.137780953
0.2144884148068041,0.067683352,0.1931270671389541,0.1258994455921822,0.05742075,0.25200609538844954,0.15304895111235473,0.098524504,0.23769375656717776,0.14792192978590984
0.22332641885309504,0.069342362,0.17397412119002154,0.22027783836881207,0.116916051,0.092405398,0.19286085024777463,0.15655508369807453,0.1064055320490159,0.14186635400824543
0.2120982370675881,0.1848859496089963,0.17179952399158685,0.1211011166723667,0.1505460351011947,0.19818893442603683,0.21913235397711678,0.2860026858330795,0.14561949492788936,0.1770358275117852
0.18841296787213638,0.21932561959651248,0.1492625794941972,0.13197829966787455,0.1738243884618543,0.5149155073900027,0.20263825826114942,0.096173187,0.15771477320132338,0.2468364125929729
0.20753922051328452,0.11425943382008576,0.1508402133873543,0.19867537599883525,0.074019877,0.14991323588804353,0.14560639992055863,0.1362724707378542,0.10566618105894285,0.20176235587997238
0.1904848051280838,0.10726388192898122,0.13445142888239847,0.11482700978605426,0.08886209,0.285173194,0.12423900408308156,0.1577727879203608,0.099939852,0.12535451059144107
0.22187241949332487,0.17344430612941028,0.082659257,0.3370119638591477,0.14159303067987658,0.21267290456254873,0.066319606,0.1412923566184148,0.2275518512520472,0.2236127645678094
0.22319555861292498,0.15665335787529042,0.18361793239642737,0.13199111028968463,0.16250763022862666,0.092793231,0.17825451952599944,0.1742815370626313,0.1555879942305563,0.055840495
0.1877734072920307,0.1286134363632089,0.2555013215447459,0.18051794668011178,0.15353054136862224,0.29926533916215825,0.16363129204962928,0.17210084980956653,0.20534115065367936,0.17166656401580924
0.20378565191034922,0.1424127927641227,0.14875368410835826,0.17175561166175535,0.05275202,0.13352563690212318,0.18839885549279156,0.22512390861627707,0.10654733611121897,0.12007975067289955
0.258856424,0.28319213779171976,0.12059932417849939,0.24997322769646654,0.097258574,0.3389652037430276,0.20295832529738225,0.17986908658082423,0.1303098477463861,0.25194292437486904
0.23071187042035463,0.086353196,0.22043299989666237,0.13256733827292408,0.11999625765302374,0.2651285351271764,0.27741659124513257,0.13175824906904582,0.1986179614896755,0.2432026170919686
0.19592195594516665,0.13483121335141843,0.20150870619687206,0.13145947877239172,0.053769218,0.21499285963029055,0.17191561633618793,0.15316546454201513,0.03866989,0.1821174212615811
0.14747341810253256,0.27085494748087247,0.22472474801949185,0.1534346528705713,0.23083958390428758,0.23848085341310132,0.16248317879000393,0.15215818153887586,0.23231978329995703,0.2510224905777389
0.17315456371529728,0.1614903010987821,0.19229303189356434,0.14785827689650827,0.072357672,0.1876612687066088,0.19595897160774617,0.13012929186769548,0.1495089238439616,0.14683792910043705
0.18978473297459414,0.063207625,0.2036288341453161,0.13434875504306845,0.16477800723327496,0.12557958049645174,0.30126420789580033,0.14788946134012568,0.15621312940798346,0.1809677079332552
0.19632506911342357,0.20489745860999123,0.17004913397114843,0.1956043374317227,0.059148858,0.2326161203937878,0.15591629190218959,0.1955168985043957,0.21134894242500676,0.19150105835516698
0.13629043126412005,0.044775107764471536,0.10343212584496632,0.19620395085766584,0.091224708,0.09569286,0.10545584997769761,0.12314154815134995,0.22318763236477482,0.15409671284752996
0.13454358640940672,0.11168196823441831,0.19630969717071745,0.1418492223618583,0.10759838123538891,0.2520084837853916,0.12413980395173595,0.19766681306236142,0.2484287241232485,0.062273057
0.18033218109303137,0.16366949993522645,0.061573064,0.1099189554696382,0.15959405077395764,0.17846160324853072,0.14700438001192884,0.12102506191971014,0.18951554023465883,0.051467553
0.1868587821477831,0.15636044490090098,0.22092755903759353,0.28757887314770925,0.23048793771862475,0.33910738986108174,0.099734619,0.096141938,0.16669521379635974,0.12016528146936373
0.14592947474225465,0.127887594,0.1386282088847594,0.29368235237057044,0.11120891475400795,0.2380395814587316,0.3420891265677318,0.09429536,0.25823825669888406,0.1398056903476307
0.22560557812860962,0.2425578360565972,0.15884786253104952,0.24556040069823418,0.13174876668064364,0.3320046932435042,0.1730008834611831,0.28782324251346064,0.18511800560315433,0.19605033357036672
0.041153117,0.063044625,0.26156907211041036,0.13777371232733915,0.2513686475988995,0.3918003540533649,0.14672597922542072,0.15481038068523648,0.13929206280349732,0.2514809538475919
0.1531462969073136,0.24574495327979334,0.093232993,0.14538947795029816,0.10136487667971816,0.22865992784329367,0.099880797,0.16098494591896562,0.10839840093571917,0.15135042811665453
0.18361920967280956,0.16984914507335097,0.11300802056430052,0.21095864831038724,0.1019258777630423,0.2854127930818539,0.18843699500786526,0.13358170714935552,0.19195394457628925,0.099655935
0.16975517947705643,0.16344036271388276,0.18097058075440345,0.059578127338352875,0.2035694308082852,0.11652558286537303,0.12019971198973238,0.16309307353157543,0.19529606124182403,0.058893568
0.2612701354939937,0.16699924139416636,0.20781429081124342,0.2454943078876506,0.1746028807040744,0.16132170387016972,0.29739146246911385,0.14167476092605422,0.17211859859689788,0.12187941718283066
0.22932320740881365,0.2004838498818886,0.15063692845617616,0.21132967972627423,0.064820404,0.2281370464229276,0.11577900151550632,0.13403251957428822,0.25794994566885826,0.1324865361448686
0.20476969704630962,0.23474365117390716,0.20171350311922953,0.15654365827299505,0.13310578129684467,0.26568818127281363,0.17626783529837797,0.163643876,0.24842816660953657,0.23825972832209893
0.2450963341854594,0.19834762117847754,0.21691300276849465,0.18718733173660673,0.127139997,0.16926555838751206,0.17638171354864704,0.10513602348518036,0.24455356428993402,0.2035889573506797
0.15238395858042608,0.21768500451790018,0.23883654496380774,0.28658414688408385,0.076731938,0.34450718502772704,0.20541089980223967,0.260034577,0.095376945,0.19437127738399218
0.3012868733360806,0.18646981415363822,0.2694230569577161,0.1122341703097929,0.11885918465579995,0.22002347466342606,0.22014737130110176,0.28249791152640236,0.223634199,0.18590769999834098
0.1873035349102218,0.3123130469919458,0.093954192,0.16146589243223455,0.13515441452807306,0.19175808943885542,0.19268780866315854,0.18531992136254488,0.16041373437785808,0.15939858162489023
0.097879493,0.10595421256897103,0.11411356889221597,0.12055096932458001,0.067377443,0.18173621063817771,0.13095408341911507,0.11748294332038163,0.17224842352588604,0.072709242
0.17279827054588515,0.21139055169960883,0.21641898327347667,0.21295146638860296,0.1537151374509185,0.15433567181530627,0.1945954803548093,0.15313824089206685,0.20431752426136612,0.15660918091948267
0.051518897,0.23363489069202062,0.1970204042262937,0.088604583,0.091803338,0.1579464060066812,0.2343382766003319,0.1666615671036398,0.2237580974892768,0.080808114
0.22464630964515372,0.17271559310036647,0.21494867673861193,0.22364504886272357,0.080149345,0.2770943660052356,0.2826569736509313,0.041763843,0.14423680669507094,0.092684255
0.21925685137657827,0.23259813584793557,0.069374846,0.27474930393239155,0.2516311728448032,0.18882288071290354,0.19966545119344772,0.10813669704731259,0.1309619191142697,0.16336348169166343
0.1989187974693582,0.1625216785498431,0.14032927833122225,0.32330674767620493,0.12550286316755868,0.2817351977124384,0.22648155280205481,0.1620600054091936,0.1294487038506158,0.16115671983092883
0.17053638701907958,0.14375465673341883,0.23086353766114517,0.20648591278409437,0.06177607,0.2304446885966688,0.18177649784337738,0.1942014263340395,0.088782095,0.19952665101840136
0.165663465,0.1828552229736877,0.1793912320711262,0.17959625854750344,0.1303304021871371,0.11198023596532128,0.204280057,0.13916677723001977,0.19217777124991867,0.22857541418843627
0.2174638463006359,0.160555036,0.21952262362096675,0.2128291203716885,0.162470096,0.13520051414561715,0.24954832994489384,0.18625670576217368,0.10530321415921909,0.093545931
0.16351669803945232,0.1413369568778388,0.23733742694177684,0.2818663740437793,0.25158418823142903,0.31521176846116866,0.066429739,0.1007052848502365,0.10123303798431785,0.038251005
0.13786370988584082,0.094490994,0.12416380143947264,0.19363839484638787,0.080012134,0.2871021802738392,0.081587428,0.087409474,0.1185381328180013,0.1296214247839958
0.1278611070154446,0.162262013,0.086104118,0.1673134320641914,0.071334979,0.11529743330549291,0.21122472901990536,0.10338117621504277,0.2055207994822762,0.067342139
0.14767650340994853,0.035361506,0.15842609303146074,0.1276646509819046,0.08198531,0.15591668056345995,0.14842096418836803,0.097192907,0.096699715,0.10989023500651146
0.048309455,0.05243401,0.24014792309760805,0.20721348737825268,0.22088497746850758,0.20485352037118415,0.25880929503715505,0.21674256261985003,0.20963103967583277,0.16726182881361276
0.12239245186735834,0.17939931037401247,0.1575596065737958,0.11359429622088477,0.10588242965135516,0.14787005363726205,0.2201491461121868,0.10649060119168928,0.26999016847166046,0.21256310765645292
0.23385694984416605,0.11172442701829853,0.20076862821884878,0.22745803475365112,0.1418353669303819,0.12317239469183426,0.21314412174166397,0.13563429604449442,0.10249860066029869,0.2237128419310736
0.22510634388879003,0.12513863122063107,0.21989151410532912,0.3184685536316474,0.15226056217092468,0.10234094781208365,0.25650418059599667,0.20717456479404203,0.22006939932638117,0.1358330628759589
0.072768228,0.23998058303827988,0.2121438135786628,0.17727717641099597,0.26025070973421915,0.14422469537432264,0.11582048402632185,0.11297610812171414,0.16051073983799802,0.1783362108930636
0.20868046126438128,0.085591752,0.2664221719598101,0.13892797773234952,0.130179494,0.16106434922478113,0.21148416253307323,0.088505311,0.24030261484733223,0.15468404872930616
0.18407168558181178,0.18527691816980876,0.070056321,0.20823264251555806,0.1708836793148715,0.2656557805207328,0.20704460811756442,0.1277084696620812,0.30029936161326837,0.1564838366481342
0.15140663018754683,0.1335278044221492,0.14218977849799225,0.16555109409707378,0.068722806,0.1570859578555367,0.14793510437769297,0.18059194282719693,0.089062747,0.081118573
0.15355474475088177,0.19090548293226994,0.2041004824415416,0.19811501391720704,0.071356774,0.14562784720210048,0.146386433,0.18471472453757765,0.2188260542588358,0.12063993042959169
0.14538875487417863,0.16137348042025576,0.13690388334710812,0.17261553678745706,0.11545720342364495,0.2825786584855776,0.15429563965453824,0.2512820536708522,0.14375567279126267,0.21278512620020235
0.0478267,0.098431006,0.17748041637995512,0.13764873312877815,0.12051277299608838,0.151158339,0.20518460687014867,0.09914171,0.18086256460821745,0.076176091
0.17383027280200028,0.14776182305916505,0.15904208093327324,0.20867938072358613,0.16662348885517708,0.068569359,0.19574640535228402,0.15805894800777814,0.071558244,0.11354512518405324
0.20299210075379903,0.1874109075351161,0.083858019,0.32839753190804993,0.14466838608810975,0.22351513549265314,0.20327654249190602,0.2273948490040981,0.16471320577281287,0.12566279840410496
0.19205424340838356,0.1872395691399589,0.2158311591576927,0.2718287156591306,0.052693091,0.10067091249275566,0.12892032137975756,0.1734818384266897,0.12030929289164374,0.17299180490330068
0.14163639533796837,0.2501739784563063,0.14155650776960474,0.24562866175166237,0.1183351794869111,0.19146759549111175,0.1567730525503982,0.11178021149123835,0.10536047543871636,0.17354186880367334
0.2003589927488663,0.16614150551214235,0.24255356955929297,0.33892878315282565,0.070158414,0.332639911,0.15815092455704413,0.095841119,0.22263979149636018,0.22932770485868834
0.20371088921736935,0.14506978383640243,0.23457561207640795,0.16228928145404814,0.2044342599318205,0.22751674150404222,0.26384529679780855,0.21880037994077753,0.2248148596169037,0.16812458552139323
