0 9.244461424771776 -0.3007141150881958 268 258
200 13.952883702845092 -0.35988626553737113 290 280
400 10.708735060822965 -0.2904519841294714 287 286
600 14.150480182552284 -0.34149327953836417 295 290
800 13.336043482113764 -0.2959670388572092 294 290
1000 10.375510488626189 -0.24449804409984743 277 244
1200 13.33318339713037 -0.29147021964250386 293 288
1400 9.731790646468006 -0.2796864150786633 298 298
1600 12.711977050576658 -0.33250093328355834 273 262
1800 14.763160860042907 -0.3398796898362252 264 259
2000 12.418701798449382 -0.30730645093933273 287 285
2200 13.966558874855481 -0.3902954805319854 283 279
2400 13.003065032566342 -0.3278091927785848 292 287
2600 13.939855058348023 -0.2829017314934055 299 298
2800 10.641076166422717 -0.26621274530292516 293 293
3000 12.3550777293681 -0.314707014556297 301 299
3200 13.481982186169741 -0.3147426990508302 293 292
3400 11.036379160214645 -0.3310617761991871 292 283
3600 11.330428501554147 -0.33658113773559384 278 273
3800 13.565326964286733 -0.27292912851814166 290 288
4000 11.701707377407613 -0.3000850717118586 279 277
4200 10.774934955533999 -0.416022906839973 288 278
4400 9.866864851112622 -0.2549947981617874 281 280
4600 14.557011903244947 -0.2806883070477205 278 260
4800 11.372550120099929 -0.36411315754451135 303 302
5000 10.908944795554495 -0.2720643008253628 286 275
5200 14.592444716496955 -0.3060074842067142 296 292
5400 12.176023072310972 -0.3212264023768825 264 264
5600 9.049834595732541 -0.36798077473250546 287 284
5800 7.048076802164047 -0.35164218220288035 287 279
6000 12.220347382987663 -0.2883587870809309 304 304
6200 16.44823009907299 -0.3424285265472824 292 288
6400 12.543082195097464 -0.29086152654431296 280 276
6600 12.245679827555914 -0.31794254669312716 288 271
6800 11.899568413397832 -0.2780911321091576 274 273
7000 13.397401074189485 -0.3325614124872057 290 287
7200 10.84162148330923 -0.34756906833999424 271 259
7400 13.610414646604712 -0.2803578621552292 283 267
7600 13.00400494945719 -0.31506632522726286 297 293
7800 11.03131758831309 -0.36201479914268553 290 290
8000 17.11581085204514 -0.2733072402055151 291 288
8200 13.956116109891491 -0.3375639613171746 280 271
8400 12.381996998305938 -0.414889682477127 271 257
8600 15.206797689726832 -0.3178926067629432 270 266
8800 7.384420359872553 -0.37213427051172565 277 264
9000 12.702221631164711 -0.23387823747056846 275 270
9200 9.482254514101317 -0.36994540299383005 290 285
9400 14.841137576290983 -0.2684214499609956 285 282
9600 12.121365240926773 -0.3307959015315455 296 295
9800 9.50322762361874 -0.31874679286162266 298 283
10000 11.178202046576661 -0.3198618852315349 267 263
