A1-LCD-clique-displacement-angstrom,FUS-LCD-clique-displacement-angstrom,EWSR1-LCD-clique-displacement-angstrom,TIA1-LCD-clique-displacement-angstrom
31.84730787445652,14.945063196130695,15.310395832741811,24.350085586298462
32.509664601782475,24.979082107436675,24.46944855492346,27.673971161960818
25.109191918850662,18.579052203965258,13.648047624994216,16.34216356522662
34.13925515278658,34.01602865436767,24.35901119937025,15.37928159
20.30981112993929,25.362476076694314,12.60610637877558,28.30812075
36.40724775346647,13.822957323453046,39.20664515598684,18.761928216452876
24.16139937147529,33.16181832761072,14.494582609028484,14.199408064262155
19.484573964709586,21.141748845134927,26.673880177538784,27.905623451132268
27.56937835152253,17.696891590405684,17.601364418604575,22.09492323835665
30.39914944926369,16.324031635700404,12.338719640871368,32.370121557937225
31.494012642974134,29.865899926932208,8.975900950312445,17.744055697010502
15.458690170503912,28.882277481675416,19.648296357706528,25.57678627637401
31.323532265077255,25.332921728543646,14.009875994374106,29.660847554767948
26.128791412402357,26.242107121240373,10.12007488855431,34.774124017183595
23.87384095686254,20.836466815235337,12.749292237786673,26.07246544965531
27.872628772300438,20.250174338247895,11.639694612341758,20.996657683273597
13.674358778447317,18.242158784611732,9.894626761536223,24.93351620572684
14.354419919087878,27.438399957901645,15.163644478103862,14.651003043898262
34.94078448466692,33.15184454534931,22.15018574611749,33.48605206
32.867717519323385,31.596530147612143,27.91914044694522,63.203369855535136
31.993277629549134,17.271542616178643,17.413976384281575,24.68288733560155
22.83936612988765,28.25678460477875,16.810935154601268,39.165264650105414
17.93775110748215,27.04877374811325,24.51131600388891,19.307119161457557
15.751208344131232,27.642370459576576,14.80272417242856,23.595539850580746
30.561373766217468,24.586381031235838,11.47710809268893,20.04665464207137
15.377890888470755,17.973135865109803,13.654519022034279,28.50667599726123
14.555062833369073,35.64903541868015,22.923985339114285,22.109856894198536
16.418694383921075,17.15079059596456,19.36505180849208,46.27199259817533
21.482477592726454,39.13827225156982,15.18960188482403,25.146210707058593
45.87051768858999,27.816754194909393,8.974991009632202,24.474859354357562
25.65779825817869,19.278158559442176,16.632939345976375,28.453758059180394
17.054325160427204,36.481161361686276,15.754634531714483,28.599467130972073
28.129570480728255,24.330797267147467,11.769924121977532,25.39601177918542
12.915097486033192,12.250894461972493,9.864143715829126,18.351138795250126
12.040422333644418,28.311809960371114,23.694129779920175,33.715961461519086
22.483725793302725,23.429286712363815,13.44106391940748,30.955308432261567
21.729241971851163,44.71353623,23.546617576473807,22.81718717843458
45.41643123663367,18.453893553844903,20.778774140946513,23.69021576002507
40.866258401491486,15.186257155348148,18.073385156422624,30.793758913260373
8.809824835340276,23.238919592632463,11.462649734854244,15.17532356270619
7.2629127865342396,23.260044125792405,12.076892289662524,39.97321325309849
10.470061737438618,13.372165976276335,20.574254644102055,29.28690124332219
21.93484645285672,40.65798834165368,16.589370437725517,23.17779385413362
16.310416130242334,19.87916701039351,9.131661922542046,35.72429407501208
28.35130422404228,23.517746485093618,16.19607647401268,31.133210158359873
17.074354962191304,25.214937856712453,18.74279877789009,15.28700220615355
19.92470833717652,13.646406404678721,9.740393667424094,25.919099652939597
14.659905640296849,34.33697736877803,12.220789155434712,18.38237664469082
11.76330717963816,13.186694406480683,10.967590412720613,23.51010926076188
38.54108605472344,27.239036942732668,14.583953534397253,18.81435226331375
28.493218431459994,9.534630783133846,21.801741194987557,31.89644561154531
19.495435762147892,35.064575248752426,20.61680991190162,17.736526335534613
44.51309276824225,37.10948010186614,6.504487890947123,20.195264646849036
26.678394141783514,18.19732018199293,24.866385607405057,29.20725362166245
18.684146352744083,20.59328787673075,21.665128823375458,31.50576320048897
24.547140031036648,25.88545319207104,13.010428996688308,34.16217502190365
12.983897881271115,11.996355098825898,15.916441073845608,20.88868221637438
27.460679079029738,7.186492620493295,12.902064871030287,18.285466490366414
32.90531328052947,10.78723863241759,12.677054893445728,23.19165620176493
12.975043804401041,22.810112339944087,9.706881745448943,18.476289192178307
17.96053121192866,23.624090318538773,14.399932582879154,18.286472550187774
30.577036581201053,22.525516257687272,19.499617749617563,19.260626818851115
21.84368785506814,22.92176005801177,31.110799051866884,23.32665708479159
20.02915415020394,12.033679695275875,5.102870306215058,17.132624646676998
26.248542088884506,25.605913215390963,16.515423765952313,24.138036092689518
21.487071880671536,23.983941712569354,29.891420539177744,39.30600183032721
17.81636665184794,35.80694492063198,8.52180225,24.724640704534476
19.586027316145945,37.616615654220155,13.007989873832248,34.52101047721913
13.631187505769688,17.749243718620534,22.95077126,27.91118063948226
34.93616552332236,34.59518730665731,14.235581402567838,21.11293852
26.60112207597517,13.886033629614651,33.131282165097666,29.595573054732082
18.054770802948507,39.45246458414162,26.40444285506305,35.54224484407236
27.96129664044054,18.330029923833326,12.138656495884991,19.08976903316935
22.971453843549888,15.645081634301405,16.763115991771706,21.527592553977364
35.35761202219466,18.724660788681526,25.696726201238082,41.83262896178704
28.30473808379456,23.669827315010714,25.471262948587487,19.38645177417967
38.285577396111954,13.385088171066952,16.569401811801683,23.516309074061525
26.451843817903658,13.860170069420171,14.80501383291514,37.73724952436359
43.82998956027223,17.440073954102147,15.901361963635953,29.32545064625147
46.372479037031006,26.173449629234682,20.527859730049947,23.913607129090238
16.29553126250902,17.774042905388658,25.32870875456743,34.87472853501627
24.842318947156407,19.617101602776152,30.869573862852807,27.48275475247386
27.904119342103783,17.18883307,19.79939833,31.096534170664793
21.78071147717514,25.190060001221667,16.39539026326245,25.186082242806343
36.43974480324567,12.433840454297227,17.76021405422233,23.143740467179057
11.135628875305384,21.982513941504997,17.032015986645423,23.066573267870176
23.651854179051778,22.755030700956564,19.14191804038757,46.11053709
35.545094103565994,19.06587642525154,14.427730143438659,23.730769868647904
16.356391125903173,24.526833702955898,8.534209877393229,23.25066113985526
19.684542372664435,16.577163666789417,10.998777822658244,23.434128580938037
27.254513722810653,24.214549029518412,12.127433103957268,21.106522293201916
21.67632210336237,30.025393429566144,14.12771391,26.708714116359715
26.367055792057087,21.325571289243733,38.92030479031225,21.01119869549271
26.49503852029335,52.38047402596097,39.501701436825584,19.264503600711112
21.092785840698074,24.368255718329344,17.65810189115092,46.538567005030025
19.64175069550784,19.81691896,26.461457138211756,27.887302700035228
19.33852619906928,24.337330274679616,21.22962150950552,19.508703633994557
36.600928933945816,21.700980617127918,9.700271265527856,30.128469664283227
33.16285188507218,14.034852832004114,13.697313443370248,26.231745128280618
27.796891266701625,11.25616765242403,19.36273021435976,31.057582025669685
55.125180107742466,28.672790120136995,11.336070556443024,19.140429776309258
27.79354206746475,15.624790635428198,47.76284893861923,26.188751611320413
34.01871451434576,10.977645675656781,22.659083965892034,38.95261140309573
15.300046002402016,15.988562450254424,15.72845133043283,28.151552578048417
16.625683898835113,14.838487064464832,33.53720252157318,39.76540939291992
40.88943745791366,36.27779480348043,23.76775870625022,35.93964231519911
12.762592336322392,31.79965085318106,20.30564410653316,18.573107702210454
24.62842503930051,14.139078616691684,29.70343991239823,34.084886379226006
15.575088038406966,9.073507583705196,21.04209313971044,31.99976171586306
22.563080502661315,28.247787356376676,22.667115068483803,15.496680340739594
36.69996008066764,18.772354300595445,14.537353692454946,28.98710440941079
25.85237892161967,25.65132235907076,32.72928090684156,16.810341669800053
22.817604911139362,21.29278375187848,27.396560169582663,29.829983191965248
34.31591849020252,20.73445084357135,20.65863392126022,45.13036690813835
24.986854140474705,16.808823208064965,27.07643747338721,16.33364011447065
27.376170342310377,32.10055586618639,6.044071256248142,17.359470879283148
31.736238820117364,36.16491405102281,14.513835948218185,21.093721992373375
30.84643212539255,38.12811738024389,18.275792609341007,29.15028576664409
40.495900280091504,29.602174403051933,12.67366989004897,21.186943308249973
17.972876539392118,17.40927342,19.44097427301913,11.727545600781898
30.935068735215552,12.756540954161533,20.44429259333394,26.774780373783322
22.195208181470935,18.725797428077442,12.746437126178028,31.08470947994614
28.57892893,29.670257601972104,14.910700761881195,33.15210658
60.950607559465524,21.566028662344998,9.266917041,35.447630283815926
24.95676287535227,15.968100464662196,19.560594960247112,21.304330882817073
13.823024184795969,15.912702611701015,24.606825652102057,21.027110264863495
29.329056221368702,22.87594824776794,16.941336146789833,18.57145344851945
9.995060629833151,35.18320721194067,23.527421556180407,22.823553858450772
29.432395040963932,7.329521924665155,16.446529519265468,25.879538274623755
35.82465724878168,10.325548500645363,12.363006761052834,29.934933245528633
11.455901383526914,25.092997202225362,12.569064073568725,31.22883729
26.45753860604656,15.50488851495297,15.913405209883205,10.007893014954167
29.860762794893276,19.854646591764737,16.4053787,23.548282366566166
18.105832100216578,13.04694132143095,18.759996662913807,48.71129542579203
25.80130223620997,16.801517964729396,14.283698844541863,32.993713637519605
36.14524050192181,39.973622390772555,24.935038719607405,10.666317990061609
31.664989423302067,16.062682031600275,18.623074378202634,19.233633344932198
30.032925904676915,16.867053008833473,17.726186242116924,21.364732923801004
31.88323610933771,12.432212357335487,18.823250561451907,44.692338071740174
25.896142241866457,16.25446125550932,26.742858314520383,24.21870616271602
22.44040858672987,15.492733628669667,15.008995241777136,19.96817913746684
34.091840311943386,23.03595649961939,19.655901219381445,30.761322027407054
16.859083577444263,24.92168476889413,15.987445807569905,31.916814281873627
17.689671081856027,26.30811152409601,8.853351403,25.34490758213397
28.64249739120479,15.139349774439333,12.523669147683336,26.277358266788326
32.28117647727087,32.3809644,2.16773516,28.66963880010941
20.11969322779596,15.416245971474419,18.922485774874545,23.024726482531193
23.404619974690405,19.133663639169015,18.516817377260338,25.22670872
32.49841211347313,45.117395191027356,12.189721514888328,20.510269185500825
15.395911926640695,13.340466948461025,18.020165231505565,16.04792201
58.97477474784517,14.180204573099923,21.85469283216356,31.204064407903008
26.43673466947521,29.07346668295789,19.845588962979896,28.780258777610918
31.855594907072152,25.045110732558953,17.216367768925323,22.450631390137364
46.78639307817124,25.373733807238402,27.78753394153794,30.77966269
19.385785009544744,28.734677083367416,14.19587127606279,41.994429852383874
49.40617056947499,30.61200113665437,16.644843949885082,52.32961562419513
22.725312809287125,16.821266012933556,16.028785848688536,20.00404419161393
31.394905241007702,18.06938612789905,19.309604954931494,18.04840336117254
15.053141286348078,22.506002941130372,17.058982391610083,25.55805850206638
37.08797722,16.773501786006715,13.399678011767282,30.03737101
31.380535595976298,32.789245888012886,5.151158025442765,23.286324320409545
30.376057956384024,39.26344411421169,26.91033375124423,27.571160139192056
33.16983652317997,15.190178592608211,14.71773430914724,38.38346094370863
27.728417670299457,23.752275866750914,15.810139846814039,48.63109071366469
10.928886205003707,28.37973409462695,14.065531174428717,57.92439093835067
55.025944236913446,28.520047382239675,19.779271147281438,49.85123439520624
18.58262681610478,14.364341701734777,17.906388231336038,17.581793918032382
40.212909114520144,7.834157076867417,18.916583455073763,26.53238085430546
29.53057409771507,20.109154352789957,12.016339035398904,21.47336044
25.86474036804185,14.452092287387831,8.294332228230763,18.101972293814967
28.33864905833299,12.881979145794805,38.69376773658342,26.653396041810566
30.10523965,31.389041868660595,16.369168122951017,18.77014011
28.05256392589294,15.184358813925524,13.45315368396688,10.66470466411096
15.726281008051544,26.54587205324381,35.670752339500346,42.29456181659022
20.47321136819763,37.252638356141084,25.880841015474296,24.065392168740082
37.03921372150013,21.291365431901525,22.516705066835563,33.58782929605746
11.126848984052128,20.777806262446997,16.96557861826936,23.187334434030703
29.637879830936214,22.264032975113306,20.110229750387965,25.99512282974678
31.95866810005474,7.9647786998099495,21.158245990580657,25.732733663367053
26.40594943467505,15.204486155499277,13.659555517697276,33.29279954916308
23.398010499028636,25.463832864446587,19.337965735978337,20.05786194126739
31.608543008398314,20.88946340258367,25.468920208911072,24.031990435204126
36.85336703452592,13.632504158321014,11.145920046458892,16.913302357919406
20.750531695881552,31.192190478269133,17.25356189219447,20.599590560648462
40.86032268253888,30.189287131762367,18.223259230973053,38.900708146049915
20.46122976291327,14.248665376718801,14.04748071861562,29.023819454820583
37.85144943991846,19.83601624745181,10.079350718534544,19.728475276337733
26.955518025144464,31.59937027853678,8.897949101229045,26.274204171429105
32.60585124919336,24.395330511081625,17.447255379385332,24.805725723790758
10.327050094726083,30.305689701789596,17.534012529389983,36.32991448039791
35.29202963612428,21.926151345830434,18.77810653638727,29.048669177298198
18.806884729201116,22.69540268928981,15.990873377741721,35.91815022343301
20.365922084151038,46.12121036835484,20.000585739743414,18.920232013169898
15.830713002597903,26.104466682029745,10.953623107949294,28.625417352690036
29.66388752834016,23.949446231640835,23.571482952263366,28.65093289671096
19.409141334196462,24.00442250481027,13.855481053358766,25.843061714341935
12.497426657553516,22.142683356325783,13.119620829746722,29.42161792962932
30.573281428251903,7.899186343429783,19.70669107610938,29.709713235756105
20.49929221214707,54.15781322186763,18.43058399685786,25.085723036477013
9.935350078775619,59.22178949686917,21.407758776145776,37.39331444676252
14.583795444307157,31.527480830214685,9.829482617947088,10.63277742823965
25.202183684588988,18.07430444640282,16.628509391150327,15.878068836894478
45.19693983394676,12.462557532450731,21.39355608597272,25.26865441386819
32.66576026620233,29.32022098530697,38.385837195155055,29.35436151993911
26.646839759663308,23.95270852287409,15.098094016836491,25.65517619857283
29.522009265200115,36.69644911308458,10.663186576821236,37.02348698969443
49.517736772441175,16.379814279373726,8.205252966010491,12.337053184245946
41.12925672249561,27.35834738227286,10.649573874536369,24.78683264493343
32.58086053666423,23.219457168329043,18.878602698150253,23.044058413960265
38.55881224604475,27.180762263663222,11.939520269010389,25.817433617618036
14.313382894376048,25.66659343741479,16.283756849838404,23.170764785280326
46.78058446413766,13.807221622730257,10.798504689527558,27.811813255958537
21.74993265884305,22.776608758149777,20.313553380182135,18.896389284712672
22.502494637507176,23.697538905961054,11.456495911760975,15.441318653071678
32.02056716990147,14.185677652108076,13.250732858616225,24.905149154316838
24.503783294944157,26.206387325991347,13.905700196867937,15.659481130125801
12.731884438876474,12.13802185,15.073519139287866,18.273334762892144
35.434670486552434,24.295831054432004,18.287614218373875,27.70183590363152
26.544184785188325,24.222424004077617,34.89535392743167,45.036341163079356
17.06335249931798,19.277649957147126,19.328303579166786,16.094553882130118
22.404960397851134,34.12835830338455,26.52227276366891,29.20612319432596
27.186611451875528,38.980615389203756,16.436819068898608,23.723987379662894
18.96078930209339,34.45862282328773,12.587059645344477,26.18421639458223
30.220719698273804,18.703781057786344,29.78598462655906,19.116468928334218
25.44781553886738,15.963650922414644,12.718208067263394,32.73887287699854
18.054910250346342,12.206627179217184,16.283706704096502,24.16275468363905
32.857256182734076,32.86507552104929,30.39374795127113,18.210401341747165
33.10517441815484,21.05699443362795,14.228979484120046,17.998017912481497
39.844084959177025,8.315934110860214,21.698857685792586,25.476799076062868
19.590392080622948,41.07885874919294,10.505580118724973,58.10134633895471
25.903748650862212,35.65562012693573,16.476769477050127,30.264954698596853
13.433646485188472,32.328268938510234,16.217029003681493,36.427024310804576
11.879784477537719,16.21916935,23.61259088578906,18.449691971220936
25.28978380111639,26.223050498095585,17.056746800229995,39.09320124
24.367676653439226,29.693356040893573,35.96366221341901,30.965560221908312
20.09298716117115,30.346265662859704,14.607742942448802,4.860212813896745
17.811283950046747,26.147831741056983,17.46473448,21.206039809528818
33.46550323614459,38.37165559353781,9.617660837696967,40.58270922950258
20.769854098418058,21.455805621914315,21.276253283598486,17.373607266511108
40.871629473867785,16.52901134425379,6.808749109301178,45.61436287297391
18.012155075873558,27.02054741081035,24.22798204935484,18.162202446907273
27.194097564286423,12.334580036351724,12.716985283534722,26.771578298897772
30.377168975520956,37.916750864183314,37.22241312092658,27.064477656474228
17.68090618859173,21.321730966787072,11.29160689582628,30.740645679529926
30.38079064112817,13.88644454449071,24.156741252374562,28.034623672156542
10.76178393,24.753194695387187,18.329528061875443,13.240413511686592
20.300013177265335,22.272108195271816,16.037516030979656,36.42788568291856
16.406418577280917,40.41726706237544,29.650925049718467,20.055059532165362
17.216777478247373,16.670924849083697,31.896689950859862,16.319557725427195
28.41236391250774,19.967290391019645,13.918388500858885,35.30817044784801
28.798887658346892,25.274480729786397,5.8390921074074225,22.137535150170486
12.51627752438253,20.14473877,9.698699026291731,36.404813388826724
21.207687,14.766977120379494,20.762851282598252,18.238940080154357
26.347568689053077,36.38085839854669,34.48939446148054,34.306542283670154
31.340333428458123,25.653230328913466,17.80851412867907,23.065964608932124
19.16403092064434,21.299811805987666,15.068605145810873,18.908145460016595
19.555587617430323,7.185827799723712,15.468824405952926,16.150304745714053
15.137631276318622,13.151256070293558,12.35702670828691,36.11787537724574
25.92538145578083,33.320853660620315,22.553926005703296,41.438831234182345
34.38929014182918,13.47197462779372,11.583608927120874,25.25260840291503
22.217019162699863,22.174805654755225,29.217786420541977,21.082981744630533
22.33179681815404,18.194298598572548,23.232296226565087,23.91509558
14.204799396886619,18.246200737531403,19.458931016579825,33.06069241399856
30.847572548368262,34.569182008411985,14.441952410707021,33.07082265185806
19.611453670206913,19.534498277273766,14.588774365786032,17.88383362961858
18.898359394096296,24.837096571287546,13.26663099823114,25.925173017642635
28.476481961473056,25.37395251352565,44.15267450419008,18.830570050705223
24.38736365194442,21.33361154321026,26.404915323949385,23.06032734298983
23.521707557294594,12.621966813920693,17.14804379900373,37.041887395956834
15.372352123049032,18.264423067003683,16.871493852670284,18.487413751861553
25.272660237286473,25.57311225534704,22.699625176820078,31.68140472933127
16.103304582837797,28.179891553241674,13.790838705073135,20.042002694511826
21.247544179015772,22.55548636,23.697034215375535,31.04690798577986
13.761532074728816,30.62071658267417,11.542385597135137,71.58531212380429
22.507515573649123,20.01411313367283,10.835178099880093,39.986626630597854
18.79809222399193,17.363052023043807,26.803283297709683,26.49817637256376
28.714731949699427,21.896961234164827,23.177671534803018,14.193706730552414
31.539002080984922,25.929478330253616,13.369096250979357,29.691765
32.696196810703505,12.332106800281732,22.419468007583703,52.14741963129457
18.85098850612758,42.34064724619783,22.263691618877473,22.763815687499836
21.270369602458807,31.122697275769454,23.677605852101433,17.64433401638996
37.17703772870212,26.871767814503414,17.289372005800587,36.24111098492449
29.256240244173988,16.431501498542467,6.993942876865354,25.242181228759733
31.541733476403685,21.10610813946988,30.51588636486926,35.535400209457976
35.11058478141449,35.91696584671772,33.671458004712136,23.636202028750635
27.722212301921275,25.375692698689374,17.14645604650375,24.69077262676693
16.910250739468836,27.759472802219648,15.395792312876853,28.158802619830976
20.955675658765294,26.96664873739001,8.497261472040734,15.530288804969013
30.889286061669104,26.831646497583222,18.530783206048177,21.935170950255014
17.16884694270759,13.491325355667184,20.232287744362058,20.366002291075187
12.772618776395248,25.045501049309518,16.062721040363726,16.317355894913483
28.92003153601755,24.63956927975036,29.02999875471551,32.01302618445303
21.061392080865232,11.11620726669889,11.815797370000137,35.74238925994089
25.47876362091885,25.867508279135762,7.914731529011015,21.92902249557358
34.025689129709214,22.029516228513472,22.601307601222857,17.907998915899796
15.77734090076558,37.855295303879636,20.621212303879283,18.52264080397358
21.79862166824392,27.390903691158407,13.17783436747776,41.486382792296055
31.187887126630983,22.29051734959858,21.935374822929198,43.51614037035688
28.67656377272371,23.92431036,10.210367174101288,14.518205283525456
13.32791270524557,28.524339372732832,24.925866311875467,44.85054545403558
25.363157926889443,15.506279677857002,16.708252145260854,26.80694998738441
16.776516114597552,16.419852901380448,32.45575826820481,27.453800311646212
18.593877683080848,21.310657249323874,20.752834179511616,36.104834912729316
14.290352433102617,12.532763567598934,27.831511826919233,27.60543473169453
51.76457031484669,16.183461128211157,28.390302702009084,35.40750981992538
31.74473806461096,18.564796054843864,24.052232475537664,38.552165467040794
47.83712559022288,12.212772366392052,14.67578647474503,13.496403083132096
26.229496567519902,19.238692364142608,25.575609014467013,28.619619931010185
24.84243434329645,23.354726942194155,19.51873182563527,30.627617974551075
22.493480729221076,13.37081940345457,27.239388180659866,25.03096114886346
20.303880411330255,18.456155578533856,21.475109616480864,29.98177752932208
18.686742915505672,34.72508571003284,19.91569862568717,19.704377714275026
33.38309551732898,35.989954896273375,36.84641321200981,17.082512846651625
33.503894411384586,13.571785767999213,14.44288119968602,15.874902203946672
27.193467351012316,39.62209274902198,30.16420760395573,39.87564618567865
40.97894790613792,18.944591258332217,18.29508859437255,39.608153239360746
35.96767253725539,26.968336902238804,21.676524851266407,43.294886452440565
26.269066130278606,50.70456137002538,21.694398198007498,41.329137334371566
45.960244435437374,17.21573441803394,15.566704032901868,16.77587611762225
16.627097785502365,18.901171525467888,26.428166810986326,28.706007537255708
37.08398610498169,24.447066320786085,15.299020978657822,32.161868316059866
50.551751208614114,31.16971931697779,23.283116723935912,26.97206149133744
14.339819129381564,21.577695498591147,18.712372214982437,31.480334281560424
36.61890959,19.971233063607855,17.47106911581958,17.359353106976325
25.57766307009536,15.930659033484767,33.754131501047745,22.35687436485431
30.464195380868752,34.224130282605074,14.755512594005758,28.168645754681123
28.810396423168775,28.347305882251526,24.49249371212347,25.9933293
26.518478679086005,21.46902656266726,25.69746647650627,49.47638376513472
19.58619576692966,19.514233045398335,22.027796055492118,24.172839638085403
31.464714878137322,14.233723683225737,25.32039971373355,40.03863896603285
27.377318640707585,33.42472668004918,21.370991392483404,32.24077086549547
27.150730367147585,26.840041835236242,19.088747185635786,19.384527681333818
24.437388272800682,22.370661384313557,28.657401519676007,18.501166448142225
19.86677327384124,21.135542075207255,30.68002824181977,13.425414022196627
21.81610066933971,19.30634956494344,18.147666335497284,26.56095280367154
19.32133657123108,16.71099613875724,16.57865844955429,25.513866826868778
30.06737480787539,25.471100374650305,13.405942741295917,23.15812734600155
19.439279960297657,29.598591307364224,11.434602665370518,11.337406182382775
12.962616464198309,23.255272061792287,10.889743294831852,31.55667128654585
18.372790386236908,26.951444713334887,15.606480581171894,22.16309657715206
53.592166647016185,51.36966699026829,20.804215201236467,31.59391005219798
18.81130618,17.824240229890275,20.143659481064134,27.767619793540486
28.43793090339549,11.715922461893165,16.298155695854803,21.080553677151556
19.65792246773417,23.748193575983628,16.972394901599298,41.98294689570632
26.300118282897742,24.31229006889429,23.585535833683956,43.28255540997144
29.99838277727479,20.059217902472994,17.17224746186318,24.6699089
33.04917045427504,16.618809109438406,21.70758350133046,41.02733267591533
20.000112016572704,14.938707052838833,11.339967824847717,79.43296741
27.61008936686541,28.19115222172656,20.738099272721893,32.807619278015416
20.85647169287043,27.981629829729712,19.01773386220413,29.924261690939517
19.429723930422348,13.488954666016589,11.960595283374234,23.038170007065474
14.482937132922311,24.68045387860082,8.876835106870764,36.46112462232631
14.47821612110439,34.94539871097433,13.268248159132245,21.604383014300485
36.712662971323866,28.90169096548427,17.587694651045958,25.21267761352076
33.88069321472578,22.847690541378164,19.437992528292853,29.092029341400018
19.73136345565149,18.39425095875366,22.62267185085216,27.246224835325986
