S4Yx30-clique-rcom-normalized,S9Yx15-clique-rcom-normalized,S12Y3x10-clique-rcom-normalized,S24Y6x5-clique-rcom-normalized,S120Y30-clique-rcom-normalized,Sc_S4Yx30-clique-rcom-normalized,SSYx50-clique-rcom-normalized,YSx75-clique-rcom-normalized,Yx150-clique-rcom-normalized,YYSx50-clique-rcom-normalized
0.225302374,0.331284619,0.196650447,0.08549973,0.588238037,0.427117738,0.129242656,0.071751559,0.158017949,0.180938971
0.127486841,0.286696261,0.167527698,0.121751609,0.112244476,0.549575512,0.08936762,0.132324947,0.157413178,0.269360535
0.126702477,0.285488319,0.219284118,0.414013011,0.155349365,0.398714167,0.250880502,0.108509421,0.148216328,0.189016428
0.201096635,0.278105549,0.080041362,0.496364204,0.145886606,0.076365366,0.147580448,0.14654358,0.323662507,0.17796768
0.149779362,0.020965111,0.124549497,0.128920051,0.136885634,0.319327765,0.229556846,0.153362858,0.22739563,0.075653513
0.195848149,0.266959942,0.816755336,0.249199504,0.157779326,0.475321163,0.266439903,0.220909,0.213706926,0.119299584
0.171860251,0.174462243,0.213555015,0.273055311,0.091089979,0.264220408,0.259071298,0.204355305,0.134934263,0.145899089
0.060079406,0.377028494,0.178751735,0.386571251,0.098546998,0.275205815,0.128804082,0.101380458,0.153378718,0.203086099
0.075094194,0.277910492,0.165049215,0.293660998,0.686906064,0.554530807,0.188767767,0.159898671,0.327873097,0.083230609
0.086699407,0.290520083,0.184910777,0.178403728,0.77728866,0.403339609,0.174872065,0.231775504,0.136755659,0.109401342
0.207303428,0.290304271,0.215277847,0.392699899,0.658199977,0.27045356,0.170635373,0.230821708,0.160100705,0.204285793
0.207598955,0.270062603,0.234334976,0.183318745,0.127177221,0.445375548,0.236297769,0.179818253,0.143119882,0.143775321
0.213945893,0.280294751,0.287749977,0.290073712,0.2107321,0.531864448,0.230159372,0.118023807,0.154190276,0.138494272
0.215824529,0.210846846,0.240927705,0.198646153,0.151439977,0.185749885,0.215257874,0.118645253,0.177266958,0.352434299
0.223449018,0.23053762,0.205107602,0.68418442,0.132611801,0.115450175,0.132708152,0.141603209,0.163840559,0.235239292
0.119333286,0.208273572,0.623415246,0.534800524,0.174401931,0.345637553,0.15996987,0.203452119,0.148513949,0.089406826
0.215236702,0.276765798,0.624704713,0.051864063,0.105802905,0.340380328,0.235466376,0.125059676,0.144666806,0.104757451
0.104530436,0.13970535,0.150895125,0.237457117,0.14518384,0.344590831,0.122628191,0.277596648,0.246570477,0.17373605
0.151418179,0.330955746,0.064867179,0.503008648,0.620936347,0.302416035,0.176249333,0.145012025,0.287573347,0.213907391
0.128187674,0.37398357,0.106747752,0.350678708,0.150623848,0.264493465,0.169957381,0.141203812,0.219218535,0.258607555
0.159289251,0.371786789,0.232756465,0.352733545,0.512993276,0.263250816,0.136425129,0.428465942,0.132896806,0.139528891
0.18704874,0.269755319,0.271839585,0.515217959,0.159392428,0.2157883,0.155618484,0.209416295,0.144288332,0.145886205
0.155403696,0.284845466,0.17585633,0.166361404,0.792198625,0.507915135,0.161603058,0.238971063,0.172867525,0.185428584
0.199222202,0.20316485,0.339073024,0.254968951,0.074411179,0.542128813,0.153235543,0.308900915,0.137119894,0.182578276
0.18114894,0.206674486,0.16132986,0.216699309,0.144191464,0.513647192,0.162319905,0.250271458,0.153973295,0.128109684
0.171147023,0.115317538,0.165469215,0.207199427,0.152044236,0.238104065,0.08838152,0.296084928,0.20660287,0.194419021
0.151705086,0.174923259,0.168995356,0.203590997,0.098747781,0.294912559,0.230060324,0.214786686,0.225557157,0.133540562
0.08209729,0.245854399,0.213582718,0.240108085,0.104798566,0.268509283,0.16636779,0.253992253,0.149703383,0.203677039
0.171726092,0.310458086,0.202112439,0.315418245,0.803055849,0.517376598,0.125094895,0.205222045,0.121437168,0.179485688
0.116384745,0.313359529,0.245833165,0.200236759,0.662951791,0.270549886,0.211494676,0.188846932,0.100281517,0.169738315
0.103505038,0.245212865,0.3894761,0.402403914,0.523594552,0.2504886,0.18414407,0.123243723,0.165618184,0.08113871
0.228744524,0.178252083,0.20888285,0.347290158,0.148068738,0.217607249,0.204482298,0.156666095,0.072878479,0.0662407
0.212932659,0.143808644,0.199163826,0.522521938,0.103242791,0.090045672,0.179085876,0.207136601,0.102971421,0.167793094
0.321674493,0.135574129,0.230272867,0.486833542,0.07933503,0.209002806,0.09333865,0.21588559,0.285750546,0.199963196
0.27070463,0.451501212,0.259751529,0.497453049,0.523219356,0.546311073,0.221123796,0.106128643,0.263968199,0.238350914
0.071611982,0.326755201,0.229137391,0.205322531,0.169744376,0.3635203,0.270616888,0.199680385,0.119570479,0.121641055
0.241457584,0.324311625,0.21611905,0.50908358,0.188244647,0.132080008,0.180605993,0.095562153,0.262584914,0.312522051
0.237857041,0.433718264,0.166777869,0.09776804,0.098395349,0.281276789,0.193396646,0.060658111,0.267386636,0.29220854
0.148064057,0.161660691,0.275157507,0.343459021,0.613166032,0.192366111,0.19312469,0.249154742,0.204490803,0.159138616
0.190831513,0.056305794,0.20933501,0.244067323,0.121449719,0.322468115,0.173575207,0.179521872,0.07964984,0.164075519
0.111557664,0.043225179,0.307888665,0.104060068,0.50846769,0.2848908,0.182147659,0.127534926,0.115660295,0.206359577
0.293217176,0.107725238,0.233648152,0.274700505,0.761662887,0.186311382,0.196817876,0.046829764,0.09160979,0.130692963
0.292389797,0.088535899,0.191121144,0.461772018,0.14050927,0.54012437,0.175127251,0.038743893,0.186164421,0.109729801
0.248129475,0.112918294,0.197001685,0.201623858,0.074242211,0.159986953,0.206649213,0.095666375,0.219569421,0.673066552
0.26928266,0.181027305,0.151278641,0.509341435,0.081424818,0.307330688,0.166609514,0.070786828,0.080001005,0.193899996
0.143578988,0.29024317,0.233433494,0.36954969,0.152081209,0.310640845,0.228675734,0.085464845,0.189685489,0.178340074
0.273066779,0.07628347,0.139707811,0.380566292,0.104765452,0.218400504,0.275244817,0.218904389,0.11619886,0.170488944
0.152235408,0.234047629,0.179420229,0.478281306,0.097110058,0.250702911,0.235361301,0.201251052,0.142788949,0.241354128
0.294352501,0.027232216,0.289456804,0.335744351,0.139385502,0.164646794,0.237639802,0.210467764,0.080534891,0.13947031
0.284798392,0.311215335,0.09983413,0.211155757,0.173721679,0.151575193,0.216525013,0.196906963,0.205152109,0.131101239
0.305527,0.35157874,0.091596953,0.423546101,0.818265293,0.218170679,0.206951896,0.098342709,0.185857444,0.125097115
0.091053931,0.065738876,0.085032108,0.220401707,0.081840134,0.25872362,0.189792834,0.093288586,0.26425309,0.282895099
0.117391337,0.106600133,0.093208287,0.447996554,0.15054229,0.344597722,0.180890712,0.199484044,0.290237583,0.184630316
0.181550793,0.316067028,0.304522639,0.166853577,0.160151434,0.263680517,0.180049925,0.067424122,0.191619701,0.16962908
0.142255471,0.367219211,0.178861776,0.458935373,0.149241752,0.48557333,0.156642721,0.224028222,0.148614838,0.182916429
0.163138683,0.222722187,0.341771104,0.509191538,0.093124055,0.056400823,0.194229879,0.177814204,0.186822583,0.173366337
0.146823057,0.218994538,0.228028325,0.41014048,0.162022444,0.476791377,0.207808295,0.182605262,0.192468606,0.164595781
0.108436941,0.306935172,0.220307589,0.118788402,0.913555147,0.212309791,0.184216683,0.135098452,0.164880268,0.263735531
0.091125347,0.247557375,0.077400469,0.42792625,0.587528287,0.248311012,0.225649457,0.198405681,0.234313968,0.205394259
0.062100514,0.219935604,0.25099684,0.517020669,0.548276869,0.31131984,0.139885209,0.174843374,0.198651728,0.220355096
0.192992489,0.220822216,0.145472451,0.239781963,0.176498727,0.325659262,0.180657395,0.173972655,0.06063816,0.213020727
0.316582293,0.312140831,0.132068405,0.305057427,0.812010768,0.204331266,0.18779607,0.120657816,0.064250906,0.234955051
0.07407541,0.339990525,0.538640877,0.50587872,0.084708454,0.493300292,0.171082832,0.198059422,0.129784479,0.159164312
0.084148132,0.256841049,0.164589271,0.254978309,0.832158204,0.141922017,0.161561319,0.194411196,0.204897322,0.211956527
0.06830267,0.253520513,0.159139587,0.488578518,0.15477182,0.245531909,0.106219771,0.127167612,0.255371838,0.091382785
0.310377531,0.372406266,0.310640275,0.251424079,0.151411141,0.368029846,0.241584208,0.095157649,0.299597042,0.207818575
0.268350726,0.331492466,0.334131188,0.177983378,0.160818518,0.165844006,0.233103782,0.095867399,0.188430425,0.259918999
0.196050276,0.171415894,0.228955872,0.462262161,0.540473081,0.212380405,0.110972233,0.218684059,0.20103029,0.26999668
0.202143753,0.432829164,0.184705561,0.203945275,0.829134295,0.256757404,0.206331087,0.018897169,0.136112159,0.069382596
0.129594805,0.420089946,0.250360806,0.516996239,0.703934559,0.272923084,0.11239285,0.099861843,0.148361813,0.105558298
0.039908857,0.248064818,0.106032167,0.207903529,0.6518985,0.257814881,0.16185442,0.058408841,0.05076114,0.208668818
0.308551717,0.35042738,0.172705326,0.435602252,0.122889967,0.209434282,0.218437098,0.081751516,0.181132193,0.242189189
0.274274583,0.313877332,0.313495341,0.489765731,0.167155953,0.236585652,0.193633968,0.170987165,0.215362185,0.189168639
0.232116866,0.402342035,0.067343148,0.537515167,0.171063508,0.495828781,0.218170356,0.183016701,0.121103315,0.176541738
0.239674173,0.238952699,0.386493765,0.473082112,0.158940577,0.166240647,0.190441773,0.147032057,0.183058085,0.285732446
0.228386733,0.19703904,0.148222832,0.116663554,0.16126384,0.185895965,0.181469734,0.192055099,0.149417231,0.249531017
0.230494571,0.243149542,0.123647375,0.306420018,0.087648514,0.379446618,0.226938923,0.114018019,0.145812905,0.195513087
0.120328309,0.331248547,0.1656329,0.301518836,0.102379377,0.084889257,0.253282298,0.115014603,0.168385871,0.195213254
0.302364541,0.283689156,0.191670741,0.482338281,0.621617877,0.306485991,0.169541052,0.148958406,0.177562082,0.152850708
0.283022479,0.355400928,0.640480161,0.269054403,0.53277258,0.440713985,0.264489232,0.165926877,0.171063016,0.175538639
0.21600277,0.437885594,0.219715522,0.267753425,0.118375251,0.247607637,0.193040433,0.164232572,0.171266783,0.050029752
0.217569824,0.244894455,0.285260023,0.257665817,0.805761223,0.345029567,0.200007334,0.164047361,0.181916248,0.083819283
0.229617381,0.363267117,0.274995996,0.222985767,0.15116405,0.153333598,0.180519805,0.162214917,0.196283558,0.073023666
0.148215287,0.397117925,0.239753447,0.163045469,0.15242271,0.311090749,0.256814008,0.146377741,0.19300645,0.084312357
0.059262083,0.192862505,0.174553113,0.392811606,0.092372184,0.321360784,0.169529305,0.16579127,0.186898305,0.249522471
0.139615987,0.20206982,0.078086704,0.26559618,0.073311423,0.286272291,0.173796991,0.158684067,0.184699338,0.223614031
0.318076238,0.20356284,0.05340973,0.437866343,0.149435135,0.373296282,0.151013452,0.160177112,0.236341986,0.316220599
0.069006485,0.210338546,0.172991095,0.542733886,0.532022587,0.283057639,0.143324173,0.168036319,0.166118265,0.29818994
0.083332283,0.161420417,0.198536974,0.269530822,0.619661703,0.426097456,0.218292682,0.187017805,0.072513669,0.177407306
0.0852845,0.098086134,0.186586154,0.081127545,0.613603014,0.227414099,0.146809478,0.128325003,0.277597029,0.10011123
0.274880952,0.047604377,0.076086041,0.421351362,0.830956242,0.24488015,0.077246195,0.066147706,0.197561594,0.252953759
0.258490053,0.078929489,0.275832812,0.567419032,0.127852942,0.161506579,0.163370613,0.17051892,0.190503891,0.251987111
0.155339862,0.452455547,0.150051795,0.55999716,0.145513326,0.275615143,0.230279087,0.225613072,0.278216592,0.246672505
0.212605406,0.052536952,0.236356979,0.366696324,0.160882003,0.344378681,0.194725684,0.093281181,0.248027617,0.183225565
0.290598791,0.361073891,0.262351721,0.527908908,0.153611127,0.414067955,0.205289572,0.152602968,0.24731527,0.118244683
0.185657463,0.390529371,0.346097402,0.400693432,0.158640921,0.350732562,0.188261318,0.088430302,0.218295967,0.090241357
0.146313947,0.354734747,0.138642574,0.203606613,0.138888209,0.150212535,0.190036212,0.083394559,0.184499123,0.20407938
0.160608889,0.322238591,0.289862554,0.204548621,0.117457584,0.299046132,0.0780582,0.109446842,0.273984786,0.558020506
0.050751769,0.127390457,0.159787864,0.312488373,0.614371117,0.120909344,0.184878746,0.230784705,0.10178863,0.113688334
0.066572354,0.288194822,0.165476083,0.493243454,0.59960064,0.298085484,0.194561534,0.056260576,0.19601394,0.256877155
0.070854458,0.221358507,0.074276452,0.29945344,0.529273457,0.521242964,0.151112467,0.066658803,0.211257485,0.17255608
0.346404058,0.115102744,0.152693416,0.463561199,0.122453771,0.158503057,0.137632958,0.172898002,0.185821147,0.163104455
0.213159039,0.331802386,0.113103906,0.327712598,0.77751492,0.11929836,0.120738972,0.221623212,0.225080582,0.277631563
0.229883723,0.20284929,0.109547266,0.275008428,0.082490931,0.295133635,0.119612778,0.042637066,0.179910752,0.314530253
0.233457984,0.211511597,0.244283305,0.51789584,0.153466932,0.169730139,0.205712412,0.193987812,0.265613508,0.297838932
0.28946779,0.324584915,0.278655514,0.376868792,0.146977635,0.263587495,0.183183379,0.190928208,0.125517733,0.244048822
0.143328917,0.335197922,0.150268838,0.423871288,0.119857218,0.330113325,0.179291564,0.258955684,0.091362533,0.241817205
0.259705409,0.319200062,0.389573998,0.472601315,0.139909604,0.342613756,0.19261335,0.313814916,0.212327497,0.270648468
0.282369156,0.4731111,0.127180881,0.354051327,0.632091525,0.243151021,0.265743113,0.065444516,0.1852105,0.195042987
0.316992681,0.284206881,0.152632896,0.429334492,0.124920197,0.098337608,0.090742427,0.088279704,0.129849614,0.153959144
0.212786183,0.267208074,0.188437464,0.490954693,0.536903487,0.21088615,0.112173812,0.070703547,0.210748321,0.104902979
0.206844539,0.182322708,0.21219694,0.451574935,0.093243468,0.280513873,0.060881658,0.13644594,0.199958421,0.166897207
0.335958026,0.18781298,0.20591871,0.202218587,0.166350003,0.268983757,0.220322681,0.197100372,0.166771392,0.199753022
0.16910553,0.147676298,0.218198115,0.317226213,0.138831739,0.270728943,0.17264358,0.185094667,0.195919332,0.34450838
0.177836986,0.060620687,0.233830654,0.220357738,0.197850166,0.578732928,0.197307038,0.183550238,0.093376601,0.126060368
0.181270075,0.035496736,0.331247358,0.481573448,0.584328313,0.231573957,0.248479612,0.141623035,0.12656496,0.133456696
0.156350278,0.068157175,0.127169348,0.358007712,0.529254253,0.127338457,0.145665718,0.23642148,0.095964049,0.156940611
0.266680088,0.277971198,0.352402748,0.095807244,0.194863282,0.288585806,0.132452594,0.182535073,0.145171762,0.406997041
0.305546323,0.296972983,0.75827368,0.516345504,0.593187171,0.259170377,0.137185596,0.216623664,0.175887815,0.17644448
0.17779244,0.191195581,0.275409521,0.291145775,0.542992769,0.498078633,0.053535196,0.181111999,0.115572029,0.115700852
0.126184205,0.186039404,0.26615714,0.254437421,0.154578937,0.242148105,0.120034705,0.077883728,0.22117611,0.16638534
0.199148443,0.154982891,0.256105256,0.554916904,0.855628183,0.128735632,0.05013903,0.149206822,0.285069521,0.185065285
0.138982159,0.187481024,0.166707367,0.422782802,0.136146822,0.478948452,0.055529733,0.152043871,0.162741222,0.171929778
0.118812823,0.18548031,0.299748496,0.340332019,0.086326298,0.288691746,0.182431832,0.154387176,0.212681417,0.358622224
0.124418152,0.302118683,0.272243808,0.54402919,0.165203363,0.257909315,0.1521793,0.095292838,0.235295865,0.218922016
0.240147147,0.143288137,0.199896645,0.219856691,0.138759208,0.279358727,0.207471107,0.224770154,0.208196942,0.288235653
0.122578088,0.255325135,0.205932174,0.441601628,0.090755725,0.352522427,0.181985985,0.104463819,0.134811708,0.191963046
0.130683981,0.160168793,0.188432235,0.505107996,0.192176769,0.157693704,0.176927738,0.240780886,0.174539109,0.21682759
0.042810152,0.476807678,0.240244156,0.116525355,0.484346567,0.273357136,0.152530646,0.192010467,0.168778633,0.150013661
0.163890271,0.29195018,0.106910717,0.567685552,0.515362801,0.277147325,0.284773279,0.146059353,0.201245406,0.168298611
0.14608094,0.360466257,0.284375789,0.099175244,0.451014006,0.193442467,0.123727906,0.120367419,0.17601276,0.15679182
0.192711633,0.34308882,0.260418585,0.556502302,0.834554962,0.266530888,0.286114732,0.033705699,0.141461357,0.372428635
0.187770458,0.122968265,0.222244614,0.391476007,0.101848831,0.285758249,0.154935073,0.206305966,0.147955483,0.3588118
0.236002389,0.129131007,0.12383829,0.563995876,0.155366331,0.278107628,0.196892881,0.159773182,0.100177641,0.148199596
0.183254688,0.447929896,0.145053037,0.441377776,0.171057175,0.375294275,0.156292252,0.080159248,0.167513751,0.284524103
0.239487221,0.206209652,0.177869198,0.523077786,0.099284283,0.198447321,0.145441777,0.254325668,0.222997963,0.264450173
0.073498422,0.143032541,0.12824669,0.175371314,0.200484728,0.197989958,0.191139176,0.240315973,0.194863275,0.206625707
0.084132801,0.201608764,0.275586193,0.210280195,0.186002164,0.184995035,0.201182159,0.157199019,0.232131843,0.235647385
0.063139734,0.279161776,0.268188068,0.494404616,0.095035367,0.155238239,0.213760865,0.110038872,0.175282745,0.122238732
0.065990837,0.350800986,0.197162118,0.253840233,0.140857964,0.25152817,0.197962229,0.138690962,0.201725224,0.247554503
0.190799047,0.280781435,0.160140072,0.208979988,0.260383319,0.283759314,0.24015953,0.088051924,0.159849894,0.117565948
0.32941033,0.195243831,0.107693035,0.224978045,0.551988363,0.25636787,0.092706844,0.088534036,0.21338064,0.164315389
0.210434224,0.332240999,0.240979996,0.217592047,0.155775225,0.094760976,0.090210359,0.20966421,0.169851702,0.378018773
0.27348254,0.344422049,0.232886407,0.434341598,0.274942532,0.103256708,0.095568014,0.190391015,0.158689605,0.21684415
0.324582231,0.275947208,0.115671986,0.525308701,0.461996376,0.188613787,0.132837817,0.183018957,0.112593321,0.270996537
0.157199449,0.112748801,0.271940881,0.439984098,0.24276747,0.397459683,0.233054214,0.236038412,0.114774451,0.24230015
0.193272909,0.128072349,0.225815597,0.244004615,0.503093167,0.348408107,0.206881247,0.156043786,0.11610568,0.207112182
0.12577393,0.20824013,0.272699307,0.452615488,0.113274345,0.283391801,0.220292507,0.17439145,0.141821856,0.248225423
0.205043765,0.183274273,0.245658675,0.244165209,0.596105895,0.428219899,0.082482692,0.140595943,0.154253623,0.078391959
0.250683842,0.363972151,0.303362925,0.44660954,0.575265209,0.335424267,0.121395589,0.059090543,0.191740771,0.07813333
0.170555525,0.417704003,0.334341391,0.204219239,0.165063727,0.270297118,0.115174547,0.051489094,0.209129809,0.073663679
0.469521216,0.176689434,0.054191605,0.246157531,0.085322481,0.441694891,0.345942443,0.070557112,0.187629801,0.191594584
0.122543727,0.340453417,0.330911833,0.27702605,0.091570018,0.464205271,0.122073785,0.173573405,0.135319801,0.171490021
0.122124729,0.183188853,0.350623217,0.492047404,0.095480423,0.454637437,0.311459834,0.16957082,0.236816689,0.250552716
0.087181162,0.159899795,0.185602856,0.199772938,0.110548672,0.073739723,0.162025864,0.107011338,0.232552796,0.244433954
0.218600594,0.202027319,0.218063674,0.389531373,0.166328223,0.189578907,0.164312666,0.157296155,0.230991526,0.134602705
0.200950714,0.191749448,0.216182832,0.36327886,0.141861378,0.258321982,0.166022906,0.098962398,0.150208371,0.147193318
0.186216022,0.182007193,0.223071249,0.593916171,0.086593937,0.426846451,0.120637056,0.141588915,0.185121556,0.110587011
0.101652413,0.246448135,0.257696257,0.254291957,0.783535385,0.39370118,0.13366935,0.14481414,0.181717232,0.199546357
0.134300866,0.164663057,0.187927301,0.245373439,0.600815003,0.557173402,0.134595735,0.08410352,0.154729442,0.102141345
0.109890081,0.349287924,0.183456012,0.159715287,0.18044001,0.358453775,0.147575797,0.088530082,0.109303685,0.107824722
0.300581458,0.124396956,0.18079062,0.306804636,0.712426413,0.338982134,0.142878869,0.161670051,0.072917638,0.313207014
0.357516496,0.119753348,0.218876021,0.483402414,0.074064206,0.265239248,0.160795506,0.106549769,0.263953352,0.293444615
0.190420761,0.118190424,0.264264354,0.31811662,0.12036331,0.175244285,0.147400227,0.230554015,0.141159216,0.178117476
0.315576309,0.149257265,0.314165089,0.456693079,0.080489605,0.456698474,0.142938221,0.147970282,0.160284864,0.225814756
0.21924566,0.065587444,0.117762419,0.34916124,0.113106382,0.148536336,0.173082067,0.194704618,0.139028666,0.236096678
0.264284488,0.100621042,0.252976203,0.494483706,0.156153493,0.145656633,0.133815247,0.021705055,0.210646975,0.235781182
0.225293461,0.260444325,0.120484166,0.223846078,0.131091455,0.321152096,0.198832312,0.216513754,0.262705718,0.26271918
0.228203188,0.180646304,0.248650569,0.431476058,0.845169823,0.090500082,0.205977862,0.164910429,0.175219866,0.356246539
0.177478275,0.280622441,0.126821478,0.229095781,0.605267633,0.165620728,0.148983034,0.156261833,0.178261459,0.336979788
0.145941699,0.408685924,0.233987909,0.222382556,0.153513346,0.274637906,0.184764909,0.102475904,0.211982268,0.205989913
0.233883195,0.427795179,0.187537305,0.238019063,0.135980397,0.28057794,0.164374687,0.223464338,0.131293279,0.128270096
0.170205295,0.448845114,0.301711775,0.440649211,0.163173746,0.251660216,0.083171668,0.197292938,0.196174599,0.199721301
0.345614741,0.335198279,0.252566726,0.242823715,0.09710143,0.245710983,0.055669117,0.135847811,0.157107386,0.293046783
0.050718572,0.155298867,0.213498571,0.171269063,0.140759864,0.255982108,0.064108293,0.121327473,0.257668929,0.100008913
