S4Yx30-hub-rcom-normalized,S9Yx15-hub-rcom-normalized,S12Y3x10-hub-rcom-normalized,S24Y6x5-hub-rcom-normalized,S120Y30-hub-rcom-normalized,Sc_S4Yx30-hub-rcom-normalized,SSYx50-hub-rcom-normalized,YSx75-hub-rcom-normalized,Yx150-hub-rcom-normalized,YYSx50-hub-rcom-normalized
0.111542804,0.121350088,0.110131162,0.153785961,0.156584402,0.282255014,0.085284573,0.12946319,0.177630939,0.149711568
0.095483764,0.207854237,0.068092711,0.081215391,0.076882914,0.192007472,0.036141895,0.152168863,0.087767334,0.22668305
0.10474744,0.179364359,0.135031013,0.165716446,0.188042332,0.238224916,0.074895146,0.024267885,0.198436764,0.110498759
0.130593364,0.229910968,0.057538459,0.263085619,0.150628446,0.260052337,0.14775671,0.077296653,0.160918275,0.071609079
0.128894971,0.157685258,0.122908264,0.225650422,0.142485268,0.293462792,0.121872499,0.230043692,0.103891567,0.120820156
0.132303275,0.09720675,0.171378634,0.221351227,0.163301453,0.239349214,0.051192646,0.268434524,0.108023867,0.19107786
0.157002687,0.126637149,0.097772335,0.320303772,0.129635405,0.179327293,0.060087017,0.235663334,0.192633583,0.162392338
0.201877923,0.218323917,0.320464555,0.251197565,0.159103292,0.18289429,0.145545506,0.186696314,0.183744113,0.150228052
0.134294752,0.290130271,0.114270611,0.393108618,0.086079559,0.223369476,0.180961897,0.166388959,0.188781762,0.171318274
0.094318178,0.286811094,0.154970852,0.169201037,0.165439834,0.188511122,0.140192004,0.189966294,0.093092128,0.090363401
0.139827373,0.22674193,0.142007844,0.128959934,0.119568058,0.123828136,0.112339434,0.055678291,0.108537766,0.073419228
0.052138165,0.136845463,0.165411639,0.258317902,0.064583967,0.072964944,0.171988911,0.012223451,0.079262252,0.128278375
0.150090881,0.043133817,0.117950573,0.139134088,0.171792238,0.323068909,0.143322372,0.139007314,0.154367635,0.050636891
0.14438484,0.07180206,0.088036082,0.167580519,0.156994546,0.199426183,0.108753113,0.115247448,0.179855477,0.173570867
0.162711876,0.113297077,0.085508647,0.312859596,0.151759192,0.203775234,0.047797581,0.125255702,0.24259415,0.131083359
0.175967113,0.243594384,0.09625203,0.43827045,0.169105164,0.166672139,0.180201496,0.174636599,0.214214866,0.179306323
0.107145914,0.184972421,0.053318166,0.207805777,0.140069144,0.200112097,0.092406964,0.149015623,0.287394606,0.137728855
0.057542499,0.13687512,0.20660515,0.404743814,0.141969176,0.178643593,0.190699139,0.200193872,0.19129091,0.115965176
0.119609159,0.280815336,0.284438328,0.230220698,0.116809492,0.380102716,0.059842547,0.14593473,0.197007381,0.102830717
0.139762769,0.078723892,0.121820043,0.24724269,0.170950765,0.291845051,0.187376656,0.095818829,0.188825611,0.156467966
0.104894707,0.161190177,0.266540672,0.224330869,0.130621766,0.145002102,0.088408595,0.057458956,0.054043518,0.086291186
0.127111718,0.086102369,0.210808901,0.183982975,0.063808216,0.221451378,0.182533536,0.091464954,0.149405543,0.110642776
0.052712731,0.129895919,0.189624354,0.166767112,0.156911521,0.089167681,0.074457174,0.101034485,0.172701264,0.16848916
0.116169973,0.108653845,0.207952177,0.169940067,0.15336885,0.111048442,0.09811858,0.140906146,0.108060788,0.16364283
0.064285484,0.144984464,0.262935712,0.300584877,0.214364117,0.171407024,0.086019278,0.088832264,0.168052633,0.198574388
0.168552943,0.231178884,0.168873432,0.275209858,0.169699154,0.283040216,0.139116804,0.10371603,0.17460556,0.203253233
0.105399991,0.27442539,0.16562043,0.391530683,0.136053163,0.232987206,0.162815831,0.142379139,0.147477615,0.066079958
0.125850434,0.106689708,0.208579165,0.165702154,0.131687077,0.296559561,0.100607542,0.092140824,0.136876707,0.184238
0.221308147,0.169163794,0.237766912,0.308789156,0.106603378,0.147617197,0.169083014,0.109354579,0.169725813,0.213197352
0.082963119,0.159587025,0.263124431,0.385068903,0.126150126,0.294125362,0.193225357,0.205492319,0.216085517,0.127225777
0.056263283,0.030037032,0.102874242,0.200081576,0.116831852,0.206743505,0.079351418,0.106615545,0.199087939,0.194644179
0.116124421,0.158955257,0.147620561,0.053154237,0.159956619,0.151440352,0.116104691,0.071968609,0.030692214,0.15237467
0.040510117,0.119188198,0.201115694,0.165857733,0.139892487,0.22892597,0.102210611,0.094868367,0.078023448,0.266960781
0.123100613,0.259138679,0.222698905,0.340355534,0.164624816,0.04459176,0.087444058,0.159513198,0.052383978,0.170574996
0.076233582,0.292079781,0.201697899,0.413148785,0.240967928,0.260891496,0.231411676,0.19497346,0.15675415,0.217419834
0.087184454,0.10944742,0.132561431,0.394087505,0.081938635,0.281699805,0.174608606,0.208012283,0.069728505,0.1763529
0.130943071,0.091981693,0.179457886,0.350319891,0.136656702,0.120439839,0.087188368,0.204616646,0.154549441,0.122452549
0.142342979,0.038475832,0.216427798,0.404259366,0.128316749,0.283900474,0.10362513,0.17393184,0.100419079,0.143252067
0.171540814,0.224609457,0.184736698,0.515253857,0.184643168,0.101708686,0.089351164,0.104348309,0.078139416,0.109410336
0.161267632,0.218638593,0.195935271,0.477919759,0.124870719,0.362162904,0.11482715,0.255317977,0.172075958,0.12088277
0.096299423,0.043612566,0.174208839,0.1763118,0.101173614,0.193189338,0.110095815,0.139734766,0.057266985,0.067374772
0.080816522,0.128176812,0.140667967,0.174566825,0.150144875,0.219501401,0.060563088,0.150146125,0.015430783,0.121705773
0.121269258,0.223329305,0.165647619,0.169456716,0.166507358,0.16771317,0.168070156,0.131410615,0.170696837,0.135713788
0.073811347,0.233835996,0.221150856,0.27008171,0.143828665,0.225783375,0.125732717,0.142462812,0.150451458,0.095422334
0.061755581,0.129204913,0.199410449,0.259913961,0.108623509,0.181191382,0.177006758,0.143711956,0.117934792,0.101881826
0.138726625,0.140140968,0.057652134,0.260373138,0.06412257,0.236509525,0.183386646,0.236438357,0.179975683,0.130236285
0.07928634,0.221763278,0.285816128,0.403482207,0.167872046,0.129191129,0.24778525,0.19164488,0.19440989,0.177717065
0.120283042,0.266071066,0.281175972,0.340655168,0.163381918,0.233842365,0.112963137,0.11395087,0.159107091,0.175317713
0.090015069,0.137085345,0.242833169,0.225592493,0.148101926,0.163998786,0.086583893,0.094833782,0.093098785,0.17125741
0.127126268,0.149411484,0.147657164,0.23304374,0.175141998,0.302187217,0.223116829,0.192345737,0.215324928,0.188192441
0.03682788,0.207381611,0.224046741,0.214899501,0.114149598,0.262037306,0.224813214,0.034790662,0.22165277,0.07562656
0.071748471,0.241344653,0.113311685,0.177381478,0.171375994,0.208197528,0.110276662,0.133996626,0.209251959,0.136625603
0.112047371,0.243364568,0.177948008,0.269235488,0.181782864,0.213510885,0.161250748,0.08215134,0.176223443,0.07393286
0.14108626,0.176253477,0.186679524,0.250009158,0.107775713,0.20544142,0.131694689,0.047187897,0.185757352,0.174970048
0.101041441,0.156127875,0.223024744,0.292491603,0.094337383,0.336504916,0.105623463,0.173626503,0.117958482,0.064536055
0.087299017,0.241272611,0.033216286,0.355581335,0.090001053,0.255907178,0.183652082,0.12192901,0.117876062,0.153193827
0.131451936,0.2697113,0.111341246,0.396733204,0.178455603,0.211203203,0.04269325,0.083982533,0.183328855,0.164914235
0.144318804,0.161292898,0.061732036,0.34239544,0.131276849,0.111580635,0.170892144,0.191332019,0.169144766,0.183564471
0.089738922,0.25902146,0.185697249,0.372115432,0.110712233,0.229042096,0.093533271,0.176075274,0.141096768,0.110964874
0.198192979,0.164045853,0.294891201,0.261673544,0.146694754,0.153920238,0.171697974,0.227470976,0.068015662,0.170629767
0.173592181,0.276278024,0.116438827,0.178712135,0.134181017,0.133313975,0.132449325,0.080391465,0.064755928,0.164193886
0.186142617,0.178853388,0.147458566,0.192900616,0.170850556,0.108190512,0.096028809,0.057867652,0.06484921,0.197659588
0.141836093,0.149864551,0.110066907,0.254509137,0.147463536,0.213884522,0.09629328,0.126385556,0.071022264,0.220176036
0.161519037,0.259246104,0.189311285,0.416012486,0.151055943,0.145490244,0.142313441,0.138083841,0.14514079,0.15690391
0.15597171,0.226861622,0.286594361,0.209289217,0.127246246,0.239059709,0.216983201,0.08005898,0.117850847,0.143885386
0.113915279,0.091409047,0.130061127,0.210000419,0.058257534,0.167490418,0.087661619,0.156461677,0.16700417,0.130468392
0.166120472,0.134938334,0.170770515,0.255537791,0.122905846,0.281080635,0.121504031,0.14094176,0.125261528,0.088352709
0.115700063,0.168664774,0.24552754,0.211875645,0.158243741,0.261094775,0.194982055,0.206275467,0.17507511,0.081848514
0.211770033,0.154764582,0.156937495,0.399174945,0.161624631,0.196937657,0.236144576,0.080544365,0.164951522,0.239035637
0.186809797,0.175803186,0.17752903,0.262950406,0.095878075,0.31980091,0.158026171,0.253708418,0.12140507,0.221169134
0.153949636,0.303977981,0.097545862,0.08882422,0.11251209,0.212183253,0.202313917,0.06084773,0.113462405,0.198243752
0.094869621,0.122368668,0.090934325,0.152524939,0.178827237,0.152642839,0.181571457,0.157245617,0.233481315,0.122491203
0.163706594,0.03777916,0.05974189,0.171182584,0.07938868,0.12847078,0.162699659,0.119427293,0.136782511,0.140230755
0.112975113,0.192540894,0.169790157,0.257602212,0.121767767,0.080264442,0.15995398,0.057429352,0.056974852,0.14489547
0.099041631,0.072141293,0.099348793,0.281782584,0.149148646,0.147267164,0.15748766,0.118930122,0.166386138,0.083076507
0.066437556,0.38357851,0.124289179,0.22626565,0.153509039,0.139014577,0.214621653,0.057934155,0.102705979,0.184284354
0.137384251,0.376566143,0.157210982,0.271777687,0.181768572,0.197520956,0.176992409,0.122394793,0.19072694,0.10490715
0.200602174,0.105099668,0.203172552,0.193780031,0.156431362,0.291664113,0.10560569,0.15500997,0.157521685,0.196828365
0.104175591,0.013444075,0.18063542,0.253268781,0.127669095,0.200106295,0.198303666,0.091630231,0.126737267,0.042229869
0.222085238,0.29123829,0.134749338,0.424564492,0.120123927,0.37734286,0.068343,0.149537752,0.252947633,0.089320038
0.15090794,0.127261808,0.180351762,0.155829245,0.130096741,0.158582835,0.114196427,0.104380313,0.212735803,0.176788191
0.310130944,0.194739326,0.080250831,0.112835687,0.177705543,0.099862696,0.069400474,0.092901396,0.188176253,0.117078241
0.117235928,0.182577531,0.092323322,0.189852022,0.064805124,0.110913491,0.123072062,0.159621737,0.151190434,0.157444725
0.400061554,0.186506889,0.14336294,0.305931594,0.150921309,0.23845368,0.095027095,0.125195096,0.089158563,0.125133514
0.136689457,0.075363074,0.108048603,0.246467501,0.170134327,0.129192222,0.166966863,0.131112695,0.125074382,0.127872306
0.306225759,0.146952514,0.160624853,0.273444744,0.126078723,0.1272933,0.178408695,0.046550586,0.169654056,0.219216237
0.17517847,0.191632029,0.067812326,0.258488917,0.149483473,0.368568143,0.159600593,0.060605232,0.183411108,0.14756755
0.097267055,0.302752039,0.209920197,0.220322881,0.15985547,0.329549403,0.137711407,0.143433681,0.17661001,0.137369558
0.07323694,0.031187027,0.221032693,0.19724514,0.145830287,0.161292227,0.111180454,0.183560867,0.170713728,0.133855086
0.04440001,0.203312357,0.187334057,0.185614137,0.114283663,0.441516517,0.188555563,0.201442963,0.163103107,0.1294671
0.056189748,0.092623354,0.094718503,0.129583462,0.123568618,0.21285692,0.15660998,0.03083144,0.125950235,0.213386794
0.150108936,0.183064606,0.143856551,0.195171052,0.168567277,0.162089033,0.20064875,0.102378655,0.090679139,0.089929218
0.082520074,0.04650883,0.080111691,0.195869843,0.165436545,0.250406445,0.265073571,0.142336439,0.097257609,0.154276841
0.212357078,0.134901055,0.155090544,0.303142006,0.203629009,0.111571711,0.207313388,0.107164291,0.157733356,0.081350295
0.237453761,0.199477348,0.142646402,0.153483231,0.197442488,0.080943825,0.141675126,0.140679542,0.057747765,0.117160367
0.135948944,0.08907661,0.17330622,0.262798851,0.079390103,0.209163754,0.121717719,0.063991729,0.187516555,0.190634489
0.23502633,0.244697369,0.069823515,0.277969048,0.160617863,0.270478607,0.201967637,0.137327738,0.247331095,0.16536334
0.205543896,0.18733893,0.142741493,0.224682381,0.130848692,0.374443299,0.181354869,0.121167057,0.231314827,0.134851439
0.090851218,0.152908831,0.155237423,0.38256095,0.223891478,0.085675567,0.16416508,0.083750916,0.12225652,0.180841198
0.212108624,0.195413658,0.177335744,0.394851877,0.123387754,0.10503702,0.142265489,0.16432431,0.20438683,0.143079071
0.152231453,0.066700941,0.078568916,0.09757608,0.169377195,0.194085146,0.126412668,0.203522177,0.103590235,0.123616197
0.125121455,0.17777662,0.151414039,0.131896129,0.127155598,0.119328456,0.118510687,0.193568598,0.179747113,0.129982405
0.15088247,0.248139897,0.158201425,0.128367356,0.126709715,0.12529209,0.126499983,0.046422486,0.17937198,0.20887911
0.120507042,0.127507261,0.174283554,0.341082054,0.118680977,0.202286469,0.172714842,0.040995889,0.119030754,0.243851852
0.163864858,0.035944916,0.110181362,0.311878454,0.168814909,0.155602213,0.088815706,0.175954499,0.186564991,0.069611289
0.140941135,0.143200179,0.194503219,0.30336509,0.169047573,0.297826734,0.213637918,0.198443686,0.13857775,0.123941722
0.19936931,0.140651068,0.277550652,0.239334827,0.139534016,0.180678993,0.218225895,0.118832986,0.161939277,0.092820785
0.111270164,0.324970043,0.292320177,0.27953293,0.189193004,0.374473368,0.222464932,0.063357658,0.152067392,0.081493407
0.193874375,0.355187034,0.163759813,0.294543769,0.177501575,0.235547221,0.192367805,0.1765442,0.15143918,0.111492847
0.200930295,0.18967369,0.170692574,0.422277883,0.063931888,0.236637501,0.052947631,0.136273803,0.146439309,0.32231077
0.169386723,0.136350575,0.086837214,0.148775269,0.155141363,0.071169314,0.131534822,0.101051611,0.162478618,0.122616478
0.117137538,0.093456265,0.169966426,0.223589662,0.177744034,0.155868823,0.151303046,0.116023844,0.062427421,0.200641368
0.114302423,0.191199634,0.139857636,0.227518737,0.170741596,0.048122974,0.087414646,0.092104846,0.185639554,0.108693746
0.191259892,0.229699246,0.15255643,0.170819598,0.077136376,0.183814161,0.074594172,0.149436804,0.101961468,0.160071932
0.09784325,0.138684887,0.166001165,0.291845532,0.112506796,0.242623498,0.11554825,0.143213728,0.109070734,0.047000646
0.198309074,0.22080144,0.151248793,0.127378668,0.146302958,0.219532072,0.135462176,0.226865595,0.074013644,0.054896724
0.100481061,0.138050934,0.160461481,0.309743915,0.170806155,0.28093628,0.108552654,0.109488481,0.130617168,0.194858561
0.220316483,0.157730981,0.225781027,0.193479059,0.140062816,0.233647177,0.153412119,0.11323105,0.113177441,0.151523498
0.234025951,0.096956479,0.220629281,0.174520692,0.138455713,0.286474159,0.198814671,0.191142311,0.112672546,0.174351549
0.095770617,0.211973234,0.138335971,0.138196216,0.085428981,0.116640858,0.218423109,0.152142614,0.153209018,0.06298522
0.063119434,0.050915049,0.150417738,0.250647925,0.18868735,0.219953593,0.113581764,0.027037116,0.099661546,0.04156382
0.114314025,0.130896452,0.134912856,0.18136818,0.133230236,0.229615188,0.075178353,0.154656102,0.071039184,0.086038661
0.170382743,0.102903286,0.319097508,0.129468316,0.140783519,0.15097158,0.132144943,0.038622447,0.171270901,0.177346305
0.226800969,0.21962779,0.214167859,0.179434684,0.172363052,0.154732994,0.088571775,0.075098487,0.12695216,0.167151911
0.134529121,0.290224786,0.105453319,0.278900838,0.14197881,0.331148942,0.125537822,0.092010128,0.136443278,0.17961697
0.045854055,0.091498753,0.35228667,0.295860667,0.073765271,0.166478861,0.1079082,0.09386275,0.156102366,0.176740552
0.15902169,0.086066259,0.202574423,0.214945265,0.138045023,0.061881531,0.154786413,0.188316805,0.214750157,0.081101424
0.073728175,0.387941291,0.128505404,0.313069415,0.161832414,0.242784121,0.117280427,0.095496937,0.226728771,0.224167143
0.122783375,0.209297465,0.222969537,0.240249587,0.19374357,0.353437425,0.136004574,0.044197667,0.208622988,0.141570828
0.16390283,0.240654626,0.112423226,0.221623922,0.172989237,0.290097033,0.142101417,0.06975084,0.110324757,0.0880069
0.153343214,0.125320771,0.204184041,0.226194275,0.144105194,0.189257998,0.115506454,0.146070276,0.135837352,0.113139248
0.169360408,0.14160603,0.094817781,0.107252236,0.144651111,0.222053819,0.193244781,0.086352826,0.207316235,0.024671886
0.083933889,0.099198297,0.099291496,0.075044068,0.119449259,0.173222654,0.1203732,0.129422034,0.155133671,0.228471718
0.168069052,0.179477573,0.091185532,0.292474324,0.156596815,0.328465244,0.135094963,0.091056762,0.161876813,0.118687474
0.231551832,0.041463338,0.197051859,0.296413986,0.086083468,0.180744853,0.136862573,0.023720937,0.014136256,0.121502703
0.101681728,0.156909198,0.029105495,0.13753407,0.108532927,0.31632165,0.085811964,0.093388998,0.189466984,0.269395429
0.19088175,0.176278052,0.115953648,0.096008413,0.125654105,0.312360715,0.147545276,0.136636908,0.223314735,0.18964656
0.074377929,0.186132596,0.107021471,0.409946731,0.180137597,0.130898132,0.069077355,0.150201199,0.150099669,0.194272019
0.173576103,0.069474868,0.12193552,0.45334097,0.180351254,0.321137269,0.151790082,0.092683108,0.157568771,0.19598666
0.232811889,0.290882561,0.187716974,0.34882611,0.168008307,0.157106302,0.222382185,0.179985115,0.080080486,0.209945022
0.123928941,0.217708977,0.090165818,0.330273025,0.045900843,0.051992034,0.121957976,0.118021665,0.076178408,0.143781071
0.123103737,0.228842223,0.071760442,0.433885548,0.130924952,0.15933636,0.088266636,0.072089278,0.126268867,0.181514773
0.07568224,0.22697727,0.12243799,0.195569375,0.093492842,0.120380326,0.068831984,0.188152771,0.174235988,0.151163635
0.105520455,0.153647386,0.249224361,0.300086682,0.159150388,0.200857522,0.111216612,0.083273751,0.18712608,0.120646052
0.141837753,0.267535899,0.152712865,0.228132804,0.178720789,0.398403962,0.175655012,0.069863417,0.2022394,0.141880239
0.062690927,0.154062153,0.165951803,0.477280421,0.158550402,0.240130809,0.042184599,0.087835425,0.173412159,0.210581097
0.081016205,0.303024494,0.290370282,0.073831446,0.151816978,0.24511422,0.068442746,0.126334543,0.087729651,0.165514382
0.110869528,0.118673049,0.11140439,0.190560167,0.1837595,0.153510482,0.118643243,0.126302722,0.224770484,0.15482913
0.149838389,0.271191965,0.086214618,0.157357627,0.093321399,0.502188227,0.232979243,0.116246778,0.155049243,0.142330141
0.073976581,0.147119396,0.312041205,0.526858745,0.179990824,0.312206755,0.038949526,0.075624325,0.104906315,0.137640511
0.036138386,0.219759177,0.130349126,0.303208092,0.058131593,0.186687624,0.07098297,0.084749036,0.10931633,0.15265649
0.094719427,0.266812303,0.161972087,0.269249642,0.125386228,0.268106607,0.035047213,0.062297546,0.160634411,0.385738548
0.070492458,0.137410472,0.175101142,0.390267717,0.197266447,0.091977028,0.129430239,0.160872922,0.156712176,0.278990666
0.09839751,0.132182288,0.14406226,0.216686546,0.135649402,0.187834235,0.074456768,0.036854309,0.10351612,0.307644319
0.109893764,0.289219359,0.115824547,0.166951161,0.187178831,0.179708012,0.067359052,0.101125386,0.170873383,0.079648882
0.169905354,0.284669975,0.275270636,0.145205453,0.172521371,0.286058247,0.142578414,0.104147234,0.155692074,0.247518544
0.101586741,0.156013142,0.228753802,0.20004974,0.160959087,0.226949915,0.162659023,0.145433351,0.168768635,0.154963125
0.104274631,0.297127692,0.265702331,0.165950093,0.14645549,0.075642525,0.140230129,0.089612106,0.086572894,0.230074649
0.135032536,0.201313861,0.125215758,0.428706526,0.107561238,0.23708411,0.134910855,0.119581884,0.048823586,0.137361638
0.164900077,0.143672536,0.334569651,0.51353664,0.099590967,0.162549298,0.161627989,0.06119364,0.207472078,0.349872707
0.169852483,0.233367475,0.119920782,0.135947539,0.183655031,0.145547443,0.093504327,0.085733317,0.04832667,0.112426547
0.062083067,0.148938899,0.088525473,0.260303839,0.263541857,0.187830939,0.150885252,0.082543009,0.141120693,0.168572346
0.088070028,0.248366241,0.117943629,0.263259431,0.054972866,0.312924792,0.102531422,0.0544906,0.107239877,0.221923828
0.160261253,0.208203876,0.227421539,0.048120299,0.110600989,0.0738382,0.061413161,0.128831751,0.064369475,0.186165155
0.146810134,0.10400688,0.132905,0.056080625,0.237730983,0.213978736,0.079521269,0.103495548,0.119043027,0.069349459
0.167209389,0.184235437,0.158311918,0.340919142,0.192103086,0.14885398,0.129814187,0.190314905,0.054398173,0.214588754
0.211291015,0.107511449,0.102129742,0.351957178,0.179326002,0.102541229,0.106808661,0.085596869,0.016989019,0.323953176
0.260407111,0.197451845,0.193841877,0.347771887,0.145262091,0.105435154,0.143495888,0.046630789,0.117497553,0.143325388
0.194183664,0.290967568,0.193177686,0.384371293,0.225620529,0.203910806,0.138892257,0.09682093,0.122619614,0.179923812
0.270492924,0.201165841,0.129022482,0.423654645,0.076577562,0.117696425,0.025490796,0.085320309,0.285506144,0.301918833
0.050039936,0.08496538,0.12156336,0.069859239,0.244844114,0.105061986,0.153323999,0.070622863,0.134152501,0.108308701
0.048226637,0.193077052,0.035147126,0.172876065,0.175649098,0.178635454,0.098039596,0.077752022,0.031931795,0.185808299
0.154406222,0.164064453,0.210416139,0.172212908,0.143664836,0.203571386,0.148119595,0.113126505,0.03591213,0.102607854
0.197439108,0.136549554,0.095657485,0.220937518,0.313521329,0.237973785,0.19702886,0.136433673,0.249016795,0.176379226
0.09672103,0.186509065,0.140301506,0.119627085,0.22363178,0.085818488,0.242610232,0.15785976,0.067279489,0.173028379
0.19301522,0.175923527,0.244009366,0.23858444,0.097759391,0.157119309,0.244166367,0.084173698,0.149459054,0.08538644
0.133237736,0.275422453,0.173166742,0.289092884,0.191529777,0.214675341,0.113291656,0.192939204,0.226710479,0.206143474
0.157766455,0.143113543,0.232858678,0.431192073,0.227027258,0.093408858,0.171481783,0.169905614,0.14717609,0.239409056
0.104170799,0.332499713,0.24614266,0.395654104,0.041450913,0.161234213,0.131290907,0.181932528,0.190104601,0.281848738
0.120353627,0.163521486,0.210643179,0.266070054,0.032043755,0.108215058,0.161143724,0.13168435,0.201285582,0.249072121
0.073401105,0.153444489,0.14615087,0.173205554,0.085460251,0.21043942,0.110054787,0.074764486,0.036182958,0.079970247
0.193518707,0.206598877,0.041254722,0.245817828,0.188373383,0.120408397,0.162548051,0.025116998,0.113316954,0.070605848
0.149055416,0.154733221,0.1269153,0.092109879,0.100699063,0.126574138,0.131851449,0.056317562,0.166237707,0.069595821
0.084291405,0.252800366,0.247182304,0.23464089,0.128977371,0.139642151,0.126809757,0.065370235,0.117638492,0.144807795
0.316982447,0.148560851,0.193801506,0.093995516,0.180073566,0.173858939,0.217540466,0.090018655,0.127726687,0.247776091
0.081217596,0.129931884,0.20370526,0.280904474,0.173069241,0.295797627,0.145856778,0.145327969,0.056494288,0.057655536
0.12224121,0.093111132,0.092918716,0.362995794,0.143811632,0.120083758,0.124205682,0.087659321,0.146445611,0.228660313
0.086803373,0.171603485,0.121037244,0.290166479,0.156928149,0.247301803,0.191718064,0.104270619,0.217763799,0.335466903
0.101969081,0.205550151,0.253040483,0.416002833,0.103363757,0.143803307,0.012322137,0.06280589,0.066828952,0.104982678
0.188102875,0.246283235,0.216355121,0.431239045,0.165049937,0.305521735,0.163995709,0.107628014,0.049586024,0.113363114
0.055391382,0.19529011,0.153665583,0.19114375,0.142418297,0.227715295,0.119124625,0.071586048,0.208802971,0.091174373
0.114361092,0.088799139,0.231294076,0.164435823,0.046173296,0.129391732,0.095698092,0.011887107,0.090911357,0.088305006
0.087678208,0.145593499,0.173480223,0.110902825,0.130032623,0.131739146,0.165439168,0.078245348,0.079658259,0.249808175
0.13273792,0.217944894,0.145573774,0.079800747,0.073582723,0.185660267,0.163331044,0.123444523,0.148685822,0.089218646
0.159283222,0.232061966,0.048100813,0.092259456,0.102254125,0.08530908,0.09059655,0.095189263,0.187033477,0.141046228
0.108382532,0.148383376,0.237813905,0.25832149,0.133820398,0.110477012,0.176569703,0.100892187,0.228006263,0.152194991
0.177342734,0.19803154,0.082875458,0.124432549,0.146721907,0.119697191,0.078796958,0.092525083,0.199151113,0.207370347
0.101088091,0.193508069,0.121314732,0.248410899,0.117695285,0.145218937,0.153238048,0.097624017,0.122856177,0.131676136
0.182387998,0.241390175,0.169220644,0.215396044,0.167021062,0.23449386,0.059255668,0.14702963,0.116249278,0.243004718
0.14355892,0.188289985,0.196892121,0.193127866,0.180028659,0.129625264,0.173058088,0.224089507,0.182357132,0.030291766
0.153730994,0.189431828,0.182742371,0.124683609,0.099600448,0.170450241,0.080840631,0.058218745,0.084528281,0.137140664
0.161549277,0.291159941,0.202641567,0.296798933,0.109977703,0.07683939,0.162524867,0.108143269,0.184811094,0.068745802
0.098004398,0.238409787,0.304469547,0.227150987,0.081434782,0.250890094,0.148522122,0.112973282,0.160102551,0.086307279
0.215680318,0.068076156,0.273583267,0.260487054,0.055084108,0.304403057,0.058012711,0.20602763,0.277063745,0.169056703
0.162388925,0.151556624,0.16134006,0.190319759,0.15861051,0.161092802,0.114375202,0.254660566,0.296436649,0.12818845
0.122671843,0.147518005,0.15604467,0.357150258,0.147348137,0.171361233,0.136366451,0.103305915,0.053409569,0.122639936
0.194233306,0.082501682,0.117319739,0.205576704,0.12674763,0.255475104,0.163764935,0.06852416,0.140857819,0.050502583
