0 6.796972043835031 -0.3213262843567184 687 687
20 11.190777398696389 -0.250950017476407 217 202
40 8.739399646991348 -0.3553711856687414 232 212
60 12.807949375458413 -0.20767768909160023 210 175
80 14.609328151091658 -0.17844791974033625 216 200
100 11.508648750127625 -0.34109219708183547 224 213
120 12.385338066694539 -0.33862036226021486 233 207
140 8.39624814668485 -0.28672144538945754 217 182
160 9.85659023963231 -0.3842889511281745 225 193
180 12.580512013782643 -0.17395439677347646 242 232
200 8.740938776995817 -0.19866013283538053 239 233
220 10.443930249639374 -0.5456929998071325 236 221
240 7.778647566477128 -0.1881149611553311 200 171
260 13.62363137457632 -0.3903981701628194 222 208
280 14.808267910773308 -0.23317980749682798 224 205
300 12.48924577496224 -0.3080675952768154 223 173
320 13.058228273328254 -0.2584824279890555 228 214
340 9.90174546206435 -0.3929323204827093 191 157
360 5.310325237082505 -0.308901416874082 212 188
380 8.824726295609295 -0.2734671524518715 227 215
400 9.938475709808143 -0.3169249997210227 214 173
420 10.10020725718498 -0.24183318356343442 218 210
440 12.975542205952637 -0.30024860545942533 216 173
460 8.612014970507973 -0.19478277659779875 220 210
480 8.603546892263436 -0.33562223914699163 212 178
500 11.998533450276305 -0.2916301850808374 205 182
520 11.700170574360447 -0.2663398619993018 220 203
540 11.29972280539383 -0.37224487477994217 230 222
560 8.375129740464516 -0.14309452465268313 203 181
580 6.4197768206617125 -0.26783539007467827 220 192
600 11.417655694172113 -0.30547427959948026 228 208
620 13.983084985860042 -0.1996108355082713 225 220
640 14.709994051430915 -0.3744937182364626 231 218
660 11.223964526394319 -0.2654497291857816 213 194
680 13.073347053085532 -0.24385632136511204 218 199
700 14.843026358729988 -0.22551048210685298 230 215
720 12.948719871380066 -0.2965513575292037 223 210
740 6.61097158348309 -0.27989010739504583 203 112
760 18.59344196557773 -0.27909446292082374 218 176
780 8.890067643270045 -0.28982878404697543 203 191
800 9.126344073869943 -0.3606382465894301 216 189
820 7.2469699008334345 -0.344531172809011 196 77
840 8.777731036704983 -0.25728442481275204 225 214
860 14.580643115388328 -0.31375580024407557 243 238
880 10.917222573232067 -0.29375593354430374 233 185
900 14.961397840419604 -0.2895461474556996 228 205
920 10.411112636488186 -0.14841494583958792 217 197
940 10.532296545194185 -0.3714982403217696 223 210
960 11.566741251662364 -0.3241794932643116 230 223
980 9.171915788062504 -0.2675787379820975 216 179
1000 21.302974633767928 -0.2411387663364689 228 212
