0 5.832271505876813 -0.2991000555521264 1276 1276
20 4.557041985579187 -0.20328156190661673 1022 1020
40 4.521013048228609 -0.23060467373968518 978 973
60 4.6905393161634805 -0.22867369676977867 996 994
80 4.724301407725911 -0.22453365393646796 899 894
100 4.3898656374946805 -0.22867462133388794 987 984
120 4.348168281875512 -0.2283190814565016 910 903
140 4.385392095943251 -0.19948868105934803 957 954
160 4.372087752238371 -0.20468835257082885 988 982
180 4.131529414625192 -0.2006818943995231 1121 1114
200 4.890815603592934 -0.22676916120280344 955 949
220 3.8104839563369985 -0.24259977887137685 895 887
240 3.8229972544289965 -0.2136782773578536 807 793
260 4.49870253470902 -0.20417816672276445 869 860
280 4.518475255616627 -0.2111117427472382 951 943
300 4.523545611205238 -0.21202253161866302 896 892
320 4.381603735893696 -0.2328718177757928 919 912
340 4.308621015069077 -0.175843816594487 1015 1003
360 4.95351317148807 -0.209584945112389 944 939
380 4.346869186389787 -0.23156867719085994 928 918
400 4.904401390139079 -0.22750673214002837 929 926
420 4.18242769377058 -0.22415101366291923 814 809
440 4.077930025062063 -0.2049097179955366 906 893
460 4.745877843298992 -0.22404357216640058 875 869
480 5.247745375686783 -0.2381661000485672 889 880
500 4.417755679009234 -0.23482137818161297 919 911
520 4.733134704820604 -0.23841518348715685 862 855
540 4.482304616577566 -0.22960670955133955 879 868
560 4.7401658647074605 -0.2152129736621906 948 943
580 4.249937887825382 -0.1985873114886434 1100 1096
600 4.6685867883671905 -0.21026774243280744 1092 1091
620 4.438730480342491 -0.1972807169368641 1070 1064
640 4.549846916869135 -0.20854646035436541 1014 1010
660 4.498557579196842 -0.2046803843937619 928 923
680 4.620076523986198 -0.23206990380561843 897 886
700 4.3538688825242025 -0.22309974263766919 956 949
720 4.575398459331877 -0.21108756579397103 839 836
740 4.532454244162533 -0.22054129379232257 903 889
760 4.662394539738109 -0.2169006065649156 788 781
780 3.8274273441033744 -0.18646571811015822 940 926
800 4.081001674076394 -0.22598223756733704 931 925
820 3.960606199622847 -0.1934186305479173 970 956
840 3.785117045274105 -0.18399064477666693 1002 992
860 4.234261809642487 -0.2645380934854621 885 878
880 4.196049647446039 -0.1999563709343165 866 859
900 4.095582175308701 -0.22495607036820098 933 925
920 4.2435358230656535 -0.20475052770754543 909 893
940 4.33122154102865 -0.2301410196807686 900 896
960 4.698925293055321 -0.22326205031475133 874 855
980 4.5307514743891835 -0.23588858953734038 849 844
1000 4.455180220619248 -0.22193548387096773 907 905
