0 6.112583516528701 -0.29998198566058576 1175 1175
20 6.904466636504877 -0.262858498458004 994 994
40 6.358055997020013 -0.26508963696707977 979 979
60 6.561629622026646 -0.30855369530068333 958 957
80 6.255023939339813 -0.3153955224851378 919 911
100 6.240102855076904 -0.34157659789462913 877 870
120 5.886259668108569 -0.3223589684879362 901 886
140 6.021505485263426 -0.3827864193664382 834 826
160 6.696731717441059 -0.2951522403935646 892 892
180 5.584740414369053 -0.24856530416143108 951 942
200 6.477620023737231 -0.2825207497389105 996 995
220 6.3191666470977745 -0.26115726030520214 954 946
240 6.452329206215072 -0.3303060612122425 895 893
260 6.734171640655499 -0.2891948821969107 945 944
280 5.942538737229859 -0.3376397454482911 946 942
300 6.752607079240646 -0.35012084271583677 919 916
320 6.604429796572661 -0.3589934272300469 836 821
340 6.329808094282493 -0.297191980318412 873 867
360 5.998432136422163 -0.25622875048962 957 946
380 5.817989390705254 -0.2606405672565574 969 956
400 6.143461324209137 -0.3008595125916338 913 866
420 6.347740582877157 -0.35677850945960077 814 786
440 5.620073266000036 -0.337837176585724 866 837
460 5.34144541863763 -0.3442805204170547 876 842
480 5.946383164732744 -0.3950480244635135 825 813
500 6.240130239636387 -0.3490442930642981 817 792
520 5.824676389459676 -0.3133506743193193 924 917
540 5.667803064880178 -0.31157588335175057 964 960
560 6.176912100535269 -0.3359249507125184 916 906
580 6.221173140659018 -0.30603635195545686 985 982
600 5.730544882284046 -0.27874106178477187 1047 1045
620 6.259281139906615 -0.3020216060672568 1014 1014
640 5.73551377519583 -0.29307571596704585 993 990
660 5.953682362567519 -0.31681956408331535 909 907
680 6.633412092642142 -0.33103043655259956 889 889
700 6.04622198267014 -0.30715005035246734 936 931
720 6.6878366278705546 -0.32246653405730874 895 886
740 5.7796165784632585 -0.27484561419882714 910 897
760 5.546139720944443 -0.3341463772152269 877 859
780 5.859705392628001 -0.32977718360071306 818 779
800 6.055863882186295 -0.3638633447390933 850 836
820 6.976476317369853 -0.36064822613793335 876 870
840 6.190634579008834 -0.3634264490071558 866 856
860 5.505302098549273 -0.3556231884057972 856 839
880 6.28725832286303 -0.33659717445367476 861 847
900 5.515482297484121 -0.36888305665617716 920 906
920 5.472115103619042 -0.324641864443019 971 949
940 5.337411665194599 -0.33979713996290106 880 878
960 6.221874315701563 -0.32100076645133035 827 816
980 6.007717519447039 -0.3030195092107947 970 967
1000 6.15208952978672 -0.3421779588786792 912 911
