A1-LCD-clique-rcom-normalized,FUS-LCD-clique-rcom-normalized,EWSR1-LCD-clique-rcom-normalized,TIA1-LCD-clique-rcom-normalized
0.2933632095239493,0.27333545807290116,0.581690934,0.2546610712751977
0.2648043909144935,0.3005665318710988,0.3870400686595561,0.2369304773769363
0.25565066,0.24614417516367174,0.31852008236593765,0.32910916684884084
0.3299381169916827,0.2563756181314641,0.361862208,0.31570219463682575
0.16275180524698932,0.30530645579393173,0.3036983763924596,0.350746408
0.2507412782921518,0.2788245003520551,0.5006227715368203,0.16739500177106276
0.2045779904527498,0.3034425066201472,0.509796776,0.25692367415552114
0.29749821087244177,0.261919605,0.3970331939245896,0.074347271
0.2464849921900465,0.15441103914823873,0.2445597197219793,0.12056080981846383
0.2406956013804588,0.24386712039432282,0.3471844417737677,0.23185904320562156
0.24385722590133518,0.3566164244345323,0.37735312659910136,0.18089517696998225
0.32507739474609987,0.22368259134330334,0.34895197482406365,0.22690522405822405
0.3178718277814553,0.3141299185783075,0.30027783589090934,0.22094416687183638
0.2797680154292418,0.26938607,0.30524137219408676,0.12818221380029182
0.10122267641415818,0.2885467833923369,0.32010608333513035,0.092354711
0.1556326057144573,0.1564272724742281,0.3114260217753679,0.15554455
0.2937884898194096,0.2951904296103315,0.17751591192757513,0.12049429609671362
0.15434424075880865,0.2380142871447775,0.4362352843258426,0.092918781
0.3138263391783726,0.16990785958722032,0.3890964992466527,0.076512224
0.300524762,0.30070006909026475,0.11278096104846302,0.16888671820082235
0.2270208798805492,0.3387807599157944,0.4133280442263919,0.2764815834257461
0.313627641,0.20472394394117108,0.3670083529028358,0.23051188528299732
0.29340450206083657,0.2520531357616292,0.3649447665025058,0.20208709844994144
0.087050504,0.2760734752802514,0.5709432262121084,0.21872786438251748
0.30670302103447117,0.3627685203739218,0.3165839560149924,0.20277200537680815
0.2401540393028983,0.40224614952305476,0.23815551365128315,0.23218728955637657
0.22467523289719035,0.3347729448853684,0.42799537298562845,0.1849669487114322
0.24910790980129568,0.3741057118355105,0.16330901095309572,0.23254588191635772
0.26437680093748583,0.3548261678941897,0.41568897848227593,0.24612277008191544
0.2701707483092165,0.3098649645568769,0.4914622745978523,0.22205935012047612
0.33008372163657457,0.34074385678707264,0.40730230804949713,0.16416827689255947
0.2102781092636385,0.27856628312962833,0.059007732353126785,0.24645420989603656
0.26897534987977595,0.18441718344770824,0.43751996560242234,0.29744058092003306
0.2859425906179648,0.24548625543076855,0.15010937810648167,0.29981292340678634
0.30656554216205895,0.22224099027119645,0.25195401221298497,0.29436111412805294
0.3063449731377962,0.23787946506478858,0.2535023390891719,0.3307223541741376
0.20137595300209135,0.30554273905502816,0.086210667,0.315543547
0.33122282505901673,0.29891416426726886,0.532250236,0.30316088902683697
0.3101357902130838,0.19981138629554657,0.4751239156596162,0.30689757818656105
0.28840348829221407,0.2702400725012684,0.506853042,0.29947651846642087
0.2915655505677185,0.2721306819120379,0.3753957768110108,0.18023632279912105
0.1815876029599343,0.17270276230162213,0.37580019464703723,0.21699176112511193
0.20454408376302818,0.37564227575757625,0.2554181823254375,0.024647629
0.3299075086403277,0.3789143650127032,0.32253217642658666,0.054805966845748844
0.17333655516056454,0.22345580969922108,0.4858499478355057,0.26415478112656066
0.3700765268762087,0.2489604410378457,0.23400572270391434,0.24102870524554595
0.37648705974116986,0.3236531809535432,0.43875893301076185,0.2788366683814868
0.2974556095022284,0.24511192347429145,0.36229042501812514,0.22442302458921848
0.25330303074389243,0.25526267254390594,0.25460976458546414,0.19030746350032632
0.16764830949048462,0.3148382338571507,0.3695187455952336,0.33241586148876306
0.2488868690876075,0.23073168744988135,0.3443955041552923,0.26068297708840904
0.2694806371549599,0.22315312710235086,0.42797450397905384,0.21539882815068778
0.25112867407463607,0.20818733071172052,0.4866673453509819,0.085939999
0.3169937478998123,0.20074226296628048,0.4139367579073945,0.2963832169333866
0.36443011267563163,0.32045095271628793,0.38773087135194595,0.204283804
0.28521702742206473,0.12400751382567575,0.4331141089901456,0.16149574542498793
0.2868889721928055,0.42578166684366026,0.3315433911771832,0.2306486446407895
0.33988434721933813,0.21997167064236456,0.2965620653265553,0.15802637621113275
0.3372683053999388,0.3624732387411168,0.34679214028187844,0.17655831486237672
0.32162360123853634,0.36477120727721074,0.46853861005376146,0.23787855357689242
0.33993139199102684,0.23519226321751946,0.42448043773747807,0.29830708094350444
0.25543220945040285,0.2194458403997207,0.268257902,0.11815316497889305
0.46202710434838623,0.21267885396274072,0.4152616835808482,0.15739755336553515
0.1728260252572059,0.035808519,0.32632167017082614,0.29946644126746524
0.2721248958796648,0.03856368,0.29903911314011966,0.2334163951276344
0.2720165800182741,0.26700904892294564,0.29770676835708293,0.22326706764934837
0.477993105,0.28803250732644814,0.4749217127822426,0.2475871055579022
0.24891076585663935,0.23546886343530624,0.33475674421639046,0.29095111201269164
0.1631923087358743,0.2197238258505336,0.132620279,0.19014433738558967
0.3286366392993486,0.3133929625144921,0.4635248212954367,0.3319605193114075
0.40155770953469316,0.24481235380438807,0.44018131038062497,0.14190114084233754
0.31720579465565835,0.060046991,0.4789368978542954,0.31154959921541336
0.29172884932489646,0.27511017899756135,0.44791070183572335,0.3364108141818153
0.20538949333200196,0.20681218367665546,0.3381126709257407,0.1185564309556043
0.49079210307295096,0.16027579912830603,0.27467885867286385,0.17824914396132308
0.4218113050935526,0.35274785793749486,0.3226628401646021,0.06026051
0.4121536628812796,0.3673715874215071,0.438018419,0.073689167
0.381449554,0.3145725928231372,0.48450518557559574,0.2365909763942352
0.2989412934437262,0.2826331479150717,0.3157561111213787,0.26428761940666207
0.3380917072866054,0.17487322582667297,0.45537544675342045,0.2619993716679211
0.34687897519574584,0.2456352752516053,0.4192876551352241,0.265862257
0.4217418029211323,0.29187305676288994,0.3734111267029798,0.25554130069566533
0.4678584150284256,0.27017720484410807,0.2910594367944404,0.255614126
0.32247636401461754,0.4283781627606767,0.41301450788801375,0.17170559109240624
0.3230052757518068,0.2579495038126863,0.4945333057444508,0.2359747794738173
0.3085824626788164,0.2087640402784915,0.3001570411962586,0.1956496386521758
0.2508113137148164,0.25883609418138265,0.4191400010722455,0.21045834956943216
0.23486471449243929,0.22063228202415985,0.44315266602048037,0.32985224228543536
0.19800366568383426,0.21789386414651465,0.3752325165719946,0.20438547453039274
0.30074568035363086,0.18113702073401697,0.10351183685650756,0.20543215761948727
0.13268327172045505,0.3073816983160727,0.4289970623757252,0.27778723
0.3170466803942255,0.29836388288533594,0.4150801539907564,0.2390813838062788
0.3184864338204388,0.20531373747360748,0.4436066157678265,0.19238896043587778
0.28337557062809166,0.2606792252767766,0.3719735350119186,0.20964162555494978
0.3569713810445323,0.317512267,0.48715674216510835,0.3371608794137278
0.35799260434130364,0.23616350437918868,0.3498636598788944,0.2683452469481749
0.3303568758851943,0.32580979004904226,0.446179345,0.1916479640768501
0.3034956946105245,0.34164987618933923,0.4796704767738501,0.2019987719959011
0.34882153583642217,0.22032678238159858,0.4661190463128814,0.19641874691211791
0.32646121851742294,0.21102018889574461,0.3500602239876806,0.15102753920908765
0.1319759861328059,0.20282558582844112,0.2973546478778635,0.22312774235067195
0.23799395656444575,0.23118106843646316,0.13698561486726435,0.25187653
0.36451116780390175,0.25695347190140777,0.45666497284540464,0.2320217461924947
0.31298707374944434,0.25122989241807575,0.49049205992911216,0.19519971122714178
0.37044837690766647,0.24118135354981404,0.4293595847088894,0.30362737722007865
0.410670262,0.08758111,0.4930012056124496,0.23235625150119418
0.30447763000729305,0.3323674446634895,0.3288251582964998,0.17786241506624867
0.37369019624552197,0.2088074767353137,0.46508662,0.043808528176650034
0.4262313729625082,0.21016977851520824,0.3316824545525388,0.060299964
0.1594768913467235,0.16785513477177946,0.2330934891856193,0.06318347
0.3901193974374782,0.14377533861045866,0.5000727063101102,0.042199369
0.3062883963369166,0.28899474016653537,0.47834450731119577,0.3013098194042629
0.22848674914477315,0.2902153929620957,0.4747775281017009,0.1932696530464552
0.22108038434450175,0.23989897722665987,0.3936006196816737,0.16991197213440318
0.2133280620696035,0.20795359081523537,0.4465649534400887,0.18143775787193506
0.29694129421428356,0.287046606,0.4599529622490529,0.14208768566791302
0.26654418674729086,0.2049347498909532,0.3704848697778582,0.060832905337487496
0.073685164,0.2956349614160119,0.3939182831237278,0.18217036471558812
0.075105543,0.35657176366982934,0.39701509299671167,0.1934243699677837
0.048381603,0.19760281626990453,0.4534759046538037,0.15390723741413545
0.2892612943262857,0.27428309245292776,0.15055162080224177,0.20820959051748522
0.2428655359988974,0.22203358420474306,0.4062340969643433,0.20848418797141946
0.08994895,0.20083151320765813,0.3303166182324027,0.3144197882193767
0.29897070291064953,0.17325746950247697,0.41996954274323073,0.31330462273474075
0.2552239717246487,0.1944480424669761,0.3040509424622941,0.19465496835533477
0.18439608054109985,0.25290032071522756,0.4525207768089728,0.1886340080867931
0.3319872212963679,0.24199889814695066,0.19494156394649198,0.16711520603970692
0.33892864194910444,0.35232101724217824,0.46160765483994143,0.16801897234669516
0.36796919193774313,0.3434800083963799,0.39145470684763717,0.19585251025107092
0.3946405225812481,0.30425075849717487,0.28720054684542956,0.19013035168444548
0.20964101529205376,0.2814669499369649,0.34089889951541497,0.3122030881315605
0.2732409681637132,0.19964717890253106,0.33175904862732175,0.2893235242907485
0.29722090921289557,0.18461993097777027,0.395493975,0.24844723717589642
0.32963131039075255,0.3055557780946268,0.30848864022036615,0.30746092387363416
0.4106487340012273,0.3158332438453018,0.42658012616937024,0.27499425356381735
0.41042457276021765,0.18936821458729583,0.4000954442046221,0.2933476451548447
0.2685543331156685,0.10938048495172754,0.33225038228550363,0.30925951765032744
0.20564728155450024,0.047243483,0.44445187692779514,0.3261950622531699
0.22064448914033696,0.21588099289973342,0.3352628129128137,0.1672735839889965
0.29788467318722983,0.3032915840039334,0.24442301855745557,0.2760914986635369
0.23156538073921212,0.280478779,0.4796606484196885,0.16828148418308211
0.30555431,0.1651864951428642,0.44201510983163833,0.18358475543095013
0.4038869250943947,0.31449370388069453,0.4456002099228418,0.3532112039312816
0.27089817170619157,0.3924646818664792,0.49824591941722485,0.3406213014623151
0.30361727914318704,0.21555490800732896,0.4467799717145875,0.3317752320684313
0.22405018160327667,0.28602813188220366,0.4362572496939369,0.3119649046341406
0.23429340501417367,0.23415077691155367,0.2525312273960115,0.3498310844964651
0.28165556845715817,0.17700426155727902,0.3710129738210143,0.36383088614993575
0.273318544,0.3485796331769986,0.17055374562394193,0.16667987259525946
0.2814812200143953,0.22084616971166765,0.36321371506661215,0.27763371097188616
0.23436984924394177,0.1401450969839493,0.41268520193125635,0.2618058954242753
0.3100500991331062,0.1298078047181303,0.085390262,0.17295360020089381
0.2797352771490304,0.2887434000749419,0.34139013846201144,0.2768804021759694
0.2806515936357439,0.13792985216249048,0.48009075750159613,0.24129185044917825
0.099251836,0.2772032256925175,0.4571059604664843,0.14976249562732796
