A1-LCD-interface-bounds-normalized,FUS-LCD-interface-bounds-normalized,EWSR1-LCD-interface-bounds-normalized,TIA1-LCD-interface-bounds-normalized
0.24385098456454685,0.2552759592821429,0.37271596944318747,0.17973055874162255
0.4907501064361505,0.4855792703736414,0.690334796,0.39910756426448535
