A1-LCD-hub-rcom-normalized,FUS-LCD-hub-rcom-normalized,EWSR1-LCD-hub-rcom-normalized,TIA1-LCD-hub-rcom-normalized
0.21498254227774766,0.21066312063669476,0.3059742270659061,0.16320301149181127
0.25519411924266466,0.17375698951531018,0.3399150052803447,0.20354044439415048
0.12716148872236402,0.2702581045930276,0.30657878347030215,0.22498738970257012
0.1856869883171898,0.23405477055826363,0.32339990385293943,0.14937854125461786
0.28171611904003535,0.23998405798158562,0.24571786375765728,0.24336594779864498
0.2081104122392168,0.16096704091504596,0.11569201409728966,0.1509168340790047
0.078531476,0.19101637946530473,0.1878232875457981,0.088925722
0.070102206,0.2671394902472429,0.263107793,0.19786893596551802
0.24782142935396811,0.18670869268378013,0.34535461715447013,0.2174757171546411
0.2294542728724023,0.19726802575052516,0.1725084974976979,0.18901663234245694
0.2828396725443941,0.20129760453285797,0.32930542524230744,0.20744732770319965
0.30167292884077795,0.16170755930604963,0.35048814964589997,0.1420727536407764
0.1605309034258281,0.3654162895268158,0.2863806352518115,0.18549553174953848
0.12247539315758058,0.22855781417271037,0.29371371275246105,0.20043026091700358
0.19231002527435656,0.084461097,0.48870314534456955,0.071810476
0.13823521449946513,0.14435546850484188,0.12825599490795977,0.18870997737535264
0.083264862,0.17345095699387306,0.2929235254843513,0.023994377
0.2333765647846588,0.1703734340862337,0.3004851825291767,0.1496558707747787
0.1582128966678946,0.29856772333726034,0.2742972874292898,0.19575722253104763
0.23910379088815353,0.15209960826617053,0.24425216873239378,0.19335786321721024
0.2588128707311704,0.27400182466150474,0.3019742787175487,0.14442918462650356
0.1540213615491456,0.092438426,0.2698588941157741,0.10650516038982034
0.14210975623250185,0.22285624686748134,0.24904471674827833,0.15849695722988505
0.21447435659829234,0.12098130485521504,0.28270372850066317,0.10894512544007268
0.1679354296622452,0.059202027,0.26113841486807726,0.2617839656157558
0.10208009123818962,0.23161904454773966,0.2790249555254698,0.097637005
0.1469631554577431,0.2385525677194335,0.088467203,0.092258334
0.047144279,0.2039514240954349,0.31990143607802535,0.2028551775034051
0.16258115002901657,0.13163465643899963,0.3055969711192226,0.09108767
0.136647266,0.23070345968612152,0.19188418169040974,0.2748712405315037
0.12975592561245894,0.10642020654590721,0.1275260322934264,0.1979389538726408
0.17454190855235502,0.30439022459929466,0.23171208378956204,0.19741096567117403
0.2092133812382308,0.2690909087238144,0.2306942156003292,0.2432035467692596
0.14498170498762702,0.290479507,0.28743439969965684,0.18859768047629333
0.10556790182009897,0.18959554475934873,0.40510686742332275,0.18883342170791445
0.076029212,0.13564010871027232,0.23236313181887963,0.1991976753438647
0.21998824866031516,0.18557820341648343,0.2510863001305531,0.26054749548980594
0.20234343999768944,0.22919938176899807,0.27124838073757923,0.23114158512214858
0.26481683588070887,0.2184817323036712,0.13855893953362963,0.10579452009162596
0.22843077211176407,0.14439246865592498,0.282547589,0.15930364591962884
0.05779855,0.19940503381710922,0.1419929611654664,0.19128583188837892
0.10345664488349685,0.24928538102533737,0.26038678730197695,0.14974038286973532
0.23412724142218008,0.078688865,0.17868603463495944,0.1730431199944998
0.19775476039873574,0.27593995182687386,0.16023027166061538,0.15142314255022232
0.20585515824259895,0.26243585590239404,0.308719518,0.069698777
0.19205600970674921,0.023704906446141785,0.3178374395116828,0.063670925
0.1079420075342419,0.094886958,0.1472907596255248,0.018093788
0.2849929859166136,0.2182063183618112,0.2238058104653923,0.2124279144192869
0.16738321854198396,0.2504040022556689,0.4339303343443022,0.20447878180246024
0.27387924063732894,0.13326151314465012,0.32553983747772247,0.14803544520425757
0.12045250872575779,0.1710848116491426,0.38453630115474596,0.059974199
0.048147751382616566,0.14929508530045107,0.24894428607172245,0.11795594774003902
0.16536362227768117,0.17130925706038272,0.1723528555693383,0.19607884966052236
0.17652293187746665,0.085899895,0.32418285895923354,0.20598164728730503
0.26331935489777597,0.1900531879641285,0.32867478575860426,0.081074886
0.19110430421502758,0.1496383351104668,0.23379829935318874,0.20800660188490594
0.32735532831425873,0.25626198874372097,0.1668834838217838,0.21214039361867257
0.26814940201236326,0.12005077183423536,0.33202057266440066,0.15827551149225225
0.12017972586763491,0.2091842276872186,0.17222235329608135,0.11241041177886925
0.2596483873831432,0.17695512043565703,0.070324616,0.14261457867133623
0.20289592357367164,0.17905940955470986,0.046285981,0.1203923947267095
0.2245525114552887,0.1285214832957863,0.2628557986313746,0.096323467
0.08641717,0.171434842,0.3104777315071147,0.16470729414020338
0.17568870612871665,0.21931192107430683,0.3714775422151556,0.1723490643583562
0.22121650446384486,0.12106735824914903,0.17136864008293354,0.2134914782134917
0.26793736831504983,0.1474684495774594,0.287786539,0.10073819413871495
0.26841486559810407,0.13861593973510755,0.27856517576373374,0.22494571611574743
0.042294368,0.070592346,0.14687218695812165,0.11009842726567298
0.078130807,0.2839632860310442,0.25885024294929804,0.1567287705898727
0.2352330999838633,0.2568054351442495,0.17187215940716155,0.2787037892816971
0.1968619810205287,0.1545744229241188,0.3641923416853746,0.12053342908610812
0.2728589843805656,0.25499649732600216,0.22735145659975015,0.25771271166877463
0.13130039340146815,0.16245598688225016,0.3583305550557337,0.16153260532727007
0.27363238225247677,0.081647278,0.077042158,0.24236920478413912
0.23605946565683622,0.31439319395904336,0.3521475806236748,0.221279145
0.060866079,0.05875697,0.18856070390008428,0.09128736
0.12332797125035207,0.099124302,0.18418451702193755,0.061158324
0.28785800785142895,0.17529824496036567,0.3182977345460302,0.19075370068013695
0.3404043523197739,0.086773199,0.2245982591416045,0.12112863872266408
0.13011613734027513,0.1744538579329253,0.11681295593936439,0.17081000940373844
0.13510788686573583,0.279358742,0.2501791509325477,0.12905095828572885
0.1736841753130462,0.22632072764768135,0.025357045882407035,0.17039658817766934
0.16414919372820705,0.14169654135892043,0.30487087304702054,0.18876349896042205
0.19999368106031015,0.23041947752964445,0.3809478275813546,0.2630259961131314
0.2496391747412976,0.15832755943825588,0.14505596147915265,0.13868280843083428
0.1834662939753902,0.23611537804168603,0.15104434066667966,0.13195096347208154
0.11243585739109821,0.2080227853914377,0.1611874955235929,0.069779461
0.2938936586829872,0.2419484967595397,0.28856314294239077,0.132107794
0.2109095485135076,0.2203405151793238,0.22112545936237532,0.13301819780893717
0.27474065396062264,0.21879784302559238,0.31614397404159444,0.23483003985864717
0.21465743391738498,0.21007878436877322,0.21563755341964339,0.1709005163780797
0.2016687879988769,0.14082360842259964,0.2778395493728565,0.10215267071249037
0.28362311566637993,0.262977989,0.10193081519710313,0.19360298081281957
0.18344382151532487,0.19444191325443466,0.3994465328053986,0.20043018371848048
0.17295147905667999,0.2582093289913736,0.38475944841269916,0.15055002745009974
0.32798168700789354,0.099778305,0.1592449899079465,0.2998287579702879
0.10741064592955647,0.1966675580303186,0.2791499510657244,0.2499536936452438
0.22302111569488073,0.1907544368790873,0.4099271700721987,0.096697987
0.2230986403410075,0.11229799968340048,0.41241275479143036,0.096947974
0.037720517,0.20111048658471065,0.23321454157537572,0.16162050320295615
0.077159704,0.19650596407469578,0.2469231251001811,0.139362745
0.2464777621776727,0.23574163017525124,0.21364012857916828,0.13331307811415014
0.1290253014796395,0.16706341128548371,0.30582858535586877,0.16528707075930743
0.28425406847124857,0.23229501173969444,0.2604539292412228,0.15247242739939942
0.27712038708279174,0.26756561217068225,0.3681252418262236,0.12437406863253143
0.13535833482987622,0.20921040504688485,0.2201406154872988,0.12159655167234126
0.15386382243305138,0.12370836715534922,0.16849080773140349,0.17911509914598162
0.10738467140338395,0.12135486702539464,0.1346222646673457,0.15712755313044174
0.17618637980723692,0.15969825503407392,0.29005642564862816,0.22726336416096773
0.080819632,0.073833508,0.22266104909189632,0.20534683500948947
0.1966905886365386,0.1652732560145847,0.15632374058643733,0.23476211819621778
0.032087307703889366,0.11824728133367099,0.30619379508790306,0.191467947
0.3241127432938448,0.2073487058223358,0.30431253721912194,0.14708790199898167
0.24001522096573863,0.29620863595915037,0.5081495573843064,0.16567037993517425
0.13830528,0.27393711866040565,0.3535040271397027,0.17980069504964874
0.087540938,0.16173456367852596,0.19975401888955172,0.11389226218044692
0.12394264140489876,0.17277236876249316,0.22518565705589277,0.10575541370065886
0.23979395942628273,0.1480194815451558,0.19680368299083179,0.090644211
0.1816484505232773,0.2820993022999714,0.15527325337622386,0.053181658334263554
0.1597866406660265,0.2632762271231794,0.1544113943653167,0.19057881150099706
0.15406192423605852,0.2834229960904332,0.32037839698043163,0.1714615276612779
0.24336058875968755,0.31600756574505035,0.24374009490612042,0.201587453
0.13685980772715156,0.072047055,0.2798781200377026,0.11544346059965127
0.2112167415795899,0.28991064160491925,0.5098323361023164,0.26990103421090356
0.1898631657553498,0.25607971505471216,0.14886753815518694,0.10939208137303198
0.17597813597983708,0.14660738071687654,0.23092445149442653,0.2523170584202634
0.20084559775065336,0.14389124204397277,0.3157349991813524,0.17627048976106446
0.1442505175945216,0.1545557028086379,0.3411398940523602,0.14653356536989542
0.17699917165317294,0.20214242880004712,0.4357816386088194,0.11827308691537582
0.15636427238325146,0.2282204229057385,0.2084627623707779,0.11742009595961554
0.25737571680260973,0.15557350215796606,0.17803429923407263,0.10718467314077654
0.04201991,0.15428784133307108,0.1279713797438975,0.036415870247760294
0.3196321462593387,0.3097207481457025,0.33079351069630825,0.27747659442342254
0.27438925352416266,0.30013270212584514,0.354711953,0.16512896693257934
0.30454896266492304,0.27169633079061445,0.22520189169848534,0.18458271105413296
0.29375078089350504,0.14194867120878274,0.2658291941366383,0.2069373770293038
0.21939188292003564,0.1532252452744995,0.28283431193312025,0.12886390489772512
0.19157286126532175,0.2706797471978099,0.23289951268239864,0.17729688894096662
0.21595136077509813,0.17817509928410977,0.15252345429337932,0.10014756682923091
0.2546501182031483,0.25019632358880795,0.19007864814894282,0.12383267073559484
0.091148193,0.1472499739073104,0.20757117691799049,0.21400205393841135
0.250618796,0.2001592210428948,0.31355334769761867,0.2519627454494658
0.2974496004858087,0.1257414630381235,0.3066288889835057,0.073664693
0.3303297882395479,0.2507331019725141,0.30004377749571365,0.11525567660533574
0.2719816874615948,0.1937567385507168,0.12380981898358615,0.079755782
0.060581845756258204,0.1465750810042431,0.11245142073972421,0.2108677484101321
0.196349226,0.10795475149410874,0.29992066613585094,0.2077359978055245
0.14292521143824946,0.16293370088263298,0.1643213818342434,0.16091885536258382
0.1734518009963662,0.22524735250731417,0.24620954854954313,0.14522037881167665
0.2055203898344104,0.2936472494700529,0.34598214583931425,0.16167572018010448
0.2577193049361897,0.070281039,0.21688535196960693,0.16096145409000018
0.1725451249701389,0.18422199871445463,0.22405245266811308,0.15191478996782323
0.3285123204040985,0.068637059,0.3604747754750732,0.082430035
0.24540933718806107,0.22920955796165765,0.2163282452736742,0.075889848
0.16922869425540857,0.2510630588801306,0.21780692296736923,0.061910127363608146
0.10428609268824246,0.22725364944259926,0.1457272020460925,0.15661561229688728
0.18024546325723848,0.14614672677131163,0.2397962308823577,0.052258148
0.1299725406800428,0.2246886417904564,0.10125253181194034,0.21800573148315197
0.025254799041990506,0.097492099,0.22646878505003423,0.10704524416483376
0.30722059194795565,0.23691484914903257,0.20567463630384553,0.16314716225803583
0.2418900309035125,0.25765205326721846,0.2328139339224014,0.10819790818009854
0.11030613432727256,0.31020360052136564,0.21312966288412136,0.1207819841562232
0.20058627781302946,0.2423488023388546,0.3326246759066482,0.21083106073979002
0.2784763686243195,0.13331150718525298,0.20839754745146327,0.17035127879453793
0.33554189392681233,0.24986890631503547,0.3559375975938027,0.10791860679687491
0.19589282519089232,0.25822647015952865,0.1476957420827877,0.12297580046333519
0.026058084142551976,0.11768682766755538,0.35455113628162205,0.094490329
0.16551018058616637,0.23172307011050008,0.25372786721931184,0.05154881
0.22855055034334215,0.20812721677129792,0.11775723989353143,0.12266851325702095
0.2907537475614621,0.11899123084829466,0.14902505717114323,0.2286153677458534
0.1130637693741316,0.14935482314859627,0.11562239291778202,0.19410543429175173
0.16914048946506272,0.2232518973521311,0.24195166372672341,0.15040268004710092
0.1922473397648739,0.2566576671667218,0.16096996367423722,0.10075118095462667
0.1817589381093653,0.20478252634472574,0.28381149248077614,0.16928036332541443
0.3553176793429825,0.13293733353677115,0.38743094660567756,0.089526092
0.2312698455602015,0.14064156416476883,0.2406867409038102,0.15835783527076527
0.19257597390592476,0.2814468519382747,0.2184647911324663,0.12165478520542325
0.24194953102111105,0.21058583624620117,0.2373883062264956,0.11187406718600833
0.16975476359764943,0.1942630144112667,0.41106525559796914,0.1695973343863395
0.14108427544104882,0.044618867,0.2877120184281429,0.13418254700116278
0.25718267124865873,0.20106446940215106,0.3016659427557269,0.17697603352428462
0.14484176857569914,0.15201851413836998,0.29607392128479126,0.21703324442840685
0.21400674225693175,0.10544738125800585,0.23122265311875193,0.15734428843023204
0.14847744940073965,0.23980568876930183,0.21553911584703792,0.16898599811939463
0.24482199497946758,0.233615389,0.33434656761357856,0.22518718746376784
0.17263320168718646,0.16532205128380137,0.10356780170306894,0.061052343
0.2006729172046251,0.13161314002477043,0.31027649090361936,0.1100024993651371
0.22108840037603106,0.12327785222671618,0.20173503227412234,0.13844761678696368
0.24718567828116347,0.20466292242203982,0.2739607996605091,0.17286572921772891
0.2301352318695412,0.20272460522539484,0.072849358,0.16386827228408646
0.15042286604966543,0.017714758348138456,0.24565227708261958,0.21969711756426674
0.2854285216572953,0.22492290343731214,0.3648858843330306,0.15601637414855235
0.20101049300146792,0.1356051441425507,0.19841271081967368,0.13818713856251016
0.15236407821632186,0.22681209639883848,0.3077174571000869,0.093217009
0.20650861525037803,0.2041418634736936,0.26946982065378855,0.16996847863092798
0.25981049624679586,0.1257855224700099,0.24693404339870015,0.20616504627141724
0.19116599276565283,0.11801213111988315,0.28421350918810784,0.15387429067995217
0.13442895783826056,0.21622178074896636,0.2964949365068271,0.17865546905009058
0.15042111907445543,0.058325403,0.24556983267130958,0.1737151779233586
0.3072222765600009,0.16210521104279665,0.19649175514629633,0.086905872
0.28508299804184745,0.2897819038423197,0.12426975364391805,0.1375818927650323
0.22398299029287372,0.22248853428692714,0.2694676939154813,0.12449946193706986
0.16903073900316926,0.20644862245316536,0.23328558077899614,0.16659863731702235
0.18913282371554663,0.2003400183183043,0.2666066772808076,0.066025804
0.32379044085362635,0.27688185468414783,0.26591954930668965,0.24548889302550103
0.10294468247249354,0.070402165,0.2758339534800288,0.065735566
0.18486818034701769,0.15207313448095894,0.10316100686771698,0.1283003890160114
0.10313851865377469,0.02847979,0.2734236960852938,0.1296226529010788
0.057425943871684974,0.065892177,0.1624940715050677,0.20642540114852007
0.17742459675445707,0.14130455385945392,0.34467105525264696,0.15541005175851708
0.27142443793251914,0.15533551086639405,0.3868739410708436,0.1754627696253607
0.14336512104168406,0.19599297194515328,0.29944112837711134,0.13879485771837607
0.34536208896491294,0.15985269758254983,0.28744836820986874,0.12141469181153526
0.27494727253434265,0.1280403268653651,0.3084143270179623,0.17974810068068323
0.1523965787406307,0.2398857670012783,0.32688527022119535,0.077745386
0.23728785882279202,0.12089420037041017,0.1407853761335272,0.091808012
0.10641374532009397,0.15552718876091004,0.2869535397147738,0.11719709459570146
0.22148243798738512,0.1805394459088895,0.1993937828906596,0.16477905793403294
0.091336809,0.21261858941690742,0.358636212,0.19276040893753982
0.20822996590997855,0.081624049,0.2739360024366694,0.11815788334139311
0.17751867151085696,0.1274367862965194,0.1195006115936865,0.13946390920297327
0.3265565103879016,0.17177894906315921,0.33286195026628035,0.12866798365472595
0.3013867382627467,0.13925578121971874,0.3780257213294887,0.028099661
0.19195714584524548,0.29239690883550123,0.2876914361522222,0.05639007
0.19996850874202943,0.035791907,0.29459942113400384,0.3220064619201508
0.1259459045414405,0.15672074354217286,0.32249599968125947,0.14279825075015506
0.14787059431508956,0.079736826,0.1535938948381528,0.11176957619018454
0.1684276271902615,0.2346509010297474,0.27338523939359854,0.2417869609307312
0.21683622903803038,0.1312438644052153,0.2167944557015673,0.2006809524890273
0.20012778965010072,0.10188498838366075,0.3479148760972595,0.11307472831729751
0.17616621423880122,0.11483446320179805,0.297089061,0.059968681
0.23858677479039947,0.18604100024930353,0.13993474385713447,0.12786860509957323
0.2865041233320282,0.1879409358287722,0.14455216484519637,0.10165564494843651
0.3321502126416188,0.1366727890938371,0.30745048914074136,0.16032965199523627
0.11503572247470567,0.1404171381883234,0.085527022,0.1542054708956875
0.23490216682031245,0.035659859,0.070309908,0.11105356554913297
0.091444731,0.057850446,0.3330771737851926,0.1719838026684196
0.24235656300958597,0.16841777895171933,0.2894070537754638,0.18149645995777267
0.22239190001903872,0.10563629509579972,0.2936760397476735,0.2479061911014069
0.1417692783405943,0.21185413184193796,0.23882491326711808,0.10505880747705434
0.15269911129076127,0.1401049540961975,0.26692195930828067,0.21267152698681324
0.2622550306309694,0.21079543887845797,0.2876794487533681,0.1863714275175501
0.22548509659272092,0.19216086987987926,0.14764827151555307,0.17279975816596616
0.2048441483728477,0.18427216655938017,0.12237587152176424,0.17196834121530233
0.19469844085556243,0.2758065310783818,0.20200585885122355,0.15553241815221888
0.22450978441187092,0.063954764,0.252810292,0.11980128158894124
0.1409482687173371,0.10810109631689169,0.314901713,0.057918122179469164
0.160851624,0.2214620612019978,0.14794868624500288,0.070137947
0.28282243437319177,0.1496339283672145,0.081277902,0.11221239715423272
0.12910703664425308,0.13266820680345393,0.20091001687364476,0.1317027211460804
0.22250996139583043,0.070519061,0.073017695,0.14089525954616097
0.19420200282371003,0.10158451925769892,0.24768224253425453,0.23019035136642801
0.22343254043326383,0.27949310077500417,0.11233325152363191,0.15971232394223128
0.11433046775563513,0.070889135,0.3560788286186249,0.12199854378404913
0.20712955338500505,0.2055776604751642,0.32364686168057466,0.21254246436518773
0.1743765975106347,0.071654818,0.2786127580293727,0.18120799091804252
0.24052547516783454,0.027727945,0.3085424500079519,0.18858298319424457
0.093545218,0.12010885338712429,0.11824737399411261,0.12295676809936948
0.15198807088994376,0.25589096144273255,0.30432905515601844,0.18946424331604164
0.16475159596904607,0.1560152948955173,0.10427663233546712,0.1777993732116749
0.33053401080747175,0.25290558409020764,0.2552902652465232,0.084607212
0.094679675,0.14222342387631645,0.3937554866303801,0.28338817801614985
0.3041046272226756,0.08337979,0.35347933,0.2126513078621001
0.27772802825540527,0.21385447403768937,0.3076883626754912,0.14271535087563145
0.1900560362898791,0.25423377708190226,0.089309929,0.19787592599863962
0.19738062747177848,0.21619779030903577,0.2997909116328721,0.052855523
0.15688896490321638,0.094012113,0.17486621997587595,0.1604053362938554
0.043177614,0.10893656381283522,0.2896003314565288,0.049869503
0.16282939077149908,0.1940354971003483,0.2795777877744843,0.17176842934963688
0.2231491758427633,0.2834390497398555,0.380888137,0.20954308872697655
0.2849708286360435,0.11603970061499264,0.092662069,0.11411204664769535
0.19562091931547054,0.2816127747567403,0.2688132322303489,0.093630163
0.2217398091637973,0.28074400326535487,0.22473037990092665,0.07903189
0.10555579555309394,0.30444880415280373,0.18535705408083133,0.13489178812030633
0.22687464268364846,0.29410015125834094,0.2933324937505338,0.2886267088788457
0.11807733442410391,0.170895561,0.081953486,0.14800003896489247
0.2779947151866031,0.27541190609129806,0.3353357230306177,0.16028621462414563
0.28291893957325853,0.16763049248114362,0.3860135044041668,0.244062944
0.3151840716330049,0.1729095309123536,0.20543527639681197,0.19391171559413375
0.2916445589777764,0.10366118768870354,0.21968833032047203,0.22861014970560356
0.079576855,0.1230221224552383,0.26622889,0.1361430605533208
0.3474597305105479,0.21176449613445655,0.4171238201677984,0.14905188844341377
0.23280033851871615,0.2516164252075314,0.3190169052657423,0.26574753489772335
0.31537071942342315,0.2458602519729636,0.25801499437727676,0.2579298228486102
0.16026301625272255,0.2825671718329902,0.1366079062882326,0.17307230484986955
0.1584979929009119,0.1073140393346413,0.26690234946455343,0.13069785346558574
0.1747076049954322,0.19896561130001564,0.25848967959189667,0.070685334
0.14577460136534529,0.10043299784986626,0.17754355847220918,0.073296164
0.11432221171288663,0.087358783,0.2036559659117161,0.26057469137959727
0.24335054202887912,0.18243002457022864,0.12010959238455152,0.085544377
0.226258533,0.17663794324254928,0.44665893290911846,0.10650189504935559
0.2702205092703961,0.13937565629017512,0.3586523504675584,0.19519477847990915
0.16555964927696454,0.22898739196762236,0.2585036056636281,0.1342418138397094
0.21005381187371658,0.15101268909018956,0.15771297306557974,0.1802970308484933
0.096569369,0.23738047894947648,0.2787726802039685,0.1618027992769627
0.18684122400259576,0.10121440315875779,0.17234993043751656,0.152324749
0.11790024306220324,0.14346734202186923,0.079960962,0.1459593402462781
0.13996513653736345,0.2056214629167017,0.14450064288176673,0.064276367
0.22550738979804932,0.16340487720717362,0.2488284340948121,0.11255438813125282
0.2395122600342071,0.069894694,0.30472094116890736,0.21436591326206864
0.12371969493170276,0.2933874195065376,0.1362781109979738,0.092356355
0.2794619409944277,0.22157271878903023,0.1665572100642627,0.066589838
0.30739988467931867,0.22761303271214137,0.3125106941595486,0.11386277901616339
0.13223008981629417,0.2013005611461183,0.17912004114889263,0.17408366121945387
0.16034356598569488,0.17431238850266084,0.21036479839110406,0.1981235973519595
0.2177537885609668,0.11654952565936838,0.10425916512760539,0.10010725185846092
0.3011373250358822,0.11190922317589769,0.2933593866949977,0.14691067588690745
0.23209741785452842,0.18408903711640517,0.2975733495496656,0.16949259354540017
0.20932541286385925,0.114948368,0.1643835165518094,0.20080233349759546
0.17597094635842409,0.074935974,0.4185170008767516,0.17391139441202597
0.191774931,0.1564132124602405,0.3280014491110998,0.13103174424980843
0.1990888809589309,0.098548449,0.26298743564275967,0.11112449152998989
0.2554498302081892,0.2736367988378549,0.3813878850121949,0.15433099432137007
0.2037441250776502,0.20660327086020902,0.19669516742433563,0.18786532064011255
0.29954508056386114,0.096282143,0.21963057704839037,0.10220751459516957
0.23795769208459014,0.21043226113502583,0.20221226410889193,0.043535646
