S4Yx30-hub-displacement-angstrom,S9Yx15-hub-displacement-angstrom,S12Y3x10-hub-displacement-angstrom,S24Y6x5-hub-displacement-angstrom,S120Y30-hub-displacement-angstrom,Sc_S4Yx30-hub-displacement-angstrom,SSYx50-hub-displacement-angstrom,YSx75-hub-displacement-angstrom,Yx150-hub-displacement-angstrom,YYSx50-hub-displacement-angstrom
20.18387964,30.88498879,18.147964,5.217279176,15.06411186,9.230522444,19.49153202,29.39711549,22.44671496,33.91063104
20.38516419,17.75838809,12.76002986,21.73836293,11.06640866,14.83351406,29.98301279,23.87783709,12.71471982,21.93963793
23.45665938,22.19346553,23.44204685,14.17198123,20.79538617,33.56361437,23.53380046,23.13926261,28.3574654,15.23245999
28.61088239,28.73134048,31.96479842,15.64107349,16.90883411,21.66114759,18.04571055,17.5862789,18.2750724,6.225704176
24.6389696,14.21802093,20.96274051,12.14751308,23.45731218,26.27042992,9.225618784,21.99495353,38.22037902,21.72918152
15.86851832,31.74323735,18.98433073,23.85126749,12.42207864,26.20178285,19.93541778,18.01339389,16.44508118,25.51532263
22.73204412,21.6524903,18.99324218,9.965748522,14.42136536,13.79085612,14.1774461,18.28562124,28.90822137,12.7396166
19.43698607,20.39474948,19.32277019,12.07222989,4.663166364,17.47426573,22.61853245,26.50150977,20.21830059,22.30326119
8.584692797,20.81550212,16.64900142,17.49664958,10.86346238,21.645135,28.40339315,19.652965,19.21617762,27.13090423
15.58126488,23.22292437,14.32173083,19.75679184,18.8379582,12.1858598,15.82755319,23.69564071,25.42254956,42.60107003
9.890712686,27.96414971,12.67315891,15.32425283,12.70785372,16.94784994,17.18783846,19.67904489,28.0678465,8.86538704
13.33211342,28.81627699,30.49305013,21.86985134,19.31124364,27.0044322,19.02338669,23.68374865,25.19510293,15.71241023
22.0289134,10.94374501,20.17157444,19.01276933,5.83276665,30.51755298,13.22170271,17.07225093,27.72159553,34.36907746
25.18461928,15.22294325,25.22673463,16.38394891,17.02443244,24.60633371,14.35081537,19.29715568,19.39846721,16.23192632
8.824566197,22.65574299,19.18680642,11.33494829,26.23546703,17.18575641,7.888541907,18.48250513,31.32319537,18.56711783
14.4631062,18.51973604,31.5122823,9.548428999,8.128568709,12.6312213,18.15696349,20.86901351,27.9930017,12.86760243
8.221950947,16.85474511,50.80128628,14.73607205,22.60665959,17.35632038,20.22176742,13.91783246,32.80449643,17.08124991
17.33360661,12.73757999,29.05137098,19.14097921,12.01938571,15.3693041,19.52459652,8.323790619,25.17277654,22.53882819
20.7631964,29.80658772,31.03527139,11.09124594,4.838282273,19.34089183,25.20045284,15.05857053,26.06003075,20.35272519
17.18053504,23.45336742,41.56214551,10.62768411,9.205696464,16.14323151,15.53787675,20.73107648,46.24949519,15.13814185
16.07217139,9.124133135,26.26233823,20.80599544,9.862484723,14.61773929,22.00995945,26.17074781,29.25988236,31.98879303
21.22147887,25.00126759,11.92798961,15.79510089,6.709131999,17.97153275,13.97584636,37.97255869,22.1482784,20.07413396
17.86153204,31.49812308,24.32646181,16.0872795,13.04746045,19.48108148,23.82296539,22.88495997,11.94105807,20.98894538
17.57497703,13.38727935,30.06213622,17.3368709,15.96219489,16.58087826,29.13495758,35.12960896,26.19769232,26.86025374
7.32856845,14.16549263,23.66662119,10.95687203,9.747735626,17.32150094,15.42038947,17.93415183,29.54569387,21.2661866
21.67997679,18.76516567,26.18994152,15.04446308,29.63773504,20.35300051,19.42020135,23.06765623,27.61281532,21.2566151
28.64839523,13.33221149,18.26890975,11.80738422,5.164717887,22.86301212,8.692251535,17.19275098,17.4034948,26.19754612
19.95061408,17.6518609,16.34454466,23.64923097,9.805289278,10.03751775,16.64467283,19.73736923,23.41213303,23.99264921
17.54277091,29.22721744,15.22696735,21.36332695,13.66036798,15.35217434,17.58982576,9.005594061,24.57188163,28.29079677
8.066993452,19.35811905,26.74121356,19.22345314,14.09310727,8.870261684,19.33284249,17.52417869,36.1750692,23.36903214
13.78886923,11.92507093,27.76573774,19.68902133,15.75156592,18.67531804,17.13183476,11.79261077,15.75919058,27.08742159
16.66122354,16.00844148,23.30818746,14.02735021,8.90332942,9.346463807,10.06501122,12.51331322,33.12166072,15.71304809
26.91095553,19.32250755,19.48433603,12.03299538,11.29671357,17.79686803,17.36774022,20.34383664,14.42465996,10.71151861
9.782616582,10.16933854,27.56377216,14.09369636,12.78118773,18.64680337,17.29863979,24.66356195,30.14787273,23.96670917
15.07630188,22.54256056,34.2435946,10.99784246,19.16574234,26.89919057,18.7288167,17.7470552,26.28367378,26.64722828
47.07130858,28.22323209,25.07482374,16.10728481,28.79158831,15.13325722,35.62877109,16.55398619,25.19351647,33.69855708
33.4101848,31.57571281,22.93929272,15.30243787,9.492083575,30.34128841,19.63970724,6.030690344,26.01704573,12.28342987
16.83133365,12.22607254,24.09554439,18.19789052,5.367113629,11.36459415,23.60005854,25.02679754,45.81585373,24.19516277
13.77331394,8.018990286,17.04126707,14.37866385,13.21485736,19.22425476,25.61954996,31.59311066,22.54917529,23.29047945
8.612996053,25.81088172,17.20037081,17.09411582,25.56387193,18.51662499,15.64880891,26.4314461,30.70932787,22.85029318
15.69814004,34.33806349,33.58217458,15.57415042,18.62765046,16.0710391,15.81170264,28.84449449,30.38431026,22.65880107
12.83552599,13.36979727,21.92532213,11.97682027,4.827561582,14.16633119,16.52904871,24.74969402,47.34830183,34.63427677
12.94059424,14.08475813,22.08979121,11.791761,4.441503049,9.456556046,19.77834477,24.73072099,49.29653281,17.37578477
8.682064289,9.321802913,19.45361734,14.54419572,16.63756686,17.97564348,30.51095329,11.19709481,21.0664173,51.32710026
32.40746828,23.25275655,21.15822303,12.52954283,8.528378455,20.95015801,15.97288163,11.33389437,34.31469876,28.83392279
37.60873584,16.73307587,17.90017852,26.62605814,14.17426206,16.16147856,24.53769085,17.11358621,31.50851935,26.87586544
20.15719471,10.77397131,26.51154699,12.3166088,17.4892561,17.04511272,12.54877424,16.18887845,12.17973343,22.05109068
18.10864995,15.85315584,19.78784119,6.801890887,5.950439968,15.17266732,32.52964926,30.35688249,28.76252215,42.5746376
17.6861097,11.62464847,9.582422511,7.710715678,6.388734464,31.01324746,16.22390139,29.86779428,33.60094202,28.97798649
17.45760944,14.45011967,10.47925808,23.03225704,10.99637886,20.02707699,17.12218544,35.94334983,33.00513443,21.17072246
5.369453328,31.8741908,26.89454168,11.8907003,19.67499994,27.66483218,18.52596077,17.19144529,13.15012769,13.34072703
22.52563246,10.01886036,11.19549577,15.39217462,18.94177874,27.3693137,29.42190717,21.85815497,41.55287726,18.68695538
17.248563,20.94885782,16.85140733,6.331927294,9.632233705,20.40680483,31.84516399,29.05469072,16.21689143,16.6326992
19.62368199,23.98942622,19.50733075,14.61932977,11.26783761,19.52692211,14.21941408,31.5991144,8.849460334,46.16580138
16.84337696,26.25134116,12.37999128,14.64037518,16.14797601,23.54973464,17.13548244,17.58324069,25.12804261,26.18369319
25.15023465,16.28954628,20.08638533,10.10139412,22.42195648,14.31483864,36.69105381,16.38696547,16.08659639,22.57393446
22.17065439,23.94857423,17.3006261,14.60633819,20.26405616,11.87675004,39.95202792,11.27760276,37.57956094,28.38573578
14.79766765,27.58535363,13.08185953,26.15542085,7.179529495,21.74899098,19.5231429,14.94805975,24.58657522,7.686675098
15.75033638,21.79177772,21.00809274,23.67565637,19.49485924,24.22246581,30.35205805,23.99611708,18.06853864,20.41164526
35.58854228,9.707122784,12.03721342,15.33762196,15.17948978,33.78870392,18.97264892,32.81527646,30.31460654,32.06961136
17.67608778,12.95319558,27.5987549,29.11130317,9.391984993,25.87816087,11.7703187,19.52202403,27.87137882,32.70434021
12.92283963,18.8768754,21.19729538,17.77019636,11.76714966,24.94226146,19.56950017,22.25479059,16.42203788,25.11463333
25.45604404,13.85438113,23.76486317,7.64485786,23.89976804,16.81288536,13.62004626,22.18645217,29.40867692,18.82969177
30.18341763,11.59167485,21.81547782,15.06188744,15.77823304,28.77934657,19.94015023,25.91083038,34.14556278,25.29531457
23.55218642,11.2432478,26.02137498,18.75652201,21.79287498,15.79404257,17.99823405,18.55184241,22.03391662,38.68138196
21.14275625,26.88673488,25.83865247,12.70792311,15.58716939,18.56288083,20.04575807,23.35181096,15.6936938,15.49998383
10.36558901,8.635297912,11.47845345,18.31016615,21.87937279,22.4614724,25.4524578,29.66598113,12.50774019,24.57391532
11.14771229,15.74281862,16.60823987,21.74276305,20.43769147,16.88442236,23.06565359,14.28921854,23.83319206,21.05859471
22.28757187,25.03328077,13.87162436,12.50422257,25.71790583,11.99675097,25.62317947,18.48012887,39.7366186,19.02721165
16.27355316,17.23009846,16.62864172,11.44039793,23.34540126,25.3119407,9.741450887,29.03720222,20.63418611,19.21929222
22.65478898,16.03652796,16.59663263,19.57951171,8.67346252,14.98387426,20.75503069,24.19323898,31.30314577,21.84150152
21.17527895,19.3810443,19.4097077,11.29829766,16.69073274,17.20843706,24.35923995,23.54635357,26.29603729,23.60301056
22.85835228,10.53032727,13.89161285,13.20837971,18.1950483,24.1681843,21.48787891,20.29502407,54.94291108,28.2848713
22.87231508,15.32408958,20.12333988,17.57106048,23.96284893,20.78857433,21.52956491,28.01399721,45.4669862,27.52021439
28.60806055,9.026144889,16.57922196,128.4895316,22.22483423,24.95480041,12.25976036,13.6441595,31.99073637,17.95583528
16.79669443,11.24264223,12.67240624,17.7202526,18.83034654,15.02531152,12.29123661,21.76156051,12.73413368,22.47502786
44.10988559,18.08862771,11.31002922,10.66264057,17.61296189,23.82325938,14.50607496,11.6005528,10.9564313,13.92931147
25.41617294,9.763298762,21.31255781,15.35478653,16.17760292,19.18112903,23.90102413,23.13753993,36.83557408,23.6565945
17.31669564,19.89624354,12.60095622,22.83764696,32.39231118,13.56128056,19.37097307,15.95561164,36.48151701,31.67236759
28.23943471,34.07418811,17.84435373,18.23760067,9.170539529,16.73863946,20.56550013,17.02973999,31.00872584,14.21589204
30.6305331,15.23365454,19.72658826,20.50134365,14.62197477,17.80428192,25.89196971,25.54466205,27.50048473,17.69440296
16.97634691,27.73063338,8.624447167,19.14351319,18.24588585,12.8803993,23.89439201,12.69344644,11.9025492,18.49270088
23.79853275,20.06591892,20.31522525,13.44665599,9.543925946,25.15208821,23.84906715,17.00661844,40.25468301,22.49931091
25.0697454,22.01652478,10.77167709,243.4625321,14.28530835,25.89259413,10.67499989,22.49447492,29.79679475,25.46269642
19.31657526,33.59804563,8.292761751,10.87992238,25.24758493,14.84890352,21.5098824,16.48715031,30.381062,23.51236214
22.91391246,13.13918726,23.42414881,15.76757269,17.17938546,21.89006139,28.10626647,13.54268928,30.71002431,29.89723926
39.6393125,28.94340572,13.04468298,13.12175895,18.81229132,22.63313093,19.53553039,16.4844652,31.86436482,16.26057373
26.78028125,11.7601429,13.20546955,15.61713394,9.366669897,16.70408788,7.835669109,17.56874376,27.52129092,18.42732194
20.22140735,17.16964357,22.3006673,9.928267416,15.8448065,14.63600969,22.5491357,35.53330594,16.05061921,25.32303896
26.72404785,17.39848367,26.93499402,14.05749838,13.23424647,12.82850198,23.58655095,26.83614084,11.05866614,31.3901758
41.40629131,16.32346009,15.30832967,25.4272083,29.1733033,15.1860352,27.62091832,24.04145297,26.9106655,35.71282632
35.52422534,20.85624827,19.87661879,26.9058414,10.05023919,21.39255394,17.85640186,27.53737504,19.97615492,10.09908053
13.99664835,30.90601874,11.62928265,18.12520166,22.84884571,26.34869182,18.29497737,6.258025912,23.44293824,27.96708306
30.21648691,17.22968966,20.67381673,27.24241911,7.96283893,21.32393447,23.73143767,18.12808159,36.04412264,25.96172929
14.96401245,15.26694411,17.30428663,250.1743734,11.83047461,16.50738177,30.24163568,21.63288371,28.82867501,22.60756106
48.80861845,18.06445,17.10721554,17.83293934,11.19940242,25.60934835,15.81393209,29.09640432,34.2315323,20.4771525
19.21692943,19.67358067,31.43380085,23.16967477,24.80768891,22.11987011,15.22096636,26.4456469,26.47053221,17.01044341
27.57961669,15.20505505,23.06465558,10.04137634,13.44123474,23.08020983,20.11339205,16.78339033,23.51618335,29.67045125
23.85712411,20.57066784,14.12198203,9.709551656,21.3669088,24.75876314,16.96692231,43.77098464,40.90493316,13.72997049
24.16657031,23.14510623,11.63344064,19.32747948,10.14096265,14.15259073,30.00210951,32.63558597,26.82848363,27.30117146
14.82537633,19.87013289,21.84505315,21.44852492,7.6782927,18.88074208,21.89491538,24.85594561,25.84131255,14.67034862
25.95407545,20.63234695,19.17977362,15.47150089,36.21848673,10.6664167,18.0970958,23.13288648,18.87626883,29.9625716
25.97303358,20.91702022,28.71701093,21.37742285,14.7504418,14.28218151,17.70151094,26.6262346,26.27206732,29.80460808
18.10935478,10.62462647,16.311308,250.1392435,10.36974157,18.80655246,31.16106563,21.77016827,27.52316025,21.83569906
34.62944493,14.50337881,26.88381231,23.29641574,12.65364789,16.00976252,16.49195773,23.18065419,24.65509605,22.94090111
22.18033468,24.72346259,21.66979449,12.151953,13.45788131,15.30909795,18.72660197,26.28441068,23.60630247,34.82783367
33.9041355,15.06696463,13.6717265,15.98625878,19.38410916,21.0271573,16.37497113,17.80772677,29.87709302,16.37582233
33.93089164,13.50864382,13.5937715,26.49572998,17.9951343,21.48560411,19.57147922,15.75465174,18.40265646,21.82487816
18.95658167,19.67302365,19.30781206,21.43476033,15.91444097,14.52788959,33.34136428,15.11530656,28.62065494,9.951676702
34.62489033,22.80955139,22.52523918,10.71514944,13.37891104,31.90020316,23.91513875,13.29529159,16.18817045,24.57648603
32.68938203,11.82025367,19.06346413,22.42464444,9.926238569,26.3969065,21.74434499,31.50578155,26.4191333,22.4142553
14.98320855,19.21482313,26.0542322,260.9697622,16.18951833,5.296666066,13.24251603,26.86460727,16.55643542,17.87888696
20.29759883,25.9104304,23.01942583,9.802034791,19.85308364,10.90429743,12.36846243,11.64789489,25.10858058,23.57102939
19.23829028,9.925917499,28.3874536,18.14827977,16.60902531,17.23643847,26.46031236,21.2665665,32.17710928,59.51580153
18.34585365,28.19806364,20.53747168,136.2339974,11.91354245,15.76882364,17.3480042,39.15827427,26.54719433,20.73023638
27.60335401,29.85828398,25.76633231,23.28336517,22.92905056,16.51397968,21.73605687,17.08040789,21.92581154,19.78317153
13.88596951,23.55806688,14.70921152,20.52718174,9.798257232,26.04054642,15.35898219,24.54136794,23.10865285,31.80090566
15.62960603,27.44619235,24.20249598,13.96560339,16.16242045,10.62339969,15.07995727,23.44145327,17.99435168,20.67787998
26.15532566,22.46222511,18.74909347,9.315792534,12.65174589,17.59255608,20.58060702,18.5893347,20.13061246,22.6312185
21.18641357,24.17605856,27.35214141,18.34228723,10.70102334,24.94322289,23.82785407,18.48616569,28.67834343,28.39985031
19.17790801,18.70465874,34.25783157,24.03421727,23.83783251,20.60049523,28.07734123,20.88045457,43.69208075,31.79210804
7.509824043,16.90708617,23.72853903,141.088797,22.8218534,10.00834512,20.19782638,16.80803311,22.87565777,28.56448536
23.55526098,15.91557807,24.40105478,26.03930803,15.41919612,13.19932286,29.02914265,17.34314818,12.96694216,30.39372748
24.60656753,13.43566351,17.87840776,21.64305542,11.83547575,13.04889846,14.23504702,18.2202787,33.27279732,14.95958678
16.69778967,18.62529982,11.30272438,17.60769199,23.54976709,21.61604972,9.511790686,33.03520499,18.067301,14.00108973
23.97069576,23.66696061,29.67053849,25.0463302,14.78903717,12.87925023,15.33163484,12.1541562,19.37003527,20.65091935
46.35695266,23.99672985,11.4855318,14.94300272,8.516699726,22.75082544,29.4864928,29.21848671,22.81783989,28.04957447
20.86581432,13.37369512,23.02349637,26.13474068,20.14146369,23.20731766,20.5630083,14.12512927,51.60600637,33.0267538
18.50125732,10.84707942,16.75687297,14.92591944,24.00254995,15.5198752,25.11530637,23.76705465,22.60017473,21.24286422
42.70500158,33.91447543,19.69559576,9.450748706,8.961389822,22.79983469,26.07549632,22.21170722,38.46836019,64.23549228
46.27797738,13.04473659,15.60419443,17.93807958,15.47558166,15.63645692,25.629626,12.559298,11.69013713,28.81694522
14.22410457,12.24136781,13.91066878,19.67016067,23.26555242,24.68642094,22.25619792,15.02287377,29.02394159,31.57298764
14.89034655,14.7292066,8.684334605,21.10775495,14.93989845,15.59914515,23.44830397,15.77028146,29.98418581,42.53013324
21.92462381,29.63428134,17.31812927,11.92105169,9.386318221,13.0317044,23.76630303,8.747969409,28.63359718,21.03229117
8.74483129,14.19083171,18.71461848,10.82068386,26.77091025,22.08217675,17.56556426,27.78494716,36.5837109,17.41107269
11.7263743,21.43329216,27.22802064,21.03309234,9.778884172,14.72144643,23.39771981,25.19823803,18.03894841,16.64315637
23.0181637,19.4582094,21.81168275,22.67527122,9.692157335,15.89794033,22.20327423,16.52346627,31.27765942,35.44202301
12.71994272,26.58944141,24.70222846,18.96491825,9.673783703,14.99869665,26.58989039,27.19840863,40.05186728,22.45803144
19.99213356,24.02475966,14.12498881,12.68429547,20.34140845,16.14185944,10.65184001,32.18268392,24.9244557,41.52823567
19.8473908,15.83666738,24.42344997,17.91116521,17.82087309,14.94757666,16.24231032,35.53993507,24.21865195,19.93919118
17.64038191,26.97686018,15.30786352,19.36167574,14.90859482,12.47088179,10.03874463,25.4864278,21.37635231,38.60711903
16.78486028,22.94546789,12.06202705,21.15495339,15.13905122,18.8863064,24.99599152,15.51517914,20.7618961,24.2946492
18.71460207,16.31330626,19.64629005,21.95293286,10.08222253,25.80421517,9.370199353,30.36206488,16.74312772,23.81642877
13.81475379,27.62299568,32.57261369,23.20159689,4.173330951,8.909674753,14.62624579,12.39302042,30.22190324,25.98200323
22.30399597,16.23986196,10.65010797,12.72158568,19.48539905,16.6710747,13.54501791,27.32513491,25.40672665,28.85335812
11.03273261,14.74891259,18.72709515,22.94469018,6.975495754,23.69636849,15.28315318,17.10645876,27.58625166,36.00824594
19.56503942,14.14611495,13.41371364,26.12124077,33.31716985,15.06755038,23.62108126,37.51589889,21.9634443,26.17105047
19.00209683,14.14787916,44.69895964,23.10644732,15.57946753,10.45617384,18.44302103,15.11754456,11.46446296,24.95130916
13.02811923,18.47857711,26.35703382,39.9337003,10.07961954,14.94043744,10.88654426,12.21420996,32.23920203,21.11738636
25.41648371,23.80463031,15.48364593,11.02562526,16.73176514,20.10895819,16.93537196,38.62161423,18.43529633,28.79503325
14.82745945,17.13421483,18.50351864,15.76964268,23.38858801,15.56129182,17.23505461,24.50663939,27.51503817,19.60455579
16.70925018,36.31886617,16.87600066,10.09848483,15.40305667,18.0684178,19.91343202,22.00638558,15.87015327,31.86751801
16.04099227,22.39984448,12.59711608,20.11075255,6.998048863,5.314294775,14.97083669,15.4220229,44.70680516,57.68675702
22.94828191,14.94945824,22.70487223,12.17361396,10.49378228,12.76372235,11.73705341,12.40622521,11.65801324,37.10112662
25.88284124,20.98688642,9.98939059,16.7537427,14.00989985,29.66035025,16.67209552,22.64889069,38.18529239,25.13498423
37.4259972,11.72942735,18.93655067,12.77640112,7.019676877,12.46195525,18.63836429,20.20417132,31.23762509,23.28877356
19.72686065,23.69911119,4.222240343,13.96182668,29.27022421,21.31606597,18.8387295,26.72201162,23.27961161,21.07325113
17.00903214,22.14089831,19.53888541,12.28266484,11.41989425,34.63432096,17.69844021,11.30395487,17.46069474,32.31256489
18.3198985,25.52949232,15.3212812,72.62409165,8.187617434,23.35360595,13.76480381,16.79412267,18.89685125,30.93352005
15.7806638,22.2861164,39.1188716,7.02266337,15.88630374,18.59338905,23.55504488,6.28817749,13.54556465,28.56382751
22.80987238,22.6322051,27.0344312,179.9115656,22.03181812,27.43164082,14.12323949,17.13892648,11.88066989,37.45477684
13.07041927,17.23513607,27.38729186,34.12979846,18.67011931,7.713442821,20.66932008,16.10078415,19.65743483,30.67574251
17.68362546,9.130148433,24.77255267,18.65841615,9.255840473,18.70337061,22.1503334,18.7119129,20.52363621,37.35870359
17.49298683,12.10442326,14.74829339,15.04750861,20.04275616,23.98017726,15.32461214,17.27588845,23.0737624,28.75417638
26.06015058,19.85735071,24.3954338,16.90459359,16.74651558,28.35053513,28.10925203,22.82971953,30.49754137,26.41462198
22.22874253,15.95564766,11.50557914,90.09674653,8.398063583,14.26632261,24.96311234,20.85519664,19.98306402,27.59917615
24.96965048,17.6652787,17.8955017,19.79171075,21.10764869,21.6213847,29.08830746,22.16196736,38.0969627,38.37155936
30.15395711,16.55660783,20.98886409,10.15232729,9.642837145,17.50808093,18.9743114,24.53318275,19.89830874,18.86060956
17.57714793,14.15054243,30.14400677,5.484501731,15.66390754,11.96260231,20.3713921,14.93971748,20.68177391,33.77947717
21.64698964,17.595579,22.51429164,11.90794471,7.841770592,26.78884362,13.77062255,17.02762518,16.25524494,19.40787313
28.35375779,13.13834889,28.04176884,21.70831235,19.75447958,29.45761723,14.49798176,25.25657794,10.89035442,32.44408428
20.23901118,15.12855705,7.587716694,30.6889549,10.08854318,25.89165079,21.36690831,14.08291677,18.76755847,22.98601131
16.42890616,15.23199241,10.33839388,26.51795494,13.23603852,18.63318005,15.74183923,10.99018651,15.58987149,25.84033093
14.38974157,27.28320466,24.61148201,8.11115075,15.42158707,18.02331535,10.39270237,15.11861965,16.86857966,21.96293781
15.12875692,18.31989797,30.88180296,16.94011664,10.2424597,12.46351464,27.96438262,18.74933847,19.40350883,28.92252084
17.9557987,8.895394566,13.19062592,16.4988181,19.68663331,23.84876696,29.84817776,9.789038825,28.83199947,26.97867935
12.78504914,16.50827647,24.44776837,44.83950052,18.17813273,8.724165192,25.02588561,22.86006009,7.522498489,24.03440847
16.57622159,20.98446581,34.33650742,16.25728842,28.36232765,20.93381709,31.16471708,8.551832218,28.01331796,27.26863382
27.81331658,19.05636048,13.5443986,13.51778297,10.54503169,14.19116834,19.08149961,19.31518682,18.72183309,42.02521352
11.61768876,14.92203946,18.60435494,16.01920928,25.97111806,18.81883791,11.8109436,21.07783075,16.22516934,21.48492238
25.89647041,21.36026815,26.7650033,22.16889138,24.69164871,19.31288138,19.60234939,16.96629026,15.50391339,22.91541766
21.37024743,20.63141837,17.7708613,7.266586734,12.11923977,16.76800589,19.589058,14.37953674,30.55306155,31.38828725
18.35742725,16.83813363,16.97053797,13.2002678,23.59373336,17.15501744,23.12180558,32.16977982,21.86635978,34.47289159
21.98583389,28.77110738,23.5549496,24.96465581,8.345184212,17.15120589,28.13314151,22.94758871,27.07673807,6.951216541
12.77773707,19.29222708,15.84074293,16.13075939,21.5445625,11.51762448,31.08475604,19.51741879,14.39663726,11.61674606
19.0657517,14.82145063,23.72592733,88.75909756,23.46347736,7.572751934,21.19501518,20.92738571,24.97779414,32.7862678
15.28441729,17.12309933,19.49210612,13.91923543,22.09637639,20.23690213,16.47265957,19.11311089,22.33131995,34.48376823
13.8978113,26.51068241,8.934685669,12.74698584,13.58662477,16.80261927,15.25409215,23.38523318,24.26235925,16.53947582
14.13150222,16.01773187,23.83649952,16.66972974,7.324718871,14.69172229,28.52314112,20.79716674,12.13536575,22.98627135
10.39667647,21.97957036,23.43785881,12.69357714,11.18440814,15.84443396,26.23752613,10.24652705,13.92410281,29.1770169
17.36102524,18.32804632,10.88184033,22.40103866,17.80575204,14.30228772,36.86687227,10.31021676,19.84923783,24.95128172
17.25034582,21.0540557,8.506173871,16.77744618,10.81095521,21.18871109,46.53696427,28.00646333,21.87650652,18.13412991
21.59537477,24.20410411,33.24982483,31.09925443,12.70451327,14.5638189,16.75982393,32.22662252,26.96968235,33.55813191
14.10352051,20.74169413,24.7966187,23.9577527,9.632418731,14.80967152,37.16758362,20.72425593,33.50306081,19.26941491
16.88967138,16.98289086,19.0850928,8.854269434,11.73348008,22.76368594,15.58385881,23.3060594,33.07464781,9.410117074
35.01189307,14.26693812,37.03697132,15.63657849,11.35442812,29.7072728,23.30990826,29.12767174,22.02764889,13.98499278
29.87464859,27.19604961,11.74796915,26.4267697,15.25559632,16.59279624,22.9864106,25.91751437,18.23290183,28.7169709
30.68832893,23.95662526,16.56690311,16.76686493,21.11982615,21.34107055,13.43616398,32.6388027,20.09304669,17.62215649
8.558940659,33.70381541,32.4232329,14.5616548,13.04132647,19.63265796,26.51432085,38.20512487,20.03345569,19.85115484
20.53758822,9.577294479,20.9412722,18.72197647,7.10859281,17.67646746,20.5061468,25.904212,37.99739761,19.28692012
