0 6.105987192289456 -0.30592479334894174 1185 1185
20 5.591489733586785 -0.23909040311680052 900 893
40 5.919810288191159 -0.269711375711994 851 848
60 5.131061490450025 -0.2514277177059405 741 723
80 6.3523406701709115 -0.299243220237541 660 658
100 5.434938452365339 -0.24594367109096804 784 780
120 5.069694268652549 -0.2729529662877125 860 858
140 5.35185826640261 -0.27005975180021446 765 759
160 5.223650747549077 -0.24120674105642892 812 808
180 4.566728585218985 -0.32314121907060966 714 701
200 4.319924505555342 -0.2355453501722159 790 770
220 4.274399660866445 -0.2376032774128578 717 688
240 5.807652411834975 -0.30050736063193717 683 671
260 5.14615650681309 -0.22690275229357793 806 798
280 5.213428316699445 -0.23685205379861862 802 791
300 4.752068983672863 -0.27715034548487005 722 714
320 5.042472969613097 -0.232003303342461 757 741
340 4.717211688405762 -0.2585812431665008 759 754
360 4.629556594169439 -0.29575238347959587 727 711
380 3.7851705462943825 -0.25338786568369487 724 689
400 4.782884278268178 -0.2975380965416553 661 653
420 4.63113850103487 -0.20989884913865575 737 712
440 4.840312812557971 -0.28245411865130166 636 619
460 4.7213650757851 -0.2651872649065027 747 737
480 4.9545621445420975 -0.3055804785209353 744 734
500 6.181455198298278 -0.31500252143217344 682 668
520 5.196879452826342 -0.2957464999465641 716 707
540 4.8173838718363085 -0.25466136625936586 841 833
560 3.962416535273414 -0.2412079793128924 708 692
580 4.848565234056706 -0.23478309398020691 777 763
600 5.284613834782273 -0.2735274569329429 699 692
620 4.904802700006842 -0.23211129125045749 880 877
640 4.655442024864309 -0.22414769000093715 841 826
660 5.1610935301675855 -0.28119499768411305 708 704
680 5.107838666862897 -0.23642179929993734 695 668
700 5.096541458682548 -0.2648558925607364 716 708
720 4.896986337623452 -0.2689297976760877 724 717
740 5.08446648370974 -0.3109190500559126 679 655
760 4.859515493491726 -0.2748948631944562 740 731
780 4.923168916390774 -0.2352670268355327 728 708
800 5.261809398968541 -0.2801714285714285 660 640
820 4.940490078001936 -0.24333693622875097 697 683
840 4.980963976478643 -0.30365573357939757 760 752
860 5.238231561986946 -0.2782586577969086 676 662
880 4.874116233519702 -0.26249651713569244 677 668
900 5.146624207877885 -0.23634775392544372 729 708
920 5.025096785663656 -0.24592522944218453 780 770
940 5.721988178653558 -0.2815438856930784 612 599
960 5.582659047083534 -0.27385170255648683 628 604
980 5.296568937633563 -0.3029595283072871 669 661
1000 5.1357743175742305 -0.24120050939917503 688 676
