A1-LCD-clique-displacement-angstrom,FUS-LCD-clique-displacement-angstrom,EWSR1-LCD-clique-displacement-angstrom,TIA1-LCD-clique-displacement-angstrom
15.02671468,32.36281911,24.08374968,24.70067106
35.28712536,35.02967979,13.19123079,33.71088713
32.83676472,24.80369201,22.72540334,29.39911753
25.71111901,22.17185477,14.69744074,27.80867848
25.90554351,26.33541626,22.24467386,35.19086554
31.66773171,18.64560629,25.42110944,27.02424676
39.41331424,33.10225093,15.42514382,28.68904255
19.63677213,20.72745072,27.62354403,33.65448434
17.55258661,42.01721564,23.67888631,27.18241948
14.64402089,18.69511471,28.14382884,37.78063402
17.11468901,25.08169733,10.31538523,30.72106985
33.96820529,22.62570484,24.08045752,27.59075752
38.04999431,59.95200979,25.44213794,16.94812973
29.30346407,27.05303198,28.52143027,24.14625859
50.01296495,10.24698233,19.92843926,27.13352632
25.1805956,29.14885147,15.36317504,19.98539407
29.77482941,23.7323342,15.77266319,61.94205715
27.96565308,31.88213608,41.21174228,29.16872319
17.1087566,42.47965929,29.37206764,41.80683652
13.35215084,33.48614643,15.80396745,19.09002198
22.49782908,30.3430167,42.83094717,35.54406011
27.82979553,14.30920105,23.21613494,53.68990866
29.67316536,29.68804214,24.60633253,26.05634238
35.76607874,27.9848235,15.99405425,49.85841774
60.02326284,25.40948835,23.28558158,13.98004668
53.49573546,31.6679241,33.34320836,15.1456586
42.97797561,20.2136505,22.65213114,26.96819096
44.45071708,44.77188156,20.7698063,44.41508129
44.47066628,20.36918936,12.29076953,36.65623883
37.50310085,33.0353098,25.82006485,19.3615213
25.84262298,52.0745482,29.82769467,32.61206321
29.51628762,38.64766473,17.58001852,33.68890976
38.78972117,31.07134656,13.77101669,26.67946539
32.39434916,23.06411811,25.03330114,37.16358812
16.58592459,20.84538081,25.66011444,7.517046014
40.58405598,45.79838081,39.55104624,18.20695582
25.41025069,35.45475447,23.87111047,25.08555356
11.01331085,38.13175952,15.81288784,27.61725458
57.40181543,21.16618333,29.38421747,29.91406483
36.84144135,30.47767014,27.64279578,37.1429132
22.0426702,65.98836822,8.495850525,30.70857129
33.19000713,18.22494947,22.8303662,35.74533524
41.46739606,44.30349949,20.71286209,41.1071143
22.52831693,56.89731536,8.834371435,32.72496829
17.94802599,29.43949406,22.40263981,22.78800055
37.08530409,22.6574347,14.67174607,34.69608677
19.38290819,31.34340656,25.96958285,34.56122724
31.552006,46.31512656,12.22398229,27.98084653
25.68438322,35.44911667,22.74480311,28.68184428
25.12625072,38.9714492,25.07974353,35.77418261
48.53118224,31.54001104,16.35762127,106.5244194
28.00561209,39.77579651,23.76576741,23.42796964
32.15499512,26.73461659,28.60415356,23.39206175
32.40565526,10.69448287,14.9468366,50.5366296
18.38611996,17.11512402,18.47216276,36.9317071
47.55571091,25.68680455,22.18614139,34.45200427
23.72903441,24.81786167,17.7856076,56.60768013
35.7068468,16.35913889,40.76239333,45.67396035
52.76784764,41.36476793,14.30587282,24.95165857
52.64116999,27.39949762,14.61412483,28.07511037
17.22397509,57.54691711,25.42846766,23.44671599
23.14876751,24.84904835,45.26202105,21.34502199
44.38085751,22.51653988,15.97668698,42.13634761
21.68074419,22.88460951,16.60586311,33.26122292
20.80861677,22.47615486,22.02575019,22.71171629
36.28846511,36.60994797,20.08665592,67.09279083
27.22419957,20.273881,39.58847232,44.38183047
28.44197415,20.49752237,10.68963319,35.02870959
74.59442373,19.47499336,20.98713285,65.80325973
54.95257173,24.58971695,24.39480198,31.82366549
38.61510978,21.18428791,31.27563687,31.95490314
32.29963165,26.40029274,16.15499379,28.18934558
28.63426932,28.12696915,25.91838608,29.02905673
27.99466485,56.56898587,21.21808162,36.7024503
11.95000775,39.05174601,18.92020741,50.11737606
26.36826334,23.81585315,24.03716241,14.26905053
15.43997482,25.65344691,14.05735117,30.72947968
25.15878716,20.84423381,18.35681583,29.81584443
37.72723835,18.77269805,40.46086249,39.96919677
39.10914648,31.58759458,16.74456748,31.12073954
29.34181755,47.91129888,17.07773087,27.19153754
42.18097668,43.03400846,31.00598621,63.20229889
20.95908047,15.23155867,24.50866668,26.03669287
21.69516857,26.98386906,16.42397904,19.1499642
24.11173214,23.59795592,26.40214794,21.2947892
14.38710129,35.258142,18.36905993,29.49676732
27.6340686,40.1056954,20.16469982,24.56564106
22.41459459,44.60548939,32.31975516,26.71146172
42.88393216,19.96169003,28.57672517,35.46834561
18.2376371,28.85069043,18.70840654,32.55226629
30.23490749,31.84448673,13.41423411,35.32467618
25.38131544,38.20902684,24.9012166,24.1492459
24.16080047,60.23708995,14.22483796,35.7369334
31.4899091,30.1675413,19.76098724,28.56857947
23.05359129,29.17998626,8.613666069,53.89722174
28.15934955,38.65610925,32.16476941,25.36051817
14.69505092,20.85163246,13.36078794,19.81272703
11.04486679,57.22650983,37.52247943,60.27402821
11.67177516,52.16048379,28.13583176,33.08296366
25.6709443,21.80605249,23.84278488,25.3462479
21.4576632,58.81655523,25.49856183,16.15234781
16.25780341,34.18880018,44.67482578,34.48524152
26.28058136,31.22278566,20.20344358,84.93211615
37.23885162,27.39148069,17.8570531,32.4198996
14.53143515,22.64357824,19.44032324,48.20576088
39.71974489,36.66238147,23.93397676,31.19640323
25.11101003,51.92594529,29.20302937,11.17829062
33.44858575,39.34095222,19.43270179,18.01030453
14.7769808,20.6760936,20.8436875,28.81983183
15.91512121,21.14208126,20.5177434,53.46734487
14.08686413,32.453908,32.72665701,41.73645489
39.60289031,27.12886097,23.42559847,28.55779603
24.86403227,32.85302506,41.58083658,21.45726844
19.95700656,28.9004618,35.15714108,39.45395154
29.35847632,25.48418281,11.2038208,38.14890853
14.20272869,37.68603969,23.4759126,52.37421731
17.27576075,21.48314181,9.004734376,32.45607957
32.68902022,37.15890045,14.67949781,28.05231703
22.58859929,24.28368937,22.01569887,25.66423551
51.35523901,58.67735825,12.1569879,28.30046397
30.45923966,35.091395,27.2095083,32.47720073
16.48622633,19.17093297,33.21630441,46.27507482
27.55356332,21.65084709,14.84895512,23.65113455
40.70418592,30.70819433,31.03516813,28.69754969
16.71922636,36.0139529,21.99461472,33.44200751
25.02538393,43.11970805,18.94924237,14.96787499
30.20667351,29.60548994,29.01758807,33.90015892
25.05681132,27.59542125,20.89504126,23.94540954
68.64093448,29.48163796,24.84385221,15.61054606
25.46256507,53.74979804,35.69240289,61.61784927
17.97149458,19.86503058,26.94155888,22.97181931
33.44447251,25.63861859,5.644675514,29.24754929
55.30420529,15.78274893,33.32814632,19.30120895
44.84549159,22.2207446,15.77220146,47.26875034
36.01289122,52.16030231,22.89890025,41.77343564
33.08459756,29.69938175,19.5598118,59.1035357
43.64822442,24.68209121,39.93058809,53.55822753
24.45189994,36.31671138,23.16299076,63.6787656
41.99050894,26.60854976,11.0566648,13.01610203
36.61932484,29.67162665,20.20778345,33.97080214
18.15215636,39.04972794,22.99366681,22.65456963
37.19336536,45.824991,32.16175914,29.88049777
21.89494182,67.77493305,34.85418299,38.68990908
26.91613907,30.01255546,8.960312465,22.85824465
30.95196759,33.90976758,34.62165039,31.32256548
25.76157759,29.5524839,21.65852148,33.70904665
26.51754895,35.74242503,17.20627244,43.07295772
46.55005174,25.38903856,21.20727272,30.16185299
36.53226694,81.34440675,16.46805153,40.90637087
37.31694895,50.7701754,20.24832901,58.82572333
15.23426989,41.92552139,16.3411942,30.17454508
26.4329379,33.11479007,18.97044789,22.27156806
25.52336107,19.11045929,15.70052774,35.9844433
24.86704296,45.27567307,26.53915255,34.59937572
51.61414259,32.90312908,20.23830738,31.8815237
32.74855631,33.37817913,10.02289623,53.2946521
40.70883468,23.32623326,31.9525394,26.0397577
34.52368472,24.68982334,35.80476842,40.05602387
19.16770242,32.45285435,20.88114524,48.6986677
22.06751168,34.79246597,23.28155257,34.58750832
35.90567438,37.82480491,16.16965419,18.26188529
30.66185541,46.18718841,35.50016789,36.72726219
21.23047279,51.06197421,31.2051775,95.80902082
55.6227824,21.01316321,19.0450747,41.94309759
23.48768612,42.27282945,26.81114539,61.04921846
28.64777838,19.3379374,60.10237858,30.98211446
23.55657713,49.90954624,28.40753437,35.03275124
18.42834866,24.19998009,18.80080474,31.56252465
36.1406972,14.88160204,17.00881811,60.62787092
29.09755612,17.45587285,10.96291991,68.3332036
37.0882753,34.161655,15.07241483,20.05244623
38.94534793,17.39588753,35.74292089,57.98410433
24.37438741,92.32502928,21.6953872,31.49019951
41.61638889,34.18134834,21.73949571,37.46888783
44.63636346,35.04449426,21.84148536,26.22382687
36.7389533,25.82692063,27.8090538,35.37379368
29.83268133,35.00510412,26.77375802,28.89519817
18.4578374,34.0263556,44.46372005,33.0992339
10.61624163,32.61542944,18.68162623,31.99593754
32.03103068,23.58483356,16.90489317,13.89546559
31.52470289,19.68739566,40.08559885,31.15428751
20.65378605,36.74804721,35.30322606,28.0151681
31.35525032,15.70181372,17.88180188,35.8360304
34.57000587,43.32082637,20.68275531,20.72554377
26.83783206,35.37999416,19.81986051,29.52183049
16.21581878,37.28227859,22.87911346,24.96208901
29.32481001,24.43590196,28.26497327,39.50548189
34.25402268,19.11440289,18.24239463,20.7265697
28.4983846,28.24656279,17.05056692,35.9363831
73.81001766,22.96869483,21.0897498,82.21639078
48.22392151,47.59734373,21.91128556,30.24267827
26.69938072,28.79346297,27.48225616,37.23903437
26.99720636,25.59654957,20.0706685,25.37206219
32.30627375,40.13296091,22.53312406,95.32978813
55.6068757,24.22415132,20.36337651,36.07100338
37.89801299,42.2022876,24.83517583,43.86022242
19.38394468,32.46483854,38.02404132,53.59042598
26.68725535,46.93153801,25.44139806,16.33148356
31.88752051,17.62501733,23.24836407,81.31974212
29.85838801,40.72591314,34.42455336,30.77543091
28.72458383,23.97415186,38.1746501,111.1245292
13.44280633,26.84850131,30.76754011,11.65059607
39.4854118,28.29580174,11.61905594,70.13526874
14.9129192,21.37823967,36.91777866,30.62779406
57.18558667,17.88758621,16.1822442,35.10068974
9.874071743,55.87695748,26.89217557,22.31820971
35.29064194,33.80944137,17.27913293,31.93465488
25.32982246,27.6248305,15.96110457,53.80486132
16.98250758,12.64461997,23.83471267,33.6453447
33.98973983,19.54881583,26.15418332,106.9214032
67.50111852,23.73878292,15.66603719,36.95823141
32.26185048,8.63649627,35.08954378,18.23148564
35.09627454,12.38519228,13.35697076,41.72909818
21.43369616,19.95194722,11.91224803,43.69549086
28.29609279,18.75483802,18.32442299,44.77694989
63.07101427,61.18233467,40.12259495,38.86749892
28.32883212,36.80131816,21.62868839,21.53518445
27.30732726,26.79563842,18.0917275,20.06676509
26.25226295,26.26627103,22.0736354,13.99513433
39.1769782,38.31499697,10.99316384,63.03155477
48.59628693,29.94156348,18.80127572,46.75979224
10.64327954,57.06021515,13.19189186,22.29806552
45.14258144,28.78675059,18.62832017,31.25470616
23.75559131,25.81261775,16.73628482,33.05673843
16.06714365,22.90452299,17.80084064,35.20645607
46.18740359,30.34406765,23.55002942,70.14749572
32.38522914,23.83342575,29.67537925,41.9686203
52.6228361,14.42561418,23.93516138,51.12895827
40.53653264,21.38531074,14.2193265,30.66633001
24.9604711,23.58363942,17.74765086,56.96661528
36.36342381,33.9579611,21.8257778,37.9935389
17.14242172,24.48766352,18.22067047,43.98372806
31.06691352,29.92404574,11.16719247,38.46512263
19.47864088,38.81145324,23.21490511,49.41970831
38.5561027,37.48168226,17.81260413,34.83960534
34.66024588,24.67113911,21.79330578,27.13185838
51.20841385,25.46867107,21.07335662,33.52493119
37.33315679,19.04217806,21.25108273,23.95204758
21.22510191,20.78023672,40.36343508,41.09077044
30.40959801,17.75014954,13.78406692,22.88451875
32.81439529,20.80660702,34.58125195,19.07605424
61.56032476,23.29936372,13.18370239,34.78243804
34.04348748,20.66804364,29.57965552,35.65106596
26.56285619,44.4769654,26.05392617,35.54623255
28.89566496,40.97915867,18.46472553,26.51850079
16.01876663,25.30806023,36.39643217,62.69455832
34.70369456,17.03566314,22.56672602,16.97292162
54.30592179,30.66484176,24.7182554,56.70446285
35.65420498,14.02855134,29.33211617,47.18234483
14.7883946,41.76045873,13.15550542,31.90786072
14.0929817,31.29564094,23.39274617,30.48220908
23.75851809,30.79007138,29.55028559,32.58221763
17.69310381,60.74670864,48.57670719,38.4046965
50.33665533,42.98257707,10.12795256,14.87973308
25.07409877,41.78218854,14.83639819,42.84363621
34.04209324,36.35993393,16.0258265,26.30126266
25.13149161,18.99886477,12.01711338,37.86298584
53.12645153,22.33794115,24.20405281,37.88043054
30.96065053,27.83615943,15.26125205,49.51391937
44.92749621,22.52113969,14.06848022,47.10012563
25.2150373,26.24346461,25.83182738,29.06125551
29.55409315,21.32683486,21.50919749,34.14734907
30.18706484,28.96659542,26.75705793,19.29347926
22.96329795,59.43292173,37.5232853,15.62290578
31.6880611,23.08215339,34.28891527,52.87645669
38.13689073,19.18975818,17.43256869,37.57541802
26.02047681,11.7756715,24.47412247,21.59174067
21.69619763,20.57241258,27.38778169,30.05792881
55.04209723,29.89644987,43.29442167,32.66676929
48.02600876,18.1863086,23.75425715,23.06727502
28.57678847,43.77550843,31.82160536,34.12443868
19.40545295,26.68564527,32.19333729,46.31705696
8.517627449,56.87623248,21.51284621,24.55218507
8.42339804,20.26256913,22.47702788,28.40939772
58.04929828,44.70318239,33.25875639,34.17389946
54.45062139,33.36058155,12.40067143,27.3657204
18.03811511,46.8614047,19.66972708,35.87254719
24.91836167,15.70474185,22.08600655,66.62882187
31.16798047,25.74409801,33.02724193,32.22507728
47.54035429,42.17974924,27.6854076,34.39548688
33.65108351,37.79119014,32.74309026,20.58046661
29.18626884,25.50100209,22.09763357,44.60917934
47.25964415,24.82589073,25.87828873,40.63708843
45.67134878,28.9416983,23.33400382,14.9544216
22.73751042,37.03672445,14.26007606,31.65774225
50.93885434,12.83266544,34.10586911,29.49435497
28.79667387,41.02706492,17.03128032,65.52485519
30.20345425,29.83568098,18.6707453,47.69409447
14.17355788,17.48252218,22.63634899,21.09989319
27.77807647,25.04279568,13.96595432,38.59020252
33.18120288,31.30792345,15.30931222,16.10067864
36.50923165,28.23065293,36.12744068,22.98149794
42.30302652,22.60708755,28.49153126,13.95036712
16.78658944,9.595713033,10.31438165,18.74545691
26.03076811,21.09448757,14.75668241,43.76596073
50.39458515,14.46710147,30.08717816,29.70478713
44.54666685,18.66892513,32.19109335,41.47546031
24.50327293,38.40937246,25.88866318,45.67911551
47.64067428,20.15943691,21.33428459,23.53713089
37.01948885,33.2092546,31.94027086,43.6754852
20.3135341,26.58597159,27.8978187,57.28848249
34.48175137,25.27805008,21.83917653,20.00526313
43.76587743,27.28017641,24.15833027,24.24982425
21.96299334,37.12868608,23.5599802,23.44680283
44.37587076,28.15635328,10.05899582,39.29652982
26.02938357,18.16212189,18.24183055,28.78887158
63.70049373,22.66348059,10.57022548,34.98114162
39.2515526,28.50459694,14.8694836,33.87256555
30.21674577,38.41971984,30.68994688,39.3379091
45.79457989,27.98334287,15.69714928,32.47427689
31.6087913,24.17441069,29.81596946,60.91831118
50.32708558,24.87903332,29.35064615,36.1796343
47.92598016,17.81102524,33.87863843,29.19752927
26.01957546,20.43741189,17.80600196,44.32594917
42.32142217,52.14905717,23.20931967,36.39373816
64.37345626,26.85833398,9.154523957,24.74832622
37.83805992,34.79414946,28.26253317,34.14933426
23.43747196,18.95609973,36.28331474,59.95969247
25.56018836,22.26737329,15.20450579,39.80815878
28.92113115,16.42938467,23.90079465,33.34039346
17.85564027,21.817036,22.69250949,35.40729153
27.50840905,19.56849445,31.86472565,19.28914703
35.39644683,21.13936145,18.38594705,36.3619237
44.08740384,22.49929448,28.03809146,38.76205596
35.98033498,20.88570572,17.23172316,31.29189897
22.87613903,24.99688463,24.94460405,37.2361008
33.2537037,54.50207977,26.54560352,21.79195596
29.87916132,15.05368516,33.01391821,25.10952311
20.52465891,18.505213,22.72423773,61.10602774
62.4351873,11.15235129,24.15649164,36.00627931
39.68414305,17.44890174,15.25626912,38.84858218
24.28145632,13.85364414,24.05757525,55.74688705
33.16319347,32.96030696,23.26105981,25.48780815
34.75456073,56.84512381,15.24394954,23.7142847
24.64981101,9.069757589,30.88341614,27.78243458
10.3686856,24.31364552,37.24455985,31.94457183
34.66821316,58.35668741,18.72250356,28.43842686
21.7952098,24.73414495,16.47946474,11.82827738
36.29933799,32.86673821,30.76657968,58.20413776
64.25352433,27.66495055,23.33369645,38.69940891
32.25985957,35.49426314,17.22799353,33.06927164
21.22309575,23.14059268,13.35173457,38.50193303
26.17176772,34.68680417,15.91932794,122.5507369
24.01752867,29.0950653,23.91207337,32.39425225
22.70623334,19.58333199,10.80990151,32.49595596
34.93078911,26.02954542,35.33105601,44.91884854
22.80512922,43.38136633,23.63118345,35.77970136
27.22705647,23.11952485,29.37130108,30.33462392
21.05606626,27.31433412,23.54444964,20.94247712
31.7972462,27.02503792,28.93149474,28.29624277
23.60714446,35.40696658,17.96277398,37.24978646
22.01632628,50.84465493,21.05694683,32.49721353
26.08186342,32.67261022,16.49854213,72.03068089
39.72762688,16.53541326,32.81448287,53.73065983
38.71780872,38.05764142,15.43188435,46.58329374
33.03014309,26.36481364,20.85502129,22.12455324
41.42066828,18.7521853,20.72575929,19.52052259
42.99609739,23.59019883,21.6541235,24.65615438
39.69366564,26.80132455,21.10248322,23.15768913
29.16936856,21.40709968,21.1279734,21.56088108
34.9988751,25.56630819,21.9966359,24.0396858
31.92315405,34.74800043,21.10537821,29.25424469
28.89833004,17.9299849,41.32022576,40.34767809
33.62230918,9.556634397,29.07562232,28.2232528
33.19532144,25.74492976,14.39206005,35.0268809
29.82611304,24.07547746,32.01742588,55.30649181
29.21619994,25.79103029,41.23618561,42.62247575
26.07118854,27.90894699,27.64708424,11.1524219
27.45968235,25.81673495,18.49199294,29.55754831
22.87662282,24.79990063,17.31240599,26.459653
48.42703085,11.35187713,13.12585455,20.11268121
19.43400241,24.16880631,21.34844213,20.31185075
66.79106973,36.07751325,30.02051351,30.86109845
29.98794612,64.71493209,43.68953515,57.44378275
101.0744625,54.13527608,18.02414822,39.30852895
33.2576174,57.01088471,21.71570663,47.02345738
23.94517309,21.63443477,21.42603632,32.07933927
53.82724366,8.375998553,12.8540281,44.19058377
32.75777836,24.59126338,23.17135611,22.38872697
33.53591269,12.51800256,6.515778891,39.50862892
42.57276335,54.36659078,27.57443722,34.53511453
42.82805396,18.34997257,27.86236541,15.64611894
60.88806516,18.95622198,27.69415592,67.46906953
55.75369889,6.192750951,15.93285773,50.90722085
29.40195406,10.86348579,32.37205058,46.50852647
29.12644149,26.25906127,14.06565103,18.93290732
75.69812409,9.140375977,15.55880451,42.85325255
42.73401052,39.82497251,20.15942363,41.05196786
72.07736791,35.33712254,30.40894749,36.46971042
49.08600426,22.70445992,12.78977508,24.3919775
33.7165143,35.49027338,24.08982672,17.57279031
37.13038382,25.52472086,12.78125741,49.96204119
42.63975387,27.88199262,26.26515486,25.639397
34.70707111,11.21690124,16.81184228,22.33611056
40.52303738,20.83429622,13.38587107,25.11858172
42.50713456,25.25249118,18.0738619,55.97020683
40.45170145,22.64923013,26.96748372,27.90973934
27.62388673,20.33512486,16.71319705,20.79104193
34.96180094,18.62692703,23.20314999,22.04752615
43.73307042,31.62626409,15.36900108,38.82879581
14.65070552,14.0374973,25.99430331,36.50517315
32.65373174,8.650634114,24.91437726,34.60674014
36.00303144,34.37961449,16.19953379,21.22731902
55.20448027,21.52630335,25.04194449,22.4552997
46.81799577,10.78044432,12.08947759,31.07836504
27.99778557,20.64235706,30.90221877,34.47746426
30.87758221,24.80212095,29.39088547,35.92340344
67.9494251,20.98606992,15.75777768,28.83541575
22.30419131,15.77745276,28.21005001,39.16072749
42.15164263,16.5502818,10.9259886,27.71762091
56.55293507,42.08467714,12.15910651,37.3932431
36.5261222,33.34457265,28.39776918,52.81731785
38.62184104,15.13589515,12.20425804,31.31682484
33.35755029,37.69994869,25.14076644,33.48251803
30.39402877,17.65492125,29.59797787,13.61110496
66.26763227,27.33254168,14.20041323,21.37275893
24.83007608,31.91936083,18.10956664,22.50641739
23.05006263,21.66799782,20.62489639,25.11878405
54.62889679,23.34277847,34.70160516,21.94825202
23.01674409,32.96028141,27.03521129,17.86853181
24.17678513,25.45453434,11.01639886,24.01753378
20.28223233,27.22565108,24.1625392,32.01122855
37.12605911,21.91323317,13.85902299,54.52546339
37.73994072,30.74629542,21.05427668,15.51454821
25.65066439,7.562914225,22.50102287,62.62963066
25.87380544,15.57828991,34.16614332,41.06339846
68.82225316,11.88254159,13.38813047,24.42741267
36.44823524,35.47430877,7.61382566,20.03111001
21.30238171,21.30457864,33.46177499,39.92159409
46.68459187,47.79073227,18.37774568,22.26583913
41.66353608,24.98156871,37.06801965,34.105606
31.14654212,23.34357926,23.11268311,49.42103699
31.64535816,37.49852878,8.293139254,27.126433
32.97714641,17.43790808,24.08541968,27.60442729
23.38477461,22.43984801,21.66492231,30.27798391
36.39079444,29.25145828,17.80353854,38.37455408
44.01733642,33.82166898,22.53427846,44.47229514
45.89399584,36.69885674,19.634895,16.80068366
54.26173,24.35714108,34.13504291,21.28945071
20.49862703,42.13869392,28.05892038,55.59937979
19.28337183,22.51561014,17.80484344,58.53975439
26.02118887,34.90525829,19.77257998,27.09791348
32.43396584,27.1054219,21.17795981,24.67382689
21.24676375,30.33039203,16.60879504,31.67752445
28.08935523,8.347227972,17.51125615,24.59411289
16.37126912,50.05421575,3.677624938,17.23779382
21.88159524,14.65688046,26.0377771,14.94826926
23.47436757,29.74861053,31.31953746,28.95472033
31.3154074,19.71348644,15.84236903,28.96955717
30.76255754,45.0866341,20.96386545,39.1607877
19.79324047,33.28557806,56.49874618,36.64772634
29.69470343,48.49605895,45.96804614,48.17101665
27.98490299,20.94513395,36.71079542,25.2361429
35.31149464,35.14044209,20.33042157,31.57447117
21.48115013,39.02765335,21.40685025,26.79204744
39.99602348,19.57390592,7.319647162,41.55754208
46.45055871,27.84408321,16.02627011,17.55288231
28.07961219,30.00077011,20.27912487,43.54699359
27.75559051,24.30992909,25.51309495,33.65651154
26.62192932,39.91596949,17.49718604,33.77029152
26.05129539,38.09820141,11.400334,34.94667941
43.95979096,20.32495767,17.45436711,22.45574352
46.35376051,29.96448123,20.16248511,33.22869441
20.49066191,24.19010016,30.92639676,36.18040591
37.89670948,21.25438641,15.33742778,51.91468159
39.14749351,23.96256236,18.82913583,41.50507449
21.63909534,27.95418537,20.26235975,27.49013521
39.08262464,37.49172689,13.22424517,9.719034602
23.16011555,22.33054524,10.53277296,37.61736189
31.69501026,45.7239374,20.80012532,37.01352628
28.59058532,27.10742245,23.62201525,25.15449613
24.98012164,30.90624368,17.34758491,22.9383345
27.15960697,45.76116105,14.58435285,35.73222195
37.07218711,45.21692889,25.65413519,26.79577662
33.02275494,35.06830295,25.41690902,16.32429047
29.11217354,25.51495759,21.88037533,26.47748457
23.28788238,37.63199452,15.44605211,37.54398241
29.91661789,43.59469932,26.13266158,38.578328
37.33560837,51.26430288,25.19603215,30.90788055
25.1743332,33.53858054,19.80312663,45.33251578
32.58593215,33.51451136,26.26530075,43.29006884
30.44786953,21.44272077,28.69213048,28.25203379
25.39970742,29.01996688,8.182940325,40.23353415
32.41412945,32.92212314,23.99146354,60.75901811
32.27587804,15.69439132,25.95384796,33.54119567
24.96524105,23.64328334,28.63199861,31.55344143
31.34503399,39.08158463,27.1685973,36.68517132
